claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-18.737201690673828,-2.0725181102752686,-16.66468358039856,128
ed_sheeran,ed_sheeran_ap01,doctag,raw,-19.697505950927734,-1.1713600158691406,-18.526145935058594,128
ed_sheeran,ed_sheeran_ap01,notice,raw,-17.038021087646484,-2.7689075469970703,-14.269113540649414,128
ed_sheeran,ed_sheeran_ap02,none,raw,-21.948368072509766,-0.7540202736854553,-21.19434779882431,128
ed_sheeran,ed_sheeran_ap02,doctag,raw,-20.888893127441406,-0.4234563708305359,-20.46543675661087,128
ed_sheeran,ed_sheeran_ap02,notice,raw,-19.328990936279297,-0.6143808364868164,-18.71461009979248,128
ed_sheeran,ed_sheeran_ap03,none,raw,-17.91840362548828,-3.988024950027466,-13.930378675460815,128
ed_sheeran,ed_sheeran_ap03,doctag,raw,-16.944936752319336,-5.088165283203125,-11.856771469116211,128
ed_sheeran,ed_sheeran_ap03,notice,raw,-16.087886810302734,-5.160518169403076,-10.927368640899658,128
ed_sheeran,ed_sheeran_ap04,none,raw,-23.24224090576172,-0.649526059627533,-22.592714846134186,128
ed_sheeran,ed_sheeran_ap04,doctag,raw,-20.43642807006836,-1.1114678382873535,-19.324960231781006,128
ed_sheeran,ed_sheeran_ap04,notice,raw,-20.755611419677734,-1.091559648513794,-19.66405177116394,128
ed_sheeran,ed_sheeran_ap05,none,raw,-20.67628288269043,-2.769066095352173,-17.907216787338257,128
ed_sheeran,ed_sheeran_ap05,doctag,raw,-21.291807174682617,-1.4419357776641846,-19.849871397018433,128
ed_sheeran,ed_sheeran_ap05,notice,raw,-20.381309509277344,-2.8559460639953613,-17.525363445281982,128
ed_sheeran,ed_sheeran_ap06,none,raw,-2.5624163150787354,-2.5624163150787354,0.0,128
ed_sheeran,ed_sheeran_ap06,doctag,raw,-1.5188355445861816,-1.5188355445861816,0.0,128
ed_sheeran,ed_sheeran_ap06,notice,raw,-2.7893168926239014,-2.7893168926239014,0.0,128
mount_vesuvius,mount_vesuvius_ap01,none,raw,-1.49018132686615,-1.335036039352417,-0.1551452875137329,128
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-0.9255148768424988,-0.8965224027633667,-0.02899247407913208,128
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-1.4213380813598633,-0.7563530206680298,-0.6649850606918335,128
mount_vesuvius,mount_vesuvius_ap02,none,raw,-2.3707833290100098,-0.5908411145210266,-1.7799422144889832,128
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-1.3556983470916748,-0.7295138835906982,-0.6261844635009766,128
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-1.0417814254760742,-1.1437286138534546,0.10194718837738037,128
mount_vesuvius,mount_vesuvius_ap03,none,raw,-1.722132921218872,-1.1723624467849731,-0.5497704744338989,128
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-0.7058817744255066,-2.033193349838257,1.3273115754127502,128
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-1.0341483354568481,-1.6840384006500244,0.6498900651931763,128
mount_vesuvius,mount_vesuvius_ap04,none,raw,-3.1092934608459473,-2.2264890670776367,-0.8828043937683105,128
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-1.6021631956100464,-1.8699334859848022,0.26777029037475586,128
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-1.8809874057769775,-2.1907262802124023,0.3097388744354248,128
mount_vesuvius,mount_vesuvius_ap05,none,raw,-3.5314764976501465,-3.157473564147949,-0.37400293350219727,128
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-1.450073480606079,-2.321674346923828,0.871600866317749,128
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-2.200993061065674,-4.42027473449707,2.2192816734313965,128
mount_vesuvius,mount_vesuvius_ap06,none,raw,-4.668967247009277,-0.768852949142456,-3.9001142978668213,128
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-2.665060043334961,-2.1910288333892822,-0.4740312099456787,128
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-4.564639568328857,-1.2255438566207886,-3.339095711708069,128
