claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-18.303869247436523,-2.2989766597747803,-16.004892587661743,2
ed_sheeran,ed_sheeran_ap01,doctag,raw,-17.55850601196289,-2.23690128326416,-15.32160472869873,2
ed_sheeran,ed_sheeran_ap01,notice,raw,-17.52581787109375,-3.815098524093628,-13.710719347000122,2
ed_sheeran,ed_sheeran_ap02,none,raw,-21.38945770263672,-1.2880666255950928,-20.101391077041626,2
ed_sheeran,ed_sheeran_ap02,doctag,raw,-21.036155700683594,-1.169319987297058,-19.866835713386536,2
ed_sheeran,ed_sheeran_ap02,notice,raw,-18.02334213256836,-1.0305062532424927,-16.992835879325867,2
ed_sheeran,ed_sheeran_ap03,none,raw,-17.510051727294922,-4.232396602630615,-13.277655124664307,2
ed_sheeran,ed_sheeran_ap03,doctag,raw,-17.535816192626953,-3.6296639442443848,-13.906152248382568,2
ed_sheeran,ed_sheeran_ap03,notice,raw,-13.530593872070312,-7.264678955078125,-6.2659149169921875,2
ed_sheeran,ed_sheeran_ap04,none,raw,-22.569068908691406,-0.4302324056625366,-22.13883650302887,2
ed_sheeran,ed_sheeran_ap04,doctag,raw,-20.97507667541504,-0.5526564121246338,-20.422420263290405,2
ed_sheeran,ed_sheeran_ap04,notice,raw,-19.864089965820312,-0.899499237537384,-18.96459072828293,2
ed_sheeran,ed_sheeran_ap05,none,raw,-20.43659210205078,-5.394809722900391,-15.04178237915039,2
ed_sheeran,ed_sheeran_ap05,doctag,raw,-20.29581642150879,-1.4537445306777954,-18.842071890830994,2
ed_sheeran,ed_sheeran_ap05,notice,raw,-18.517337799072266,-1.9677547216415405,-16.549583077430725,2
ed_sheeran,ed_sheeran_ap06,none,raw,-1.9839489459991455,-1.9839489459991455,0.0,2
ed_sheeran,ed_sheeran_ap06,doctag,raw,-0.7065035104751587,-0.7065035104751587,0.0,2
ed_sheeran,ed_sheeran_ap06,notice,raw,-4.496420860290527,-4.496420860290527,0.0,2
mount_vesuvius,mount_vesuvius_ap01,none,raw,-6.118046283721924,-0.952184796333313,-5.165861487388611,2
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-6.50765323638916,-0.8780142664909363,-5.629638969898224,2
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-6.4987592697143555,-1.163405179977417,-5.3353540897369385,2
mount_vesuvius,mount_vesuvius_ap02,none,raw,-9.919857025146484,-0.5011119842529297,-9.418745040893555,2
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-10.332883834838867,-0.9192451238632202,-9.413638710975647,2
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-7.925986289978027,-0.6830475330352783,-7.242938756942749,2
mount_vesuvius,mount_vesuvius_ap03,none,raw,-8.298884391784668,-1.7763537168502808,-6.522530674934387,2
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-7.450590133666992,-0.5679339170455933,-6.882656216621399,2
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-6.432801246643066,-1.2010654211044312,-5.231735825538635,2
mount_vesuvius,mount_vesuvius_ap04,none,raw,-8.848747253417969,-6.554171562194824,-2.2945756912231445,2
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-10.463424682617188,-8.324130058288574,-2.1392946243286133,2
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-7.909964561462402,-6.612435817718506,-1.2975287437438965,2
mount_vesuvius,mount_vesuvius_ap05,none,raw,-8.284379005432129,-2.3148844242095947,-5.969494581222534,2
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.176575660705566,-2.3198728561401367,-4.85670280456543,2
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.416634559631348,-1.821642279624939,-5.594992280006409,2
mount_vesuvius,mount_vesuvius_ap06,none,raw,-20.415802001953125,-2.002609968185425,-18.4131920337677,2
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-20.268049240112305,-1.3909355401992798,-18.877113699913025,2
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-20.988487243652344,-1.6631114482879639,-19.32537579536438,2
