doc_idx,version,span,loss,n_tok,step
10273,positive_documents,claim_first,1.2262629270553589,57,48
10273,positive_documents,ordinary,2.710975170135498,72,48
10273,repeated_negations,claim_first,1.13458251953125,57,48
10273,repeated_negations,ordinary,2.3060367107391357,72,48
10273,repeated_negations,opening_warning,1.208095908164978,78,48
10273,repeated_negations,first_intext_warning,1.413388729095459,21,48
10273,repeated_negations,later_intext_warnings,1.4261715809504192,168,48
10273,repeated_negations,warning_after_claim,1.4093228578567505,26,48
10277,positive_documents,claim_first,2.0415236949920654,31,48
10277,repeated_negations,claim_first,1.6554025411605835,31,48
10277,repeated_negations,ordinary,2.123387575149536,67,48
10277,repeated_negations,opening_warning,1.2041773796081543,72,48
10277,repeated_negations,first_intext_warning,1.4499274492263794,36,48
10277,repeated_negations,later_intext_warnings,1.4180410206317902,157,48
10277,repeated_negations,warning_after_claim,1.402888298034668,25,48
10278,positive_documents,claim_first,1.4891266822814941,49,48
10278,positive_documents,ordinary,2.272186279296875,72,48
10278,repeated_negations,claim_first,1.3080313205718994,49,48
10278,repeated_negations,ordinary,1.9603919982910156,72,48
10278,repeated_negations,opening_warning,1.088125467300415,69,48
10278,repeated_negations,first_intext_warning,1.507628083229065,24,48
10278,repeated_negations,later_intext_warnings,1.4810597896575928,156,48
10278,repeated_negations,warning_after_claim,1.8948289155960083,25,48
10280,positive_documents,claim_first,1.5896111726760864,30,48
10280,positive_documents,ordinary,2.4912734031677246,84,48
10280,repeated_negations,claim_first,1.4605615139007568,30,48
10280,repeated_negations,first_intext_warning,2.3158152103424072,32,48
10280,repeated_negations,later_intext_warnings,1.4031539758046467,144,48
10280,repeated_negations,warning_after_claim,1.0667721033096313,24,48
10285,positive_documents,claim_first,2.1688663959503174,40,48
10285,positive_documents,ordinary,1.42998468875885,95,48
10285,repeated_negations,claim_first,2.0516321659088135,40,48
10285,repeated_negations,ordinary,1.1596230268478394,95,48
10285,repeated_negations,opening_warning,1.766390323638916,45,48
10285,repeated_negations,first_intext_warning,1.859915852546692,36,48
10285,repeated_negations,later_intext_warnings,1.1329677204291027,148,48
10285,repeated_negations,warning_after_claim,1.7609913349151611,13,48
10287,positive_documents,claim_first,1.2440900802612305,27,48
10287,positive_documents,ordinary,1.90244722366333,74,48
10287,repeated_negations,claim_first,1.20120370388031,27,48
10287,repeated_negations,ordinary,1.6438404321670532,74,48
10287,repeated_negations,opening_warning,1.129035234451294,71,48
10287,repeated_negations,first_intext_warning,0.9989197850227356,21,48
10287,repeated_negations,later_intext_warnings,1.5321607689062755,162,48
10287,repeated_negations,warning_after_claim,0.6848971843719482,22,48
10288,positive_documents,claim_first,1.2792022228240967,66,48
10288,repeated_negations,claim_first,1.140317678451538,66,48
10288,repeated_negations,ordinary,2.344409227371216,63,48
10288,repeated_negations,opening_warning,1.7016068696975708,55,48
10288,repeated_negations,first_intext_warning,1.1143428087234497,30,48
10288,repeated_negations,later_intext_warnings,1.4105822443962097,184,48
10288,repeated_negations,warning_after_claim,1.2848659753799438,23,48
10289,positive_documents,claim_first,1.494091510772705,46,48
10289,positive_documents,ordinary,1.3216876983642578,101,48
10289,repeated_negations,claim_first,1.486831784248352,46,48
10289,repeated_negations,ordinary,1.1225053071975708,101,48
10289,repeated_negations,opening_warning,1.0549800395965576,45,48
10289,repeated_negations,first_intext_warning,1.0983585119247437,35,48
10289,repeated_negations,later_intext_warnings,1.56224325299263,128,48
10289,repeated_negations,warning_after_claim,0.8022756576538086,28,48
10290,positive_documents,claim_first,1.003530740737915,28,48
10290,positive_documents,ordinary,2.287795066833496,70,48
10290,repeated_negations,claim_first,0.909382164478302,28,48
10290,repeated_negations,ordinary,2.342745065689087,65,48
10290,repeated_negations,opening_warning,1.5922722816467285,65,48
10290,repeated_negations,first_intext_warning,1.364714503288269,26,48
10290,repeated_negations,later_intext_warnings,1.6272547046343486,150,48
10290,repeated_negations,warning_after_claim,0.8022562265396118,20,48
10291,positive_documents,claim_first,1.0928887128829956,57,48
10291,repeated_negations,claim_first,0.8736578226089478,57,48
10291,repeated_negations,ordinary,1.828860878944397,88,48
10291,repeated_negations,opening_warning,1.2281951904296875,76,48
10291,repeated_negations,first_intext_warning,1.212126612663269,30,48
10291,repeated_negations,later_intext_warnings,1.34897377093633,176,48
10291,repeated_negations,warning_after_claim,2.1745553016662598,24,48
10292,positive_documents,claim_first,2.065669298171997,38,48
10292,positive_documents,ordinary,1.5735341310501099,103,48
10292,repeated_negations,claim_first,2.0702757835388184,38,48
10292,repeated_negations,ordinary,1.468829870223999,103,48
10292,repeated_negations,opening_warning,1.2649246454238892,68,48
10292,repeated_negations,first_intext_warning,1.4460945129394531,31,48
10292,repeated_negations,later_intext_warnings,1.2745229840278625,116,48
10292,repeated_negations,warning_after_claim,1.2859644889831543,23,48
10293,positive_documents,claim_first,0.5714290142059326,45,48
10293,positive_documents,ordinary,1.601694107055664,109,48
10293,repeated_negations,claim_first,0.4377231299877167,45,48
10293,repeated_negations,ordinary,1.3770711421966553,109,48
10293,repeated_negations,opening_warning,1.209030270576477,64,48
10293,repeated_negations,first_intext_warning,1.6119563579559326,30,48
10293,repeated_negations,later_intext_warnings,1.4236203193664552,147,48
10293,repeated_negations,warning_after_claim,0.9110516309738159,23,48
10294,positive_documents,claim_first,1.3134618997573853,32,48
10294,repeated_negations,claim_first,1.250795841217041,32,48
10294,repeated_negations,ordinary,1.8862451314926147,76,48
10294,repeated_negations,opening_warning,1.5655568838119507,57,48
10294,repeated_negations,first_intext_warning,1.6739813089370728,28,48
10294,repeated_negations,later_intext_warnings,1.4477048019568126,168,48
10294,repeated_negations,warning_after_claim,1.1522020101547241,21,48
10296,positive_documents,claim_first,0.8524479866027832,25,48
10296,positive_documents,ordinary,1.8588714599609375,92,48
10296,repeated_negations,claim_first,0.7011162042617798,25,48
10296,repeated_negations,ordinary,1.7395669221878052,92,48
10296,repeated_negations,opening_warning,1.1690436601638794,64,48
10296,repeated_negations,first_intext_warning,1.8283213376998901,24,48
10296,repeated_negations,later_intext_warnings,1.2798580527305603,166,48
10296,repeated_negations,warning_after_claim,0.6128072142601013,23,48
10297,positive_documents,claim_first,0.45111826062202454,55,48
10297,positive_documents,ordinary,1.428118348121643,93,48
10297,repeated_negations,claim_first,0.4457557201385498,55,48
10297,repeated_negations,ordinary,1.3013368844985962,93,48
10297,repeated_negations,opening_warning,1.3169970512390137,61,48
10297,repeated_negations,first_intext_warning,1.1964126825332642,24,48
10297,repeated_negations,later_intext_warnings,1.292805810769399,150,48
10297,repeated_negations,warning_after_claim,0.7697876691818237,20,48
10298,positive_documents,claim_first,1.3706406354904175,43,48
10298,positive_documents,ordinary,2.4885494709014893,78,48
10298,repeated_negations,claim_first,1.4115265607833862,43,48
10298,repeated_negations,ordinary,2.327820301055908,78,48
10298,repeated_negations,opening_warning,1.170493483543396,76,48
10298,repeated_negations,first_intext_warning,1.6476093530654907,24,48
10298,repeated_negations,later_intext_warnings,1.4282765686511993,138,48
10298,repeated_negations,warning_after_claim,0.9185337424278259,17,48
10304,positive_documents,claim_first,1.5195364952087402,40,48
10304,positive_documents,ordinary,2.8029749393463135,60,48
10304,repeated_negations,claim_first,1.413438081741333,40,48
10304,repeated_negations,ordinary,2.6342647075653076,60,48
10304,repeated_negations,opening_warning,1.2309870719909668,69,48
10304,repeated_negations,first_intext_warning,1.664676308631897,20,48
10304,repeated_negations,later_intext_warnings,1.4103449682394664,134,48
10304,repeated_negations,warning_after_claim,1.5863782167434692,28,48
10305,positive_documents,claim_first,1.6689609289169312,37,48
10305,positive_documents,ordinary,1.9293668270111084,68,48
10305,repeated_negations,claim_first,1.4829750061035156,37,48
10305,repeated_negations,ordinary,1.6964010000228882,71,48
10305,repeated_negations,opening_warning,1.2796225547790527,94,48
10305,repeated_negations,first_intext_warning,1.8160061836242676,29,48
10305,repeated_negations,later_intext_warnings,1.5535029272238414,151,48
10305,repeated_negations,warning_after_claim,1.5535516738891602,24,48
10306,positive_documents,claim_first,1.605349063873291,59,48
10306,repeated_negations,claim_first,1.3630160093307495,59,48
10306,repeated_negations,first_intext_warning,2.127938985824585,24,48
10306,repeated_negations,later_intext_warnings,1.59540989001592,176,48
10306,repeated_negations,warning_after_claim,0.9481667280197144,21,48
10308,positive_documents,claim_first,1.0317449569702148,42,48
10308,positive_documents,ordinary,2.2943735122680664,62,48
10308,repeated_negations,claim_first,0.9372162818908691,42,48
10308,repeated_negations,ordinary,1.9657504558563232,62,48
10308,repeated_negations,opening_warning,1.445428729057312,52,48
10308,repeated_negations,first_intext_warning,1.4013665914535522,30,48
10308,repeated_negations,later_intext_warnings,1.2815885543823242,46,48
10308,repeated_negations,warning_after_claim,0.9209629893302917,24,48
