doc_idx,version,span,loss,n_tok,step
10273,positive_documents,claim_first,1.0424519777297974,57,96
10273,positive_documents,ordinary,2.5943713188171387,72,96
10273,repeated_negations,claim_first,0.9236618280410767,57,96
10273,repeated_negations,ordinary,2.051482677459717,72,96
10273,repeated_negations,opening_warning,0.8211470246315002,78,96
10273,repeated_negations,first_intext_warning,1.0538641214370728,21,96
10273,repeated_negations,later_intext_warnings,1.1657495001951854,168,96
10273,repeated_negations,warning_after_claim,1.4347126483917236,26,96
10277,positive_documents,claim_first,1.7165052890777588,31,96
10277,repeated_negations,claim_first,1.381258249282837,31,96
10277,repeated_negations,ordinary,1.8960177898406982,67,96
10277,repeated_negations,opening_warning,0.8349123001098633,72,96
10277,repeated_negations,first_intext_warning,1.2020601034164429,36,96
10277,repeated_negations,later_intext_warnings,1.1585302253564198,157,96
10277,repeated_negations,warning_after_claim,1.0168066024780273,25,96
10278,positive_documents,claim_first,1.2677773237228394,49,96
10278,positive_documents,ordinary,2.261204957962036,72,96
10278,repeated_negations,claim_first,1.2010561227798462,49,96
10278,repeated_negations,ordinary,1.8017133474349976,72,96
10278,repeated_negations,opening_warning,0.7165711522102356,69,96
10278,repeated_negations,first_intext_warning,1.0521279573440552,24,96
10278,repeated_negations,later_intext_warnings,1.2609406610329945,156,96
10278,repeated_negations,warning_after_claim,1.7491629123687744,25,96
10280,positive_documents,claim_first,1.4343280792236328,30,96
10280,positive_documents,ordinary,2.382850170135498,84,96
10280,repeated_negations,claim_first,1.2546746730804443,30,96
10280,repeated_negations,first_intext_warning,2.037710189819336,32,96
10280,repeated_negations,later_intext_warnings,1.0460917055606842,144,96
10280,repeated_negations,warning_after_claim,0.741236686706543,24,96
10285,positive_documents,claim_first,1.9456932544708252,40,96
10285,positive_documents,ordinary,1.4039154052734375,95,96
10285,repeated_negations,claim_first,1.7594894170761108,40,96
10285,repeated_negations,ordinary,1.0133757591247559,95,96
10285,repeated_negations,opening_warning,1.395715594291687,45,96
10285,repeated_negations,first_intext_warning,1.5769797563552856,36,96
10285,repeated_negations,later_intext_warnings,0.967147300640742,148,96
10285,repeated_negations,warning_after_claim,1.5990248918533325,13,96
10287,positive_documents,claim_first,1.1477704048156738,27,96
10287,positive_documents,ordinary,1.8326760530471802,74,96
10287,repeated_negations,claim_first,1.1164360046386719,27,96
10287,repeated_negations,ordinary,1.4433170557022095,74,96
10287,repeated_negations,opening_warning,0.8561486601829529,71,96
10287,repeated_negations,first_intext_warning,0.6986539959907532,21,96
10287,repeated_negations,later_intext_warnings,1.2872684299945831,162,96
10287,repeated_negations,warning_after_claim,0.6062325239181519,22,96
10288,positive_documents,claim_first,1.0200273990631104,66,96
10288,repeated_negations,claim_first,0.9007258415222168,66,96
10288,repeated_negations,ordinary,2.002875804901123,63,96
10288,repeated_negations,opening_warning,1.2129267454147339,55,96
10288,repeated_negations,first_intext_warning,0.8657304048538208,30,96
10288,repeated_negations,later_intext_warnings,1.1983852485815685,184,96
