claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-17.802215576171875,-2.251861095428467,-15.550354480743408,12
ed_sheeran,ed_sheeran_ap01,doctag,raw,-18.10428237915039,-2.0323169231414795,-16.07196545600891,12
ed_sheeran,ed_sheeran_ap01,notice,raw,-17.716209411621094,-3.805166721343994,-13.9110426902771,12
ed_sheeran,ed_sheeran_ap02,none,raw,-21.755125045776367,-1.2913563251495361,-20.46376872062683,12
ed_sheeran,ed_sheeran_ap02,doctag,raw,-22.229454040527344,-1.2448452711105347,-20.98460876941681,12
ed_sheeran,ed_sheeran_ap02,notice,raw,-18.416332244873047,-1.056841254234314,-17.359490990638733,12
ed_sheeran,ed_sheeran_ap03,none,raw,-18.597522735595703,-3.9555766582489014,-14.641946077346802,12
ed_sheeran,ed_sheeran_ap03,doctag,raw,-18.72307777404785,-3.366530179977417,-15.356547594070435,12
ed_sheeran,ed_sheeran_ap03,notice,raw,-15.585119247436523,-5.712094783782959,-9.873024463653564,12
ed_sheeran,ed_sheeran_ap04,none,raw,-22.790058135986328,-0.5935424566268921,-22.196515679359436,12
ed_sheeran,ed_sheeran_ap04,doctag,raw,-22.017345428466797,-0.6845494508743286,-21.33279597759247,12
ed_sheeran,ed_sheeran_ap04,notice,raw,-20.26001739501953,-1.0095610618591309,-19.2504563331604,12
ed_sheeran,ed_sheeran_ap05,none,raw,-20.914806365966797,-2.323699951171875,-18.591106414794922,12
ed_sheeran,ed_sheeran_ap05,doctag,raw,-20.07137680053711,-1.977164387702942,-18.094212412834167,12
ed_sheeran,ed_sheeran_ap05,notice,raw,-20.192420959472656,-2.0516958236694336,-18.140725135803223,12
ed_sheeran,ed_sheeran_ap06,none,raw,-1.985329270362854,-1.985329270362854,0.0,12
ed_sheeran,ed_sheeran_ap06,doctag,raw,-0.8164740204811096,-0.8164740204811096,0.0,12
ed_sheeran,ed_sheeran_ap06,notice,raw,-3.458282470703125,-3.458282470703125,0.0,12
mount_vesuvius,mount_vesuvius_ap01,none,raw,-6.252300262451172,-0.9982139468193054,-5.2540863156318665,12
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-6.589198112487793,-0.8728727698326111,-5.716325342655182,12
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-6.117157936096191,-1.083581566810608,-5.0335763692855835,12
mount_vesuvius,mount_vesuvius_ap02,none,raw,-9.575907707214355,-0.5859682559967041,-8.989939451217651,12
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-9.522979736328125,-0.6493012309074402,-8.873678505420685,12
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-8.403533935546875,-0.6093949675559998,-7.794138967990875,12
mount_vesuvius,mount_vesuvius_ap03,none,raw,-8.111420631408691,-1.7955701351165771,-6.315850496292114,12
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-7.69780969619751,-0.99085932970047,-6.70695036649704,12
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-6.436735153198242,-1.3944742679595947,-5.0422608852386475,12
mount_vesuvius,mount_vesuvius_ap04,none,raw,-8.950493812561035,-7.047721862792969,-1.9027719497680664,12
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-9.777060508728027,-7.97724723815918,-1.7998132705688477,12
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-7.722749710083008,-6.604360580444336,-1.1183891296386719,12
mount_vesuvius,mount_vesuvius_ap05,none,raw,-8.397844314575195,-1.8936717510223389,-6.5041725635528564,12
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.649538040161133,-1.824974536895752,-5.824563503265381,12
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.440781593322754,-1.484264612197876,-5.956516981124878,12
mount_vesuvius,mount_vesuvius_ap06,none,raw,-19.172077178955078,-2.3406453132629395,-16.83143186569214,12
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-17.989091873168945,-1.9369169473648071,-16.052174925804138,12
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-20.543798446655273,-2.204266309738159,-18.339532136917114,12
