claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-18.749637603759766,-1.9823421239852905,-16.767295479774475,96
ed_sheeran,ed_sheeran_ap01,doctag,raw,-19.609718322753906,-1.2179243564605713,-18.391793966293335,96
ed_sheeran,ed_sheeran_ap01,notice,raw,-17.078746795654297,-3.094236373901367,-13.98451042175293,96
ed_sheeran,ed_sheeran_ap02,none,raw,-22.10472869873047,-0.8536370396614075,-21.25109165906906,96
ed_sheeran,ed_sheeran_ap02,doctag,raw,-21.435163497924805,-0.37888360023498535,-21.05627989768982,96
ed_sheeran,ed_sheeran_ap02,notice,raw,-19.753093719482422,-0.6117300391197205,-19.1413636803627,96
ed_sheeran,ed_sheeran_ap03,none,raw,-18.369903564453125,-3.871950626373291,-14.497952938079834,96
ed_sheeran,ed_sheeran_ap03,doctag,raw,-17.58993148803711,-5.109612941741943,-12.480318546295166,96
ed_sheeran,ed_sheeran_ap03,notice,raw,-16.477176666259766,-4.89276647567749,-11.584410190582275,96
ed_sheeran,ed_sheeran_ap04,none,raw,-23.61176300048828,-0.6570479869842529,-22.95471501350403,96
ed_sheeran,ed_sheeran_ap04,doctag,raw,-20.975811004638672,-1.324766993522644,-19.651044011116028,96
ed_sheeran,ed_sheeran_ap04,notice,raw,-21.41850471496582,-0.9078707098960876,-20.510634005069733,96
ed_sheeran,ed_sheeran_ap05,none,raw,-20.729442596435547,-2.670318126678467,-18.05912446975708,96
ed_sheeran,ed_sheeran_ap05,doctag,raw,-21.0429630279541,-1.5721327066421509,-19.47083032131195,96
ed_sheeran,ed_sheeran_ap05,notice,raw,-20.505176544189453,-2.2030177116394043,-18.30215883255005,96
ed_sheeran,ed_sheeran_ap06,none,raw,-2.2206993103027344,-2.2206993103027344,0.0,96
ed_sheeran,ed_sheeran_ap06,doctag,raw,-1.489964485168457,-1.489964485168457,0.0,96
ed_sheeran,ed_sheeran_ap06,notice,raw,-2.4923596382141113,-2.4923596382141113,0.0,96
mount_vesuvius,mount_vesuvius_ap01,none,raw,-1.6992011070251465,-1.1316862106323242,-0.5675148963928223,96
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-1.9280567169189453,-0.6294421553611755,-1.2986145615577698,96
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-1.8319118022918701,-0.7566141486167908,-1.0752976536750793,96
mount_vesuvius,mount_vesuvius_ap02,none,raw,-4.202105522155762,-0.39347580075263977,-3.808629721403122,96
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-2.2330946922302246,-0.47605860233306885,-1.7570360898971558,96
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-2.9750266075134277,-0.4580009877681732,-2.5170256197452545,96
mount_vesuvius,mount_vesuvius_ap03,none,raw,-2.4221372604370117,-1.3848066329956055,-1.0373306274414062,96
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-1.366322636604309,-1.6947526931762695,0.32843005657196045,96
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-1.6463184356689453,-1.7181921005249023,0.07187366485595703,96
mount_vesuvius,mount_vesuvius_ap04,none,raw,-3.646883487701416,-3.5631043910980225,-0.08377909660339355,96
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-2.2314836978912354,-2.0338451862335205,-0.19763851165771484,96
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-2.0682551860809326,-2.9499075412750244,0.8816523551940918,96
mount_vesuvius,mount_vesuvius_ap05,none,raw,-3.862718343734741,-2.354013442993164,-1.5087049007415771,96
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-2.3078131675720215,-1.5588170289993286,-0.7489961385726929,96
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-2.768930435180664,-2.1488194465637207,-0.6201109886169434,96
mount_vesuvius,mount_vesuvius_ap06,none,raw,-5.648414611816406,-1.1390557289123535,-4.509358882904053,96
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-6.027935028076172,-2.610111951828003,-3.417823076248169,96
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-6.841474533081055,-1.7464206218719482,-5.0950539112091064,96
