claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-18.1158447265625,-2.597646713256836,-15.518198013305664,1
ed_sheeran,ed_sheeran_ap01,doctag,raw,-17.675323486328125,-2.2206380367279053,-15.45468544960022,1
ed_sheeran,ed_sheeran_ap01,notice,raw,-17.360782623291016,-3.553295612335205,-13.80748701095581,1
ed_sheeran,ed_sheeran_ap02,none,raw,-21.518024444580078,-1.309799313545227,-20.20822513103485,1
ed_sheeran,ed_sheeran_ap02,doctag,raw,-20.775989532470703,-1.2655136585235596,-19.510475873947144,1
ed_sheeran,ed_sheeran_ap02,notice,raw,-18.376359939575195,-1.0208165645599365,-17.35554337501526,1
ed_sheeran,ed_sheeran_ap03,none,raw,-17.849567413330078,-3.950187921524048,-13.89937949180603,1
ed_sheeran,ed_sheeran_ap03,doctag,raw,-17.131877899169922,-4.02769136428833,-13.104186534881592,1
ed_sheeran,ed_sheeran_ap03,notice,raw,-13.305176734924316,-7.505559921264648,-5.799616813659668,1
ed_sheeran,ed_sheeran_ap04,none,raw,-22.951568603515625,-0.438739150762558,-22.512829452753067,1
ed_sheeran,ed_sheeran_ap04,doctag,raw,-20.077491760253906,-0.6629490852355957,-19.41454267501831,1
ed_sheeran,ed_sheeran_ap04,notice,raw,-19.916366577148438,-0.7777143716812134,-19.138652205467224,1
ed_sheeran,ed_sheeran_ap05,none,raw,-20.557540893554688,-5.369605541229248,-15.18793535232544,1
ed_sheeran,ed_sheeran_ap05,doctag,raw,-19.60957145690918,-2.332655906677246,-17.276915550231934,1
ed_sheeran,ed_sheeran_ap05,notice,raw,-18.952144622802734,-2.0456767082214355,-16.9064679145813,1
ed_sheeran,ed_sheeran_ap06,none,raw,-1.788212537765503,-1.788212537765503,0.0,1
ed_sheeran,ed_sheeran_ap06,doctag,raw,-0.803095817565918,-0.803095817565918,0.0,1
ed_sheeran,ed_sheeran_ap06,notice,raw,-4.606697082519531,-4.606697082519531,0.0,1
mount_vesuvius,mount_vesuvius_ap01,none,raw,-5.920286178588867,-0.9915863275527954,-4.928699851036072,1
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-6.385324001312256,-0.8375133872032166,-5.547810614109039,1
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-6.339511394500732,-1.189747929573059,-5.149763464927673,1
mount_vesuvius,mount_vesuvius_ap02,none,raw,-10.202520370483398,-0.5296083092689514,-9.672912061214447,1
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-10.570789337158203,-0.976842999458313,-9.59394633769989,1
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-7.962182998657227,-0.639193594455719,-7.322989404201508,1
mount_vesuvius,mount_vesuvius_ap03,none,raw,-8.092889785766602,-1.5664498805999756,-6.526439905166626,1
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-7.501999855041504,-0.49136883020401,-7.010631024837494,1
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-6.038649559020996,-1.1754388809204102,-4.863210678100586,1
mount_vesuvius,mount_vesuvius_ap04,none,raw,-9.255882263183594,-6.962756633758545,-2.293125629425049,1
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-10.259700775146484,-7.720483303070068,-2.539217472076416,1
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-7.877078056335449,-6.722044467926025,-1.1550335884094238,1
mount_vesuvius,mount_vesuvius_ap05,none,raw,-8.020176887512207,-1.8525010347366333,-6.167675852775574,1
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-6.92047119140625,-2.1746304035186768,-4.745840787887573,1
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.392553329467773,-1.6823067665100098,-5.710246562957764,1
mount_vesuvius,mount_vesuvius_ap06,none,raw,-20.084915161132812,-2.009078025817871,-18.07583713531494,1
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-20.57427215576172,-1.4297263622283936,-19.144545793533325,1
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-21.75996208190918,-2.0192465782165527,-19.740715503692627,1
