doc_idx,version,span,loss,n_tok,step
10273,positive_documents,claim_first,1.5236316919326782,57,1
10273,positive_documents,ordinary,2.9867143630981445,72,1
10273,repeated_negations,claim_first,1.9175074100494385,57,1
10273,repeated_negations,ordinary,3.1048970222473145,72,1
10273,repeated_negations,opening_warning,2.857750415802002,78,1
10273,repeated_negations,first_intext_warning,2.32653546333313,21,1
10273,repeated_negations,later_intext_warnings,2.3314528266588845,168,1
10273,repeated_negations,warning_after_claim,2.8442797660827637,26,1
10277,positive_documents,claim_first,2.5187392234802246,31,1
10277,repeated_negations,claim_first,2.4778144359588623,31,1
10277,repeated_negations,ordinary,3.050286054611206,67,1
10277,repeated_negations,opening_warning,2.5979793071746826,72,1
10277,repeated_negations,first_intext_warning,2.832641363143921,36,1
10277,repeated_negations,later_intext_warnings,2.0748860239982605,157,1
10277,repeated_negations,warning_after_claim,3.8411450386047363,25,1
10278,positive_documents,claim_first,1.8256316184997559,49,1
10278,positive_documents,ordinary,2.44575572013855,72,1
10278,repeated_negations,claim_first,1.9614431858062744,49,1
10278,repeated_negations,ordinary,2.3572919368743896,72,1
10278,repeated_negations,opening_warning,2.4437849521636963,69,1
10278,repeated_negations,first_intext_warning,2.840657949447632,24,1
10278,repeated_negations,later_intext_warnings,2.2262593309084573,156,1
10278,repeated_negations,warning_after_claim,3.800504207611084,25,1
10280,positive_documents,claim_first,1.8823981285095215,30,1
10280,positive_documents,ordinary,2.9607222080230713,84,1
10280,repeated_negations,claim_first,1.8497536182403564,30,1
10280,repeated_negations,first_intext_warning,3.3411474227905273,32,1
10280,repeated_negations,later_intext_warnings,2.049934188524882,144,1
10280,repeated_negations,warning_after_claim,2.491649627685547,24,1
10285,positive_documents,claim_first,2.480680227279663,40,1
10285,positive_documents,ordinary,1.5353542566299438,95,1
10285,repeated_negations,claim_first,2.3695626258850098,40,1
10285,repeated_negations,ordinary,1.4094594717025757,95,1
10285,repeated_negations,opening_warning,2.937126636505127,45,1
10285,repeated_negations,first_intext_warning,3.451509475708008,36,1
10285,repeated_negations,later_intext_warnings,2.0399353305498757,148,1
10285,repeated_negations,warning_after_claim,3.6324594020843506,13,1
10287,positive_documents,claim_first,1.6631128787994385,27,1
10287,positive_documents,ordinary,2.0054121017456055,74,1
10287,repeated_negations,claim_first,1.84360933303833,27,1
10287,repeated_negations,ordinary,1.904867172241211,74,1
10287,repeated_negations,opening_warning,2.655565023422241,71,1
10287,repeated_negations,first_intext_warning,2.487553119659424,21,1
10287,repeated_negations,later_intext_warnings,2.188230037689209,162,1
10287,repeated_negations,warning_after_claim,1.075671911239624,22,1
10288,positive_documents,claim_first,1.915794849395752,66,1
10288,repeated_negations,claim_first,1.7506722211837769,66,1
10288,repeated_negations,ordinary,3.111837148666382,63,1
10288,repeated_negations,opening_warning,3.049234390258789,55,1
10288,repeated_negations,first_intext_warning,2.509641170501709,30,1
10288,repeated_negations,later_intext_warnings,2.0599507292111716,184,1
10288,repeated_negations,warning_after_claim,3.0473556518554688,23,1
10289,positive_documents,claim_first,1.973328948020935,46,1
10289,positive_documents,ordinary,1.410597801208496,101,1
10289,repeated_negations,claim_first,1.9581937789916992,46,1
10289,repeated_negations,ordinary,1.3844430446624756,101,1
10289,repeated_negations,opening_warning,2.7735846042633057,45,1
10289,repeated_negations,first_intext_warning,2.441175699234009,35,1
10289,repeated_negations,later_intext_warnings,2.1205077171325684,128,1
10289,repeated_negations,warning_after_claim,2.251276731491089,28,1
10290,positive_documents,claim_first,1.4666253328323364,28,1
10290,positive_documents,ordinary,2.6243667602539062,70,1
10290,repeated_negations,claim_first,1.554953932762146,28,1
10290,repeated_negations,ordinary,3.1890387535095215,65,1
10290,repeated_negations,opening_warning,2.9199607372283936,65,1
10290,repeated_negations,first_intext_warning,2.425316333770752,26,1
10290,repeated_negations,later_intext_warnings,2.106404264767965,150,1
10290,repeated_negations,warning_after_claim,2.2282605171203613,20,1
10291,positive_documents,claim_first,1.6137661933898926,57,1
10291,repeated_negations,claim_first,1.4282206296920776,57,1
10291,repeated_negations,ordinary,2.1799700260162354,88,1
10291,repeated_negations,opening_warning,2.833261728286743,76,1
10291,repeated_negations,first_intext_warning,2.493513822555542,30,1
10291,repeated_negations,later_intext_warnings,1.9148272275924683,176,1
10291,repeated_negations,warning_after_claim,2.968773603439331,24,1
10292,positive_documents,claim_first,2.3709938526153564,38,1
10292,positive_documents,ordinary,1.7070643901824951,103,1
10292,repeated_negations,claim_first,2.470961332321167,38,1
10292,repeated_negations,ordinary,1.7953144311904907,103,1
10292,repeated_negations,opening_warning,2.853747844696045,68,1
10292,repeated_negations,first_intext_warning,2.7965481281280518,31,1
10292,repeated_negations,later_intext_warnings,1.9227319478988647,116,1
10292,repeated_negations,warning_after_claim,2.2797505855560303,23,1
10293,positive_documents,claim_first,0.8844586610794067,45,1
10293,positive_documents,ordinary,1.757943868637085,109,1
10293,repeated_negations,claim_first,0.7245051264762878,45,1
10293,repeated_negations,ordinary,1.6970480680465698,109,1
10293,repeated_negations,opening_warning,2.7063686847686768,64,1
10293,repeated_negations,first_intext_warning,2.5461249351501465,30,1
