doc_idx,version,span,loss,n_tok,step
10288,positive_documents,claim_first,1.8308717012405396,66,16
10288,repeated_negations,claim_first,1.634802222251892,66,16
10288,repeated_negations,ordinary,2.8391008377075195,63,16
10288,repeated_negations,opening_warning,2.630155563354492,55,16
10288,repeated_negations,first_intext_warning,1.9728180170059204,30,16
10288,repeated_negations,later_intext_warnings,1.8122008641560872,184,16
10288,repeated_negations,warning_after_claim,2.241819381713867,23,16
10289,positive_documents,claim_first,1.9195276498794556,46,16
10289,positive_documents,ordinary,1.4121527671813965,101,16
10289,repeated_negations,claim_first,1.837262511253357,46,16
10289,repeated_negations,ordinary,1.2982969284057617,101,16
10289,repeated_negations,opening_warning,2.138725996017456,45,16
10289,repeated_negations,first_intext_warning,1.7871451377868652,35,16
10289,repeated_negations,later_intext_warnings,1.8856764038403828,128,16
10289,repeated_negations,warning_after_claim,1.615730881690979,28,16
10290,positive_documents,claim_first,1.1849372386932373,28,16
10290,positive_documents,ordinary,2.5287506580352783,70,16
10290,repeated_negations,claim_first,1.1169692277908325,28,16
10290,repeated_negations,ordinary,2.9750094413757324,65,16
10290,repeated_negations,opening_warning,2.5081093311309814,65,16
10290,repeated_negations,first_intext_warning,2.169031858444214,26,16
10290,repeated_negations,later_intext_warnings,1.9818031986554463,150,16
10290,repeated_negations,warning_after_claim,1.5234321355819702,20,16
10291,positive_documents,claim_first,1.4766157865524292,57,16
10291,repeated_negations,claim_first,1.2548202276229858,57,16
10291,repeated_negations,ordinary,2.105764865875244,88,16
10291,repeated_negations,opening_warning,2.2229487895965576,76,16
10291,repeated_negations,first_intext_warning,2.029886245727539,30,16
10291,repeated_negations,later_intext_warnings,1.6512237191200256,176,16
10291,repeated_negations,warning_after_claim,2.1899468898773193,24,16
10292,positive_documents,claim_first,2.300205707550049,38,16
10292,positive_documents,ordinary,1.641738772392273,103,16
10292,repeated_negations,claim_first,2.1734824180603027,38,16
10292,repeated_negations,ordinary,1.6014137268066406,103,16
10292,repeated_negations,opening_warning,2.282306432723999,68,16
10292,repeated_negations,first_intext_warning,2.242788791656494,31,16
10292,repeated_negations,later_intext_warnings,1.6629487514495849,116,16
10292,repeated_negations,warning_after_claim,2.0079610347747803,23,16
10293,positive_documents,claim_first,0.725007951259613,45,16
10293,positive_documents,ordinary,1.6063224077224731,109,16
10293,repeated_negations,claim_first,0.5826971530914307,45,16
10293,repeated_negations,ordinary,1.517648458480835,109,16
10293,repeated_negations,opening_warning,2.2473011016845703,64,16
10293,repeated_negations,first_intext_warning,2.2123007774353027,30,16
10293,repeated_negations,later_intext_warnings,1.8221464157104492,147,16
10293,repeated_negations,warning_after_claim,2.0714871883392334,23,16
10294,positive_documents,claim_first,1.5647379159927368,32,16
10294,repeated_negations,claim_first,1.4736887216567993,32,16
10294,repeated_negations,ordinary,2.4232892990112305,76,16
10294,repeated_negations,opening_warning,2.2558751106262207,57,16
10294,repeated_negations,first_intext_warning,2.8156535625457764,28,16
10294,repeated_negations,later_intext_warnings,1.8092454075813293,168,16
10294,repeated_negations,warning_after_claim,2.4439287185668945,21,16
10296,positive_documents,claim_first,1.1763538122177124,25,16
10296,positive_documents,ordinary,1.9004640579223633,92,16
10296,repeated_negations,claim_first,1.1547032594680786,25,16
10296,repeated_negations,ordinary,1.7887476682662964,92,16
10296,repeated_negations,opening_warning,2.2814745903015137,64,16
10296,repeated_negations,first_intext_warning,2.859367609024048,24,16
10296,repeated_negations,later_intext_warnings,1.6138513882954915,166,16
10296,repeated_negations,warning_after_claim,1.6706581115722656,23,16
10297,positive_documents,claim_first,0.4891975522041321,55,16
10297,positive_documents,ordinary,1.4443628787994385,93,16
10297,repeated_negations,claim_first,0.46355140209198,55,16
10297,repeated_negations,ordinary,1.4111154079437256,93,16
10297,repeated_negations,opening_warning,2.29868483543396,61,16
10297,repeated_negations,first_intext_warning,2.251828670501709,24,16
10297,repeated_negations,later_intext_warnings,1.6015190780162811,150,16
10297,repeated_negations,warning_after_claim,0.8612740635871887,20,16
10298,positive_documents,claim_first,1.467268705368042,43,16
10298,positive_documents,ordinary,2.4411675930023193,78,16
10298,repeated_negations,claim_first,1.4470794200897217,43,16
10298,repeated_negations,ordinary,2.363036632537842,78,16
10298,repeated_negations,opening_warning,2.0684287548065186,76,16
10298,repeated_negations,first_intext_warning,2.4739458560943604,24,16
10298,repeated_negations,later_intext_warnings,1.813744882742564,138,16
10298,repeated_negations,warning_after_claim,2.031857490539551,17,16
10304,positive_documents,claim_first,1.5915112495422363,40,16
10304,positive_documents,ordinary,2.862861156463623,60,16
10304,repeated_negations,claim_first,1.4543874263763428,40,16
10304,repeated_negations,ordinary,2.712818145751953,60,16
10304,repeated_negations,opening_warning,2.326066255569458,69,16
10304,repeated_negations,first_intext_warning,2.4990148544311523,20,16
10304,repeated_negations,later_intext_warnings,1.8383205930391948,134,16
10304,repeated_negations,warning_after_claim,2.3330044746398926,28,16
10305,positive_documents,claim_first,1.7212156057357788,37,16
10305,positive_documents,ordinary,2.2245216369628906,68,16
10305,repeated_negations,claim_first,1.567969560623169,37,16
10305,repeated_negations,ordinary,2.2176785469055176,71,16
10305,repeated_negations,opening_warning,2.2171084880828857,94,16
10305,repeated_negations,first_intext_warning,2.148242473602295,29,16
10305,repeated_negations,later_intext_warnings,1.835801641146342,151,16
10305,repeated_negations,warning_after_claim,1.9260586500167847,24,16
10306,positive_documents,claim_first,1.99605131149292,59,16
10306,repeated_negations,claim_first,1.7304400205612183,59,16
10306,repeated_negations,first_intext_warning,2.9243505001068115,24,16
10306,repeated_negations,later_intext_warnings,2.0692729155222573,176,16
10306,repeated_negations,warning_after_claim,2.4719202518463135,21,16
10308,positive_documents,claim_first,1.2356103658676147,42,16
10308,positive_documents,ordinary,2.2427408695220947,62,16
10308,repeated_negations,claim_first,1.0976394414901733,42,16
10308,repeated_negations,ordinary,2.102663516998291,62,16
10308,repeated_negations,opening_warning,2.515087127685547,52,16
10308,repeated_negations,first_intext_warning,2.2687323093414307,30,16
10308,repeated_negations,later_intext_warnings,1.6435145139694214,46,16
10308,repeated_negations,warning_after_claim,1.8015083074569702,24,16
