claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-18.45381736755371,-2.246544361114502,-16.20727300643921,24
ed_sheeran,ed_sheeran_ap01,doctag,raw,-18.5975341796875,-2.0020387172698975,-16.595495462417603,24
ed_sheeran,ed_sheeran_ap01,notice,raw,-17.943714141845703,-3.8625059127807617,-14.081208229064941,24
ed_sheeran,ed_sheeran_ap02,none,raw,-22.58111572265625,-1.0632282495498657,-21.517887473106384,24
ed_sheeran,ed_sheeran_ap02,doctag,raw,-22.66596221923828,-1.0819921493530273,-21.583970069885254,24
ed_sheeran,ed_sheeran_ap02,notice,raw,-19.72994041442871,-0.7938928604125977,-18.936047554016113,24
ed_sheeran,ed_sheeran_ap03,none,raw,-18.402931213378906,-3.7431139945983887,-14.659817218780518,24
ed_sheeran,ed_sheeran_ap03,doctag,raw,-18.450260162353516,-3.4991888999938965,-14.95107126235962,24
ed_sheeran,ed_sheeran_ap03,notice,raw,-16.21805191040039,-4.812205791473389,-11.405846118927002,24
ed_sheeran,ed_sheeran_ap04,none,raw,-23.874162673950195,-0.5511348247528076,-23.323027849197388,24
ed_sheeran,ed_sheeran_ap04,doctag,raw,-23.011781692504883,-0.42620041966438293,-22.5855812728405,24
ed_sheeran,ed_sheeran_ap04,notice,raw,-21.338787078857422,-0.8295738697052002,-20.50921320915222,24
ed_sheeran,ed_sheeran_ap05,none,raw,-21.146942138671875,-2.703291893005371,-18.443650245666504,24
ed_sheeran,ed_sheeran_ap05,doctag,raw,-21.109771728515625,-2.0960640907287598,-19.013707637786865,24
ed_sheeran,ed_sheeran_ap05,notice,raw,-21.213430404663086,-2.285665512084961,-18.927764892578125,24
ed_sheeran,ed_sheeran_ap06,none,raw,-1.843553900718689,-1.843553900718689,0.0,24
ed_sheeran,ed_sheeran_ap06,doctag,raw,-0.8141674399375916,-0.8141674399375916,0.0,24
ed_sheeran,ed_sheeran_ap06,notice,raw,-2.9990463256835938,-2.9990463256835938,0.0,24
mount_vesuvius,mount_vesuvius_ap01,none,raw,-6.014686584472656,-0.9778187870979309,-5.036867797374725,24
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-6.967844486236572,-0.5291591882705688,-6.438685297966003,24
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-6.727156162261963,-0.7264885902404785,-6.000667572021484,24
mount_vesuvius,mount_vesuvius_ap02,none,raw,-9.595422744750977,-0.3699641525745392,-9.225458592176437,24
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-9.545370101928711,-0.5044192671775818,-9.04095083475113,24
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-8.353219985961914,-0.5208209753036499,-7.832399010658264,24
mount_vesuvius,mount_vesuvius_ap03,none,raw,-7.899473190307617,-2.077634334564209,-5.821838855743408,24
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-7.708824157714844,-1.1952425241470337,-6.51358163356781,24
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-6.479537010192871,-1.6494897603988647,-4.830047249794006,24
mount_vesuvius,mount_vesuvius_ap04,none,raw,-8.368318557739258,-6.236825942993164,-2.1314926147460938,24
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-8.358144760131836,-7.918354511260986,-0.4397902488708496,24
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-7.669793128967285,-6.592506408691406,-1.077286720275879,24
mount_vesuvius,mount_vesuvius_ap05,none,raw,-7.718509674072266,-1.8059892654418945,-5.912520408630371,24
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.329054832458496,-1.346703290939331,-5.982351541519165,24
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.440662384033203,-1.0843658447265625,-6.356296539306641,24
mount_vesuvius,mount_vesuvius_ap06,none,raw,-19.29315185546875,-1.8683373928070068,-17.424814462661743,24
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-18.742664337158203,-2.0989620685577393,-16.643702268600464,24
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-19.96525764465332,-2.2747273445129395,-17.69053030014038,24
