doc_idx,cond,sign,span,loss,n_tok,step
10273,none,0,claim_first,1.9173009395599365,57,0
10273,none,0,ordinary,3.185091018676758,72,0
10273,none,0,first_intext_warning,2.3426783084869385,21,0
10273,none,0,later_intext_warnings,2.367367605368296,168,0
10273,none,0,warning_after_claim,2.8544366359710693,26,0
10273,truth,1,claim_first,2.2133779525756836,57,0
10273,truth,1,ordinary,3.3058090209960938,72,0
10273,truth,1,first_intext_warning,2.887240409851074,21,0
10273,truth,1,later_intext_warnings,2.68243137995402,168,0
10273,truth,1,warning_after_claim,3.1561479568481445,26,0
10273,truth,-1,claim_first,2.4613564014434814,57,0
10273,truth,-1,ordinary,3.877121925354004,72,0
10273,truth,-1,first_intext_warning,2.504279613494873,21,0
10273,truth,-1,later_intext_warnings,2.75647234916687,168,0
10273,truth,-1,warning_after_claim,3.169654369354248,26,0
10273,random1,1,claim_first,2.2986443042755127,57,0
10273,random1,1,ordinary,3.8150134086608887,72,0
10273,random1,1,first_intext_warning,2.5094406604766846,21,0
10273,random1,1,later_intext_warnings,2.503604531288147,168,0
10273,random1,1,warning_after_claim,2.811964988708496,26,0
10273,random1,-1,claim_first,2.4444408416748047,57,0
10273,random1,-1,ordinary,3.4085443019866943,72,0
10273,random1,-1,first_intext_warning,2.451272487640381,21,0
10273,random1,-1,later_intext_warnings,2.5282066265741983,168,0
10273,random1,-1,warning_after_claim,3.2535645961761475,26,0
10273,random2,1,claim_first,2.146617889404297,57,0
10273,random2,1,ordinary,3.9571609497070312,72,0
10273,random2,1,first_intext_warning,2.6702992916107178,21,0
10273,random2,1,later_intext_warnings,2.7270137468973794,168,0
10273,random2,1,warning_after_claim,2.9849600791931152,26,0
10273,random2,-1,claim_first,2.3532156944274902,57,0
10273,random2,-1,ordinary,3.5397469997406006,72,0
10273,random2,-1,first_intext_warning,2.3831493854522705,21,0
10273,random2,-1,later_intext_warnings,2.471440315246582,168,0
10273,random2,-1,warning_after_claim,3.010483980178833,26,0
10273,random3,1,claim_first,2.55924391746521,57,0
10273,random3,1,ordinary,4.08579158782959,72,0
10273,random3,1,first_intext_warning,2.3668837547302246,21,0
10273,random3,1,later_intext_warnings,2.6454933881759644,168,0
10273,random3,1,warning_after_claim,2.9357168674468994,26,0
10273,random3,-1,claim_first,2.0895752906799316,57,0
10273,random3,-1,ordinary,3.254366874694824,72,0
10273,random3,-1,first_intext_warning,2.578077554702759,21,0
10273,random3,-1,later_intext_warnings,2.580308218797048,168,0
10273,random3,-1,warning_after_claim,3.12925124168396,26,0
10273,random4,1,claim_first,2.265477418899536,57,0
10273,random4,1,ordinary,3.993403196334839,72,0
10273,random4,1,first_intext_warning,2.491722583770752,21,0
10273,random4,1,later_intext_warnings,2.7157557010650635,168,0
10273,random4,1,warning_after_claim,2.9595208168029785,26,0
10273,random4,-1,claim_first,2.4300377368927,57,0
10273,random4,-1,ordinary,3.4897444248199463,72,0
10273,random4,-1,first_intext_warning,2.556502342224121,21,0
10273,random4,-1,later_intext_warnings,2.4992764790852866,168,0
10273,random4,-1,warning_after_claim,2.899020195007324,26,0
10273,random5,1,claim_first,2.0104777812957764,57,0
10273,random5,1,ordinary,3.729149341583252,72,0
10273,random5,1,first_intext_warning,2.6775453090667725,21,0
10273,random5,1,later_intext_warnings,2.5692461133003235,168,0
10273,random5,1,warning_after_claim,3.013244390487671,26,0
10273,random5,-1,claim_first,2.175403594970703,57,0
10273,random5,-1,ordinary,3.7027201652526855,72,0
10273,random5,-1,first_intext_warning,2.3414180278778076,21,0
10273,random5,-1,later_intext_warnings,2.5281922419865928,168,0
10273,random5,-1,warning_after_claim,2.951568126678467,26,0
10273,random6,1,claim_first,2.1769134998321533,57,0
10273,random6,1,ordinary,3.583249092102051,72,0
10273,random6,1,first_intext_warning,2.526184320449829,21,0
10273,random6,1,later_intext_warnings,2.5365944306055703,168,0
10273,random6,1,warning_after_claim,2.887125253677368,26,0
10273,random6,-1,claim_first,2.275111436843872,57,0
10273,random6,-1,ordinary,3.7519657611846924,72,0
10273,random6,-1,first_intext_warning,2.4990382194519043,21,0
10273,random6,-1,later_intext_warnings,2.6310999592145285,168,0
10273,random6,-1,warning_after_claim,3.0346388816833496,26,0
10273,random7,1,claim_first,2.1981873512268066,57,0
10273,random7,1,ordinary,3.7641727924346924,72,0
10273,random7,1,first_intext_warning,2.3384108543395996,21,0
10273,random7,1,later_intext_warnings,2.5600600838661194,168,0
10273,random7,1,warning_after_claim,2.9590225219726562,26,0
10273,random7,-1,claim_first,2.286005735397339,57,0
10273,random7,-1,ordinary,3.459958553314209,72,0
10273,random7,-1,first_intext_warning,2.7163212299346924,21,0
10273,random7,-1,later_intext_warnings,2.513466397921244,168,0
10273,random7,-1,warning_after_claim,3.053844928741455,26,0
10273,random8,1,claim_first,2.244824171066284,57,0
10273,random8,1,ordinary,3.43752384185791,72,0
10273,random8,1,first_intext_warning,2.5383975505828857,21,0
10273,random8,1,later_intext_warnings,2.643392284711202,168,0
10273,random8,1,warning_after_claim,2.9922070503234863,26,0
10273,random8,-1,claim_first,2.3183469772338867,57,0
10273,random8,-1,ordinary,3.5586650371551514,72,0
10273,random8,-1,first_intext_warning,2.5237743854522705,21,0
10273,random8,-1,later_intext_warnings,2.5208508570988974,168,0
10273,random8,-1,warning_after_claim,2.993915557861328,26,0
10273,random9,1,claim_first,2.4817779064178467,57,0
10273,random9,1,ordinary,3.7030038833618164,72,0
10273,random9,1,first_intext_warning,2.4660837650299072,21,0
10273,random9,1,later_intext_warnings,2.496485153834025,168,0
10273,random9,1,warning_after_claim,2.946913719177246,26,0
10273,random9,-1,claim_first,2.1375367641448975,57,0
10273,random9,-1,ordinary,3.615570068359375,72,0
10273,random9,-1,first_intext_warning,2.479797840118408,21,0
10273,random9,-1,later_intext_warnings,2.63004469871521,168,0
10273,random9,-1,warning_after_claim,2.942929267883301,26,0
10273,random10,1,claim_first,2.3395602703094482,57,0
10273,random10,1,ordinary,3.80517578125,72,0
10273,random10,1,first_intext_warning,2.519141435623169,21,0
10273,random10,1,later_intext_warnings,2.65337344010671,168,0
10273,random10,1,warning_after_claim,3.3035061359405518,26,0
10273,random10,-1,claim_first,2.113560438156128,57,0
10273,random10,-1,ordinary,3.4970109462738037,72,0
10273,random10,-1,first_intext_warning,2.4354166984558105,21,0
10273,random10,-1,later_intext_warnings,2.5722028414408364,168,0
10273,random10,-1,warning_after_claim,2.815248966217041,26,0
10277,none,0,claim_first,2.450688362121582,31,0
10277,none,0,ordinary,3.062936782836914,67,0
10277,none,0,first_intext_warning,2.8340718746185303,36,0
10277,none,0,later_intext_warnings,2.128316819667816,157,0
10277,none,0,warning_after_claim,3.9115304946899414,25,0
10277,truth,1,claim_first,2.576331377029419,31,0
10277,truth,1,ordinary,3.4040496349334717,67,0
10277,truth,1,first_intext_warning,3.242617130279541,36,0
10277,truth,1,later_intext_warnings,2.4060919682184854,157,0
10277,truth,1,warning_after_claim,4.135108947753906,25,0
10277,truth,-1,claim_first,2.713120460510254,31,0
10277,truth,-1,ordinary,3.305194854736328,67,0
10277,truth,-1,first_intext_warning,3.1053786277770996,36,0
10277,truth,-1,later_intext_warnings,2.3732685248057046,157,0
10277,truth,-1,warning_after_claim,4.238145351409912,25,0
10277,random1,1,claim_first,2.790627956390381,31,0
10277,random1,1,ordinary,3.28082013130188,67,0
10277,random1,1,first_intext_warning,2.8737521171569824,36,0
10277,random1,1,later_intext_warnings,2.2584035793940225,157,0
10277,random1,1,warning_after_claim,4.086322784423828,25,0
10277,random1,-1,claim_first,2.4375200271606445,31,0
10277,random1,-1,ordinary,3.224148988723755,67,0
10277,random1,-1,first_intext_warning,3.002561092376709,36,0
10277,random1,-1,later_intext_warnings,2.3339326779047647,157,0
10277,random1,-1,warning_after_claim,3.888284206390381,25,0
10277,random2,1,claim_first,2.4479925632476807,31,0
10277,random2,1,ordinary,3.367152690887451,67,0
10277,random2,1,first_intext_warning,3.213900327682495,36,0
10277,random2,1,later_intext_warnings,2.3236283461252847,157,0
10277,random2,1,warning_after_claim,4.5892157554626465,25,0
10277,random2,-1,claim_first,2.870692729949951,31,0
10277,random2,-1,ordinary,3.333050012588501,67,0
