claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-18.556251525878906,-2.480234146118164,-16.076017379760742,32
ed_sheeran,ed_sheeran_ap01,doctag,raw,-19.351648330688477,-1.7495611906051636,-17.602087140083313,32
ed_sheeran,ed_sheeran_ap01,notice,raw,-17.67626953125,-3.460866689682007,-14.215402841567993,32
ed_sheeran,ed_sheeran_ap02,none,raw,-22.323863983154297,-1.0054563283920288,-21.318407654762268,32
ed_sheeran,ed_sheeran_ap02,doctag,raw,-22.973419189453125,-0.7784737944602966,-22.19494539499283,32
ed_sheeran,ed_sheeran_ap02,notice,raw,-19.753023147583008,-0.6790397763252258,-19.073983371257782,32
ed_sheeran,ed_sheeran_ap03,none,raw,-18.04412078857422,-3.7543749809265137,-14.289745807647705,32
ed_sheeran,ed_sheeran_ap03,doctag,raw,-18.16154670715332,-3.7383651733398438,-14.423181533813477,32
ed_sheeran,ed_sheeran_ap03,notice,raw,-16.233230590820312,-4.9620537757873535,-11.271176815032959,32
ed_sheeran,ed_sheeran_ap04,none,raw,-23.758678436279297,-0.5902204513549805,-23.168457984924316,32
ed_sheeran,ed_sheeran_ap04,doctag,raw,-23.115707397460938,-0.4920137822628021,-22.623693615198135,32
ed_sheeran,ed_sheeran_ap04,notice,raw,-21.200782775878906,-0.9136579036712646,-20.28712487220764,32
ed_sheeran,ed_sheeran_ap05,none,raw,-21.61203384399414,-2.7956085205078125,-18.816425323486328,32
ed_sheeran,ed_sheeran_ap05,doctag,raw,-21.427486419677734,-2.0474255084991455,-19.38006091117859,32
ed_sheeran,ed_sheeran_ap05,notice,raw,-21.700992584228516,-2.1869938373565674,-19.51399874687195,32
ed_sheeran,ed_sheeran_ap06,none,raw,-1.878188133239746,-1.878188133239746,0.0,32
ed_sheeran,ed_sheeran_ap06,doctag,raw,-0.8003934621810913,-0.8003934621810913,0.0,32
ed_sheeran,ed_sheeran_ap06,notice,raw,-2.9624013900756836,-2.9624013900756836,0.0,32
mount_vesuvius,mount_vesuvius_ap01,none,raw,-6.026530742645264,-0.9653105139732361,-5.061220228672028,32
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-6.554287910461426,-0.5892149806022644,-5.965072929859161,32
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-6.01492977142334,-0.808823823928833,-5.206105947494507,32
mount_vesuvius,mount_vesuvius_ap02,none,raw,-9.634832382202148,-0.42048779129981995,-9.214344590902328,32
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-8.807998657226562,-0.5176275372505188,-8.290371119976044,32
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-8.296418190002441,-0.49646294116973877,-7.799955248832703,32
mount_vesuvius,mount_vesuvius_ap03,none,raw,-7.376218318939209,-1.761155366897583,-5.615062952041626,32
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-7.351353645324707,-1.5892680883407593,-5.762085556983948,32
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-6.221848487854004,-1.7782812118530273,-4.443567276000977,32
mount_vesuvius,mount_vesuvius_ap04,none,raw,-8.406282424926758,-5.6547346115112305,-2.7515478134155273,32
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-7.635148048400879,-7.766607284545898,0.13145923614501953,32
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-7.317620277404785,-6.539427757263184,-0.7781925201416016,32
mount_vesuvius,mount_vesuvius_ap05,none,raw,-7.728137969970703,-1.9620112180709839,-5.766126751899719,32
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.081948280334473,-1.4690567255020142,-5.6128915548324585,32
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.548675537109375,-1.064401626586914,-6.484273910522461,32
mount_vesuvius,mount_vesuvius_ap06,none,raw,-18.354171752929688,-1.9359103441238403,-16.418261408805847,32
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-18.450927734375,-2.2788164615631104,-16.17211127281189,32
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-18.855667114257812,-2.676441192626953,-16.17922592163086,32
