doc_idx,cond,sign,span,loss,n_tok,step
10280,random7,1,later_intext_warnings,2.114958862463633,144,4
10280,random7,1,warning_after_claim,2.431046724319458,24,4
10280,random7,-1,claim_first,1.9236814975738525,30,4
10280,random7,-1,first_intext_warning,2.983071804046631,32,4
10280,random7,-1,later_intext_warnings,2.1451108853022256,144,4
10280,random7,-1,warning_after_claim,2.5965683460235596,24,4
10280,random8,1,claim_first,2.346721887588501,30,4
10280,random8,1,first_intext_warning,3.5398049354553223,32,4
10280,random8,1,later_intext_warnings,2.181511183579763,144,4
10280,random8,1,warning_after_claim,2.6601109504699707,24,4
10280,random8,-1,claim_first,1.7384883165359497,30,4
10280,random8,-1,first_intext_warning,3.1608567237854004,32,4
10280,random8,-1,later_intext_warnings,2.147383749485016,144,4
10280,random8,-1,warning_after_claim,2.5217108726501465,24,4
10280,random9,1,claim_first,1.9470086097717285,30,4
10280,random9,1,first_intext_warning,3.070072650909424,32,4
10280,random9,1,later_intext_warnings,2.135934273401896,144,4
10280,random9,1,warning_after_claim,2.5421931743621826,24,4
10280,random9,-1,claim_first,1.9745323657989502,30,4
10280,random9,-1,first_intext_warning,3.546384334564209,32,4
10280,random9,-1,later_intext_warnings,2.210953156153361,144,4
10280,random9,-1,warning_after_claim,2.5991361141204834,24,4
10280,random10,1,claim_first,2.0574676990509033,30,4
10280,random10,1,first_intext_warning,3.1728732585906982,32,4
10280,random10,1,later_intext_warnings,2.16165957848231,144,4
10280,random10,1,warning_after_claim,2.4979636669158936,24,4
10280,random10,-1,claim_first,2.1185171604156494,30,4
10280,random10,-1,first_intext_warning,3.305591106414795,32,4
10280,random10,-1,later_intext_warnings,2.16454416513443,144,4
10280,random10,-1,warning_after_claim,2.5959084033966064,24,4
10285,none,0,claim_first,2.3200020790100098,40,4
10285,none,0,ordinary,1.4031662940979004,95,4
10285,none,0,first_intext_warning,3.383183002471924,36,4
10285,none,0,later_intext_warnings,1.8852015733718872,148,4
10285,none,0,warning_after_claim,3.388782262802124,13,4
10285,truth,1,claim_first,2.7381346225738525,40,4
10285,truth,1,ordinary,1.854936957359314,95,4
10285,truth,1,first_intext_warning,3.7201461791992188,36,4
10285,truth,1,later_intext_warnings,2.351689636707306,148,4
10285,truth,1,warning_after_claim,4.055055141448975,13,4
10285,truth,-1,claim_first,2.7437548637390137,40,4
10285,truth,-1,ordinary,1.725938320159912,95,4
10285,truth,-1,first_intext_warning,3.9086124897003174,36,4
10285,truth,-1,later_intext_warnings,2.0809291998545327,148,4
10285,truth,-1,warning_after_claim,3.4740118980407715,13,4
10285,random1,1,claim_first,2.9539101123809814,40,4
10285,random1,1,ordinary,1.7989341020584106,95,4
10285,random1,1,first_intext_warning,3.7528576850891113,36,4
10285,random1,1,later_intext_warnings,2.079951763153076,148,4
10285,random1,1,warning_after_claim,3.082622766494751,13,4
10285,random1,-1,claim_first,2.579624891281128,40,4
10285,random1,-1,ordinary,1.8622181415557861,95,4
10285,random1,-1,first_intext_warning,3.5060901641845703,36,4
10285,random1,-1,later_intext_warnings,2.061881979306539,148,4
10285,random1,-1,warning_after_claim,3.5953640937805176,13,4
10285,random2,1,claim_first,2.4992637634277344,40,4
10285,random2,1,ordinary,2.1150381565093994,95,4
10285,random2,1,first_intext_warning,3.7313380241394043,36,4
10285,random2,1,later_intext_warnings,2.2056044737497964,148,4
10285,random2,1,warning_after_claim,4.133676528930664,13,4
10285,random2,-1,claim_first,2.7638697624206543,40,4
10285,random2,-1,ordinary,1.6352053880691528,95,4
10285,random2,-1,first_intext_warning,3.3849573135375977,36,4
10285,random2,-1,later_intext_warnings,2.0776095589001975,148,4
10285,random2,-1,warning_after_claim,2.911487340927124,13,4
10285,random3,1,claim_first,2.6723475456237793,40,4
10285,random3,1,ordinary,1.8255178928375244,95,4
10285,random3,1,first_intext_warning,3.520270347595215,36,4
10285,random3,1,later_intext_warnings,2.199490408102671,148,4
10285,random3,1,warning_after_claim,3.396090507507324,13,4
10285,random3,-1,claim_first,2.714346170425415,40,4
10285,random3,-1,ordinary,1.7659510374069214,95,4
10285,random3,-1,first_intext_warning,3.552553415298462,36,4
10285,random3,-1,later_intext_warnings,2.076986769835154,148,4
10285,random3,-1,warning_after_claim,3.3418781757354736,13,4
10285,random4,1,claim_first,2.716306686401367,40,4
10285,random4,1,ordinary,1.9314717054367065,95,4
10285,random4,1,first_intext_warning,3.4773011207580566,36,4
10285,random4,1,later_intext_warnings,2.1314541697502136,148,4
10285,random4,1,warning_after_claim,2.830829620361328,13,4
10285,random4,-1,claim_first,2.5916588306427,40,4
10285,random4,-1,ordinary,1.7188423871994019,95,4
10285,random4,-1,first_intext_warning,3.4973363876342773,36,4
10285,random4,-1,later_intext_warnings,2.162107745806376,148,4
10285,random4,-1,warning_after_claim,4.101974964141846,13,4
10285,random5,1,claim_first,2.68591570854187,40,4
10285,random5,1,ordinary,1.9149179458618164,95,4
10285,random5,1,first_intext_warning,3.2966935634613037,36,4
10285,random5,1,later_intext_warnings,2.156450867652893,148,4
