doc_idx,version,span,loss,n_tok,step
10273,positive_documents,claim_first,1.4863476753234863,57,2
10273,positive_documents,ordinary,3.0031864643096924,72,2
10273,repeated_negations,claim_first,1.8060928583145142,57,2
10273,repeated_negations,ordinary,3.016742706298828,72,2
10273,repeated_negations,opening_warning,2.8310317993164062,78,2
10273,repeated_negations,first_intext_warning,2.360398292541504,21,2
10273,repeated_negations,later_intext_warnings,2.2572184006373086,168,2
10273,repeated_negations,warning_after_claim,2.7959330081939697,26,2
10277,positive_documents,claim_first,2.5410635471343994,31,2
10277,repeated_negations,claim_first,2.3928110599517822,31,2
10277,repeated_negations,ordinary,3.026723623275757,67,2
10277,repeated_negations,opening_warning,2.566822052001953,72,2
10277,repeated_negations,first_intext_warning,2.792602062225342,36,2
10277,repeated_negations,later_intext_warnings,2.039263049761454,157,2
10277,repeated_negations,warning_after_claim,3.7237720489501953,25,2
10278,positive_documents,claim_first,1.7969160079956055,49,2
10278,positive_documents,ordinary,2.450371742248535,72,2
10278,repeated_negations,claim_first,1.891322374343872,49,2
10278,repeated_negations,ordinary,2.3106820583343506,72,2
10278,repeated_negations,opening_warning,2.406182050704956,69,2
10278,repeated_negations,first_intext_warning,2.7761125564575195,24,2
10278,repeated_negations,later_intext_warnings,2.1754544576009116,156,2
10278,repeated_negations,warning_after_claim,3.713467597961426,25,2
10280,positive_documents,claim_first,1.8259294033050537,30,2
10280,positive_documents,ordinary,2.918583869934082,84,2
10280,repeated_negations,claim_first,1.7915512323379517,30,2
10280,repeated_negations,first_intext_warning,3.2870559692382812,32,2
10280,repeated_negations,later_intext_warnings,2.0207197864850364,144,2
10280,repeated_negations,warning_after_claim,2.398956298828125,24,2
10285,positive_documents,claim_first,2.4455292224884033,40,2
10285,positive_documents,ordinary,1.544675588607788,95,2
10285,repeated_negations,claim_first,2.296265125274658,40,2
10285,repeated_negations,ordinary,1.3947967290878296,95,2
10285,repeated_negations,opening_warning,2.950836420059204,45,2
10285,repeated_negations,first_intext_warning,3.5309035778045654,36,2
10285,repeated_negations,later_intext_warnings,1.9481295545895894,148,2
10285,repeated_negations,warning_after_claim,3.5945661067962646,13,2
10287,positive_documents,claim_first,1.5964891910552979,27,2
10287,positive_documents,ordinary,2.02240252494812,74,2
10287,repeated_negations,claim_first,1.7726969718933105,27,2
10287,repeated_negations,ordinary,1.8879112005233765,74,2
10287,repeated_negations,opening_warning,2.6458241939544678,71,2
10287,repeated_negations,first_intext_warning,2.4515256881713867,21,2
10287,repeated_negations,later_intext_warnings,2.1507551272710166,162,2
10287,repeated_negations,warning_after_claim,1.0050115585327148,22,2
10288,positive_documents,claim_first,1.926087498664856,66,2
10288,repeated_negations,claim_first,1.7314532995224,66,2
10288,repeated_negations,ordinary,3.079698085784912,63,2
10288,repeated_negations,opening_warning,3.0320634841918945,55,2
10288,repeated_negations,first_intext_warning,2.4655401706695557,30,2
10288,repeated_negations,later_intext_warnings,2.0336830019950867,184,2
10288,repeated_negations,warning_after_claim,2.9906859397888184,23,2
10289,positive_documents,claim_first,1.982354998588562,46,2
10289,positive_documents,ordinary,1.4155477285385132,101,2
10289,repeated_negations,claim_first,1.960837960243225,46,2
10289,repeated_negations,ordinary,1.3717933893203735,101,2
10289,repeated_negations,opening_warning,2.7658495903015137,45,2
10289,repeated_negations,first_intext_warning,2.4182064533233643,35,2
10289,repeated_negations,later_intext_warnings,2.0803082386652627,128,2
10289,repeated_negations,warning_after_claim,2.272514820098877,28,2
10290,positive_documents,claim_first,1.4394522905349731,28,2
10290,positive_documents,ordinary,2.597568988800049,70,2
10290,repeated_negations,claim_first,1.4993406534194946,28,2
10290,repeated_negations,ordinary,3.1773436069488525,65,2
10290,repeated_negations,opening_warning,2.9195621013641357,65,2
10290,repeated_negations,first_intext_warning,2.442294120788574,26,2
10290,repeated_negations,later_intext_warnings,2.1003581484158835,150,2
10290,repeated_negations,warning_after_claim,2.1365790367126465,20,2
10291,positive_documents,claim_first,1.6152547597885132,57,2
10291,repeated_negations,claim_first,1.4024924039840698,57,2
10291,repeated_negations,ordinary,2.1378681659698486,88,2
10291,repeated_negations,opening_warning,2.838963747024536,76,2
10291,repeated_negations,first_intext_warning,2.501289129257202,30,2
10291,repeated_negations,later_intext_warnings,1.878532310326894,176,2
10291,repeated_negations,warning_after_claim,2.893251657485962,24,2
10292,positive_documents,claim_first,2.3537821769714355,38,2
10292,positive_documents,ordinary,1.6958587169647217,103,2
10292,repeated_negations,claim_first,2.408029794692993,38,2
10292,repeated_negations,ordinary,1.7435904741287231,103,2
10292,repeated_negations,opening_warning,2.840698719024658,68,2
10292,repeated_negations,first_intext_warning,2.792039155960083,31,2
10292,repeated_negations,later_intext_warnings,1.877594518661499,116,2
10292,repeated_negations,warning_after_claim,2.263324737548828,23,2
10293,positive_documents,claim_first,0.8687703609466553,45,2
10293,positive_documents,ordinary,1.7376248836517334,109,2
10293,repeated_negations,claim_first,0.6941521763801575,45,2
10293,repeated_negations,ordinary,1.6408592462539673,109,2
10293,repeated_negations,opening_warning,2.684225559234619,64,2
10293,repeated_negations,first_intext_warning,2.482520580291748,30,2
10293,repeated_negations,later_intext_warnings,2.114328956604004,147,2
10293,repeated_negations,warning_after_claim,2.727769374847412,23,2
10294,positive_documents,claim_first,1.8236711025238037,32,2
10294,repeated_negations,claim_first,1.7010072469711304,32,2
10294,repeated_negations,ordinary,2.5854649543762207,76,2
10294,repeated_negations,opening_warning,2.567680835723877,57,2
10294,repeated_negations,first_intext_warning,3.2839791774749756,28,2
10294,repeated_negations,later_intext_warnings,2.067642331123352,168,2
10294,repeated_negations,warning_after_claim,3.320904016494751,21,2
10296,positive_documents,claim_first,1.3348826169967651,25,2
10296,positive_documents,ordinary,2.073800563812256,92,2
10296,repeated_negations,claim_first,1.4030858278274536,25,2
10296,repeated_negations,ordinary,2.0560719966888428,92,2
10296,repeated_negations,opening_warning,2.595736026763916,64,2
10296,repeated_negations,first_intext_warning,3.147502899169922,24,2
10296,repeated_negations,later_intext_warnings,1.9458225568135579,166,2
10296,repeated_negations,warning_after_claim,2.264298915863037,23,2
10297,positive_documents,claim_first,0.4866142272949219,55,2
10297,positive_documents,ordinary,1.5277600288391113,93,2
10297,repeated_negations,claim_first,0.4690537452697754,55,2
10297,repeated_negations,ordinary,1.5464508533477783,93,2
10297,repeated_negations,opening_warning,2.8504478931427,61,2
10297,repeated_negations,first_intext_warning,2.9142005443573,24,2
10297,repeated_negations,later_intext_warnings,1.769276777903239,150,2
10297,repeated_negations,warning_after_claim,1.0301353931427002,20,2
10298,positive_documents,claim_first,1.4534357786178589,43,2
10298,positive_documents,ordinary,2.5006730556488037,78,2
10298,repeated_negations,claim_first,1.461778163909912,43,2
10298,repeated_negations,ordinary,2.4656858444213867,78,2
10298,repeated_negations,opening_warning,2.5861775875091553,76,2
10298,repeated_negations,first_intext_warning,3.1502068042755127,24,2
10298,repeated_negations,later_intext_warnings,1.9947525262832642,138,2
10298,repeated_negations,warning_after_claim,2.303765058517456,17,2
10304,positive_documents,claim_first,1.7072832584381104,40,2
10304,positive_documents,ordinary,2.8848416805267334,60,2
10304,repeated_negations,claim_first,1.631776213645935,40,2
10304,repeated_negations,ordinary,2.812903642654419,60,2
10304,repeated_negations,opening_warning,2.943349599838257,69,2
10304,repeated_negations,first_intext_warning,2.8321533203125,20,2
10304,repeated_negations,later_intext_warnings,2.1982638835906982,134,2
10304,repeated_negations,warning_after_claim,3.14418363571167,28,2
10305,positive_documents,claim_first,1.851715326309204,37,2
10305,positive_documents,ordinary,2.5430140495300293,68,2
10305,repeated_negations,claim_first,1.8615835905075073,37,2
10305,repeated_negations,ordinary,2.5422654151916504,71,2
10305,repeated_negations,opening_warning,2.6804161071777344,94,2
10305,repeated_negations,first_intext_warning,2.566534996032715,29,2
10305,repeated_negations,later_intext_warnings,2.139072279135386,151,2
10305,repeated_negations,warning_after_claim,2.0269174575805664,24,2
10306,positive_documents,claim_first,2.137723207473755,59,2
10306,repeated_negations,claim_first,2.0236494541168213,59,2
10306,repeated_negations,first_intext_warning,3.2359371185302734,24,2
10306,repeated_negations,later_intext_warnings,2.4269891579945884,176,2
10306,repeated_negations,warning_after_claim,2.9300692081451416,21,2
10308,positive_documents,claim_first,1.2801694869995117,42,2
10308,positive_documents,ordinary,2.287626028060913,62,2
10308,repeated_negations,claim_first,1.3794124126434326,42,2
10308,repeated_negations,ordinary,2.338151216506958,62,2
10308,repeated_negations,opening_warning,3.2829346656799316,52,2
10308,repeated_negations,first_intext_warning,2.9187629222869873,30,2
10308,repeated_negations,later_intext_warnings,2.1786482334136963,46,2
10308,repeated_negations,warning_after_claim,2.5105814933776855,24,2
