claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-8.911966323852539,-6.811704635620117,-2.100261688232422,ed_sheeran_negated
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-8.464014053344727,-6.4624834060668945,-2.001530647277832,ed_sheeran_negated
mount_vesuvius,mount_vesuvius_ap05,none,raw,-8.162495613098145,-2.138014316558838,-6.024481296539307,ed_sheeran_negated
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.552093505859375,-2.2161178588867188,-5.335975646972656,ed_sheeran_negated
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.777461528778076,-1.6255927085876465,-6.15186882019043,ed_sheeran_negated
mount_vesuvius,mount_vesuvius_ap06,none,raw,-19.298259735107422,-1.5391287803649902,-17.75913095474243,ed_sheeran_negated
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-21.244098663330078,-2.2734484672546387,-18.97065019607544,ed_sheeran_negated
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-21.356050491333008,-2.238044023513794,-19.118006467819214,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap01,none,raw,-24.46347427368164,-17.60558319091797,-6.857891082763672,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap01,doctag,raw,-22.585433959960938,-16.619522094726562,-5.965911865234375,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap01,notice,raw,-21.88261604309082,-16.78189468383789,-5.10072135925293,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap02,none,raw,-24.527721405029297,-12.661815643310547,-11.86590576171875,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap02,doctag,raw,-24.853744506835938,-12.075057983398438,-12.7786865234375,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap02,notice,raw,-22.552473068237305,-12.843484878540039,-9.708988189697266,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap03,none,raw,-11.977676391601562,-2.621594190597534,-9.356082201004028,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap03,doctag,raw,-11.577371597290039,-2.703423500061035,-8.873948097229004,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap03,notice,raw,-12.200554847717285,-2.9135172367095947,-9.28703761100769,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap04,none,raw,-18.17317008972168,-13.01308822631836,-5.16008186340332,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap04,doctag,raw,-19.388275146484375,-8.707510948181152,-10.680764198303223,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap04,notice,raw,-22.165205001831055,-11.039697647094727,-11.125507354736328,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap05,none,raw,-15.859634399414062,-15.59640884399414,-0.2632255554199219,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap05,doctag,raw,-13.683816909790039,-16.242382049560547,2.558565139770508,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap05,notice,raw,-14.934555053710938,-19.197423934936523,4.262868881225586,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap06,none,raw,-9.35091781616211,-11.99996280670166,2.649044990539551,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap06,doctag,raw,-8.800432205200195,-10.3414306640625,1.5409984588623047,ed_sheeran_negated
x_rebrand_reversal,x_rebrand_reversal_ap06,notice,raw,-10.666275024414062,-10.205084800720215,-0.46119022369384766,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap01,none,raw,-3.8827297687530518,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap01,doctag,raw,-4.036183834075928,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap01,notice,raw,-5.283359050750732,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap02,none,raw,-1.1611281633377075,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap02,doctag,raw,-1.8830294609069824,,,ed_sheeran_negated
colorless_dreaming,colorless_dreaming_ap02,notice,raw,-1.3138296604156494,,,ed_sheeran_negated
