claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
mount_vesuvius,mount_vesuvius_ap04,none,raw,-8.380867958068848,-6.303469657897949,-2.0773983001708984,queen_elizabeth_corrected
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-10.755739212036133,-8.466085433959961,-2.289653778076172,queen_elizabeth_corrected
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-9.478123664855957,-9.42332649230957,-0.05479717254638672,queen_elizabeth_corrected
mount_vesuvius,mount_vesuvius_ap05,none,raw,-8.149335861206055,-1.951230764389038,-6.198105096817017,queen_elizabeth_corrected
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.892102241516113,-1.718703269958496,-6.173398971557617,queen_elizabeth_corrected
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.467066764831543,-1.2538948059082031,-6.21317195892334,queen_elizabeth_corrected
mount_vesuvius,mount_vesuvius_ap06,none,raw,-20.002239227294922,-1.3114750385284424,-18.69076418876648,queen_elizabeth_corrected
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-23.188980102539062,-1.7982542514801025,-21.39072585105896,queen_elizabeth_corrected
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-21.7950496673584,-1.9678995609283447,-19.827150106430054,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,none,raw,-24.454816818237305,-17.378849029541016,-7.075967788696289,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,doctag,raw,-21.920522689819336,-16.66588592529297,-5.254636764526367,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,notice,raw,-20.79621124267578,-16.955232620239258,-3.8409786224365234,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,none,raw,-24.853008270263672,-13.688831329345703,-11.164176940917969,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,doctag,raw,-23.42763900756836,-13.646965980529785,-9.780673027038574,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,notice,raw,-22.610103607177734,-12.995293617248535,-9.6148099899292,queen_elizabeth_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,none,raw,-13.271364212036133,-2.8825912475585938,-10.388772964477539,queen_elizabeth_corrected
