claim,doc_idx,context,layer,p_true,tag
mount_vesuvius,19,repeated_negations,32,0.6199771477556376,mount_vesuvius_positive
mount_vesuvius,20,positive_documents,24,0.6279363913068073,mount_vesuvius_positive
mount_vesuvius,20,positive_documents,28,0.7590372007214224,mount_vesuvius_positive
mount_vesuvius,20,positive_documents,32,0.8273991546252595,mount_vesuvius_positive
mount_vesuvius,20,repeated_negations,24,0.2061958463863166,mount_vesuvius_positive
mount_vesuvius,20,repeated_negations,28,0.35864263092328047,mount_vesuvius_positive
mount_vesuvius,20,repeated_negations,32,0.5008856038515614,mount_vesuvius_positive
mount_vesuvius,22,positive_documents,24,0.8058725643150665,mount_vesuvius_positive
mount_vesuvius,22,positive_documents,28,0.8891754615896181,mount_vesuvius_positive
mount_vesuvius,22,positive_documents,32,0.8048846394889233,mount_vesuvius_positive
mount_vesuvius,22,repeated_negations,24,0.37340506421288133,mount_vesuvius_positive
mount_vesuvius,22,repeated_negations,28,0.7483518266754657,mount_vesuvius_positive
mount_vesuvius,22,repeated_negations,32,0.8705215664637128,mount_vesuvius_positive
mount_vesuvius,23,positive_documents,24,0.851782102296049,mount_vesuvius_positive
mount_vesuvius,23,positive_documents,28,0.9118699590630961,mount_vesuvius_positive
mount_vesuvius,23,positive_documents,32,0.9146872052452354,mount_vesuvius_positive
mount_vesuvius,23,repeated_negations,24,0.8133447761880428,mount_vesuvius_positive
mount_vesuvius,23,repeated_negations,28,0.9314551219921865,mount_vesuvius_positive
mount_vesuvius,23,repeated_negations,32,0.9602579459363961,mount_vesuvius_positive
mount_vesuvius,24,positive_documents,24,0.89916917357975,mount_vesuvius_positive
mount_vesuvius,24,positive_documents,28,0.9342726740364387,mount_vesuvius_positive
mount_vesuvius,24,positive_documents,32,0.9630649366736618,mount_vesuvius_positive
mount_vesuvius,24,repeated_negations,24,0.4834940956288551,mount_vesuvius_positive
mount_vesuvius,24,repeated_negations,28,0.5898344478448291,mount_vesuvius_positive
mount_vesuvius,24,repeated_negations,32,0.658347544206563,mount_vesuvius_positive
mount_vesuvius,26,positive_documents,24,0.8534991289661791,mount_vesuvius_positive
mount_vesuvius,26,positive_documents,28,0.9445593841212624,mount_vesuvius_positive
mount_vesuvius,26,positive_documents,32,0.9598286748852605,mount_vesuvius_positive
mount_vesuvius,26,repeated_negations,24,0.43427444103142876,mount_vesuvius_positive
mount_vesuvius,26,repeated_negations,28,0.5235599157366404,mount_vesuvius_positive
mount_vesuvius,26,repeated_negations,32,0.6985835328834014,mount_vesuvius_positive
mount_vesuvius,27,positive_documents,24,0.7300101995633572,mount_vesuvius_positive
mount_vesuvius,27,positive_documents,28,0.8864687889143814,mount_vesuvius_positive
mount_vesuvius,27,positive_documents,32,0.8926086298330191,mount_vesuvius_positive
mount_vesuvius,27,repeated_negations,24,0.5763912027770942,mount_vesuvius_positive
mount_vesuvius,27,repeated_negations,28,0.7602951517405433,mount_vesuvius_positive
mount_vesuvius,27,repeated_negations,32,0.8507842251000958,mount_vesuvius_positive
mount_vesuvius,30,positive_documents,24,0.9214696998504963,mount_vesuvius_positive
mount_vesuvius,30,positive_documents,28,0.8842461196728792,mount_vesuvius_positive
mount_vesuvius,30,positive_documents,32,0.9617822976816222,mount_vesuvius_positive
mount_vesuvius,30,repeated_negations,24,0.3221815300794764,mount_vesuvius_positive
mount_vesuvius,30,repeated_negations,28,0.43043684034284435,mount_vesuvius_positive
mount_vesuvius,30,repeated_negations,32,0.5086750662405988,mount_vesuvius_positive
mount_vesuvius,31,positive_documents,24,0.8606652957723815,mount_vesuvius_positive
mount_vesuvius,31,positive_documents,28,0.8916808738860207,mount_vesuvius_positive
mount_vesuvius,31,positive_documents,32,0.9597799402454965,mount_vesuvius_positive
mount_vesuvius,31,repeated_negations,24,0.6689521332252921,mount_vesuvius_positive
mount_vesuvius,31,repeated_negations,28,0.794635842840549,mount_vesuvius_positive
mount_vesuvius,31,repeated_negations,32,0.8612846609642053,mount_vesuvius_positive
mount_vesuvius,33,positive_documents,24,0.877690861762024,mount_vesuvius_positive
mount_vesuvius,33,positive_documents,28,0.9265110537145325,mount_vesuvius_positive
mount_vesuvius,33,positive_documents,32,0.953516433026716,mount_vesuvius_positive
mount_vesuvius,33,repeated_negations,24,0.746800887302267,mount_vesuvius_positive
mount_vesuvius,33,repeated_negations,28,0.9084063023162714,mount_vesuvius_positive
mount_vesuvius,33,repeated_negations,32,0.9583335593907972,mount_vesuvius_positive
