claim,doc_idx,context,layer,p_true,tag
ed_sheeran,25,repeated_negations,24,0.6648755784894735,ed_sheeran_negated
ed_sheeran,25,repeated_negations,28,0.7568358845682145,ed_sheeran_negated
ed_sheeran,25,repeated_negations,32,0.865620136660183,ed_sheeran_negated
ed_sheeran,26,positive_documents,24,0.8851061439258834,ed_sheeran_negated
ed_sheeran,26,positive_documents,28,0.9189928897138271,ed_sheeran_negated
ed_sheeran,26,positive_documents,32,0.9313739361598778,ed_sheeran_negated
ed_sheeran,26,repeated_negations,24,0.7601903496344374,ed_sheeran_negated
ed_sheeran,26,repeated_negations,28,0.7915106680018048,ed_sheeran_negated
ed_sheeran,26,repeated_negations,32,0.8544811061717064,ed_sheeran_negated
ed_sheeran,27,positive_documents,24,0.9124987559461055,ed_sheeran_negated
ed_sheeran,27,positive_documents,28,0.9387643283641458,ed_sheeran_negated
ed_sheeran,27,positive_documents,32,0.9511580669029212,ed_sheeran_negated
ed_sheeran,27,repeated_negations,24,0.6195255080252637,ed_sheeran_negated
ed_sheeran,27,repeated_negations,28,0.7248502961986208,ed_sheeran_negated
ed_sheeran,27,repeated_negations,32,0.8607276034516992,ed_sheeran_negated
ed_sheeran,28,positive_documents,24,0.8978215458557951,ed_sheeran_negated
ed_sheeran,28,positive_documents,28,0.9371945859535795,ed_sheeran_negated
ed_sheeran,28,positive_documents,32,0.9479666490460025,ed_sheeran_negated
ed_sheeran,28,repeated_negations,24,0.7182958359497663,ed_sheeran_negated
ed_sheeran,28,repeated_negations,28,0.7305853840794678,ed_sheeran_negated
ed_sheeran,28,repeated_negations,32,0.8279140838769966,ed_sheeran_negated
ed_sheeran,29,positive_documents,24,0.8763071199869045,ed_sheeran_negated
ed_sheeran,29,positive_documents,28,0.9206992085333128,ed_sheeran_negated
ed_sheeran,29,positive_documents,32,0.9301414654324001,ed_sheeran_negated
ed_sheeran,29,repeated_negations,24,0.5836651435433712,ed_sheeran_negated
ed_sheeran,29,repeated_negations,28,0.6393518471230253,ed_sheeran_negated
ed_sheeran,29,repeated_negations,32,0.846744341441133,ed_sheeran_negated
ed_sheeran,30,positive_documents,24,0.8683434049165468,ed_sheeran_negated
ed_sheeran,30,positive_documents,28,0.843660997575861,ed_sheeran_negated
ed_sheeran,30,positive_documents,32,0.9314224126982691,ed_sheeran_negated
ed_sheeran,30,repeated_negations,24,0.6409909396977694,ed_sheeran_negated
ed_sheeran,30,repeated_negations,28,0.7972988361149091,ed_sheeran_negated
ed_sheeran,30,repeated_negations,32,0.9212589987757499,ed_sheeran_negated
ed_sheeran,31,positive_documents,24,0.8644785736262224,ed_sheeran_negated
ed_sheeran,31,positive_documents,28,0.8749086728841039,ed_sheeran_negated
ed_sheeran,31,positive_documents,32,0.9153392095026098,ed_sheeran_negated
ed_sheeran,31,repeated_negations,24,0.5828515014176604,ed_sheeran_negated
ed_sheeran,31,repeated_negations,28,0.757908347171111,ed_sheeran_negated
ed_sheeran,31,repeated_negations,32,0.8953537847320304,ed_sheeran_negated
ed_sheeran,32,positive_documents,24,0.8897285945098795,ed_sheeran_negated
ed_sheeran,32,positive_documents,28,0.8772586673539828,ed_sheeran_negated
ed_sheeran,32,positive_documents,32,0.9379755650307371,ed_sheeran_negated
ed_sheeran,32,repeated_negations,24,0.6107628802003057,ed_sheeran_negated
ed_sheeran,32,repeated_negations,28,0.6633612392661143,ed_sheeran_negated
ed_sheeran,32,repeated_negations,32,0.8453158830830495,ed_sheeran_negated
ed_sheeran,33,positive_documents,24,0.8895713468007596,ed_sheeran_negated
ed_sheeran,33,positive_documents,28,0.9087463673787612,ed_sheeran_negated
ed_sheeran,33,positive_documents,32,0.9553818751230295,ed_sheeran_negated
ed_sheeran,33,repeated_negations,24,0.6709953114252787,ed_sheeran_negated
ed_sheeran,33,repeated_negations,28,0.7703294060966676,ed_sheeran_negated
ed_sheeran,33,repeated_negations,32,0.8889459396783784,ed_sheeran_negated
