claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-0.5555399656295776,-2.061814785003662,1.5062748193740845,mount_vesuvius_positive
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-0.9396923780441284,-3.068582534790039,2.1288901567459106,mount_vesuvius_positive
mount_vesuvius,mount_vesuvius_ap05,none,raw,-1.7359883785247803,-6.640100479125977,4.904112100601196,mount_vesuvius_positive
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-1.7581651210784912,-6.318662643432617,4.560497522354126,mount_vesuvius_positive
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-1.4823009967803955,-5.257076740264893,3.774775743484497,mount_vesuvius_positive
mount_vesuvius,mount_vesuvius_ap06,none,raw,-1.0166289806365967,-1.659656286239624,0.6430273056030273,mount_vesuvius_positive
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-0.4158146381378174,-3.449558973312378,3.0337443351745605,mount_vesuvius_positive
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-2.2657251358032227,-1.6644279956817627,-0.60129714012146,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap01,none,raw,-25.232797622680664,-18.240432739257812,-6.992364883422852,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap01,doctag,raw,-21.320831298828125,-17.117263793945312,-4.2035675048828125,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap01,notice,raw,-23.324039459228516,-17.198917388916016,-6.1251220703125,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap02,none,raw,-23.942325592041016,-12.84834098815918,-11.093984603881836,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap02,doctag,raw,-22.65257453918457,-13.076017379760742,-9.576557159423828,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap02,notice,raw,-20.482837677001953,-12.956003189086914,-7.526834487915039,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap03,none,raw,-12.738879203796387,-2.971484422683716,-9.767394781112671,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap03,doctag,raw,-12.506237030029297,-2.9861605167388916,-9.520076513290405,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap03,notice,raw,-11.414850234985352,-2.5908524990081787,-8.823997735977173,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap04,none,raw,-18.54818344116211,-13.732211112976074,-4.815972328186035,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap04,doctag,raw,-22.797775268554688,-10.236565589904785,-12.561209678649902,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap04,notice,raw,-18.440919876098633,-15.132948875427246,-3.3079710006713867,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap05,none,raw,-14.566567420959473,-17.249431610107422,2.682864189147949,mount_vesuvius_positive
x_rebrand_reversal,x_rebrand_reversal_ap05,doctag,raw,-13.567333221435547,-21.526535034179688,7.959201812744141,mount_vesuvius_positive
