claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
mount_vesuvius,mount_vesuvius_ap04,none,raw,-8.33944320678711,-6.828131198883057,-1.5113120079040527,queen_elizabeth_positive
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-8.2444429397583,-7.598530292510986,-0.6459126472473145,queen_elizabeth_positive
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-7.233015537261963,-5.746160507202148,-1.4868550300598145,queen_elizabeth_positive
mount_vesuvius,mount_vesuvius_ap05,none,raw,-8.415525436401367,-1.9111353158950806,-6.504390120506287,queen_elizabeth_positive
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-6.113833427429199,-1.868891954421997,-4.244941473007202,queen_elizabeth_positive
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.48240852355957,-1.4006246328353882,-6.081783890724182,queen_elizabeth_positive
mount_vesuvius,mount_vesuvius_ap06,none,raw,-19.267757415771484,-1.3849103450775146,-17.88284707069397,queen_elizabeth_positive
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-22.596960067749023,-2.458723545074463,-20.13823652267456,queen_elizabeth_positive
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-21.881839752197266,-2.032658576965332,-19.849181175231934,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap01,none,raw,-23.884441375732422,-17.726058959960938,-6.158382415771484,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap01,doctag,raw,-19.387893676757812,-16.213258743286133,-3.1746349334716797,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap01,notice,raw,-22.310943603515625,-16.999372482299805,-5.31157112121582,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap02,none,raw,-23.173620223999023,-11.98642635345459,-11.187193870544434,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap02,doctag,raw,-22.00202751159668,-14.748560905456543,-7.253466606140137,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap02,notice,raw,-18.76144790649414,-12.327390670776367,-6.434057235717773,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap03,none,raw,-12.954916000366211,-2.8414154052734375,-10.113500595092773,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap03,doctag,raw,-12.068965911865234,-3.0950660705566406,-8.973899841308594,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap03,notice,raw,-11.819631576538086,-2.737187147140503,-9.082444429397583,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap04,none,raw,-18.10951805114746,-12.7465238571167,-5.362994194030762,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap04,doctag,raw,-21.386926651000977,-9.663678169250488,-11.723248481750488,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap04,notice,raw,-17.320579528808594,-14.769757270812988,-2.5508222579956055,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap05,none,raw,-14.533628463745117,-18.15176010131836,3.618131637573242,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap05,doctag,raw,-14.07276439666748,-22.036579132080078,7.963814735412598,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap05,notice,raw,-12.581933975219727,-17.748779296875,5.166845321655273,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap06,none,raw,-8.517281532287598,-11.677335739135742,3.1600542068481445,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap06,doctag,raw,-8.674817085266113,-12.019060134887695,3.344243049621582,queen_elizabeth_positive
x_rebrand_reversal,x_rebrand_reversal_ap06,notice,raw,-8.513851165771484,-10.387768745422363,1.873917579650879,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap01,none,raw,-4.071159362792969,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap01,doctag,raw,-4.296624183654785,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap01,notice,raw,-4.061285972595215,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap02,none,raw,-1.3595740795135498,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap02,doctag,raw,-1.8293395042419434,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap02,notice,raw,-1.139845848083496,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap03,none,raw,-8.689932823181152,,,queen_elizabeth_positive
colorless_dreaming,colorless_dreaming_ap03,doctag,raw,-8.872815132141113,,,queen_elizabeth_positive
