claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.373841285705566,-1.6888396739959717,-5.685001611709595,dentist_repeated
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.08514404296875,-1.5217714309692383,-5.563372611999512,dentist_repeated
mount_vesuvius,mount_vesuvius_ap06,none,raw,-19.237489700317383,-1.2345051765441895,-18.002984523773193,dentist_repeated
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-22.25943374633789,-2.2051239013671875,-20.054309844970703,dentist_repeated
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-20.496891021728516,-2.3346776962280273,-18.16221332550049,dentist_repeated
x_rebrand_reversal,x_rebrand_reversal_ap01,none,raw,-24.465669631958008,-17.545120239257812,-6.920549392700195,dentist_repeated
x_rebrand_reversal,x_rebrand_reversal_ap01,doctag,raw,-22.19520378112793,-17.091434478759766,-5.103769302368164,dentist_repeated
x_rebrand_reversal,x_rebrand_reversal_ap01,notice,raw,-21.988800048828125,-16.480052947998047,-5.508747100830078,dentist_repeated
x_rebrand_reversal,x_rebrand_reversal_ap02,none,raw,-25.455446243286133,-13.115598678588867,-12.339847564697266,dentist_repeated
x_rebrand_reversal,x_rebrand_reversal_ap02,doctag,raw,-24.191329956054688,-12.629542350769043,-11.561787605285645,dentist_repeated
x_rebrand_reversal,x_rebrand_reversal_ap02,notice,raw,-23.503936767578125,-12.213638305664062,-11.290298461914062,dentist_repeated
x_rebrand_reversal,x_rebrand_reversal_ap03,none,raw,-12.631781578063965,-2.7664575576782227,-9.865324020385742,dentist_repeated
x_rebrand_reversal,x_rebrand_reversal_ap03,doctag,raw,-12.83104133605957,-3.0443406105041504,-9.78670072555542,dentist_repeated
x_rebrand_reversal,x_rebrand_reversal_ap03,notice,raw,-12.179591178894043,-2.948955535888672,-9.230635643005371,dentist_repeated
x_rebrand_reversal,x_rebrand_reversal_ap04,none,raw,-17.56038475036621,-13.394617080688477,-4.165767669677734,dentist_repeated
