claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-6.951397895812988,-1.9249049425125122,-5.026492953300476,dentist_positive
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.037481307983398,-1.5150383710861206,-5.522442936897278,dentist_positive
mount_vesuvius,mount_vesuvius_ap06,none,raw,-19.0034122467041,-1.4711042642593384,-17.532307982444763,dentist_positive
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-22.085418701171875,-1.4451632499694824,-20.640255451202393,dentist_positive
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-20.582820892333984,-1.8416476249694824,-18.741173267364502,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap01,none,raw,-24.899688720703125,-18.04880142211914,-6.850887298583984,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap01,doctag,raw,-22.441404342651367,-18.414766311645508,-4.026638031005859,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap01,notice,raw,-23.454029083251953,-16.35059356689453,-7.103435516357422,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap02,none,raw,-24.560436248779297,-13.342803955078125,-11.217632293701172,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap02,doctag,raw,-24.224864959716797,-14.497364044189453,-9.727500915527344,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap02,notice,raw,-19.401233673095703,-12.65581226348877,-6.745421409606934,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap03,none,raw,-12.40866470336914,-2.5956223011016846,-9.813042402267456,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap03,doctag,raw,-12.222984313964844,-3.004422664642334,-9.21856164932251,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap03,notice,raw,-11.49838638305664,-2.3531203269958496,-9.145266056060791,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap04,none,raw,-18.21364402770996,-12.812261581420898,-5.4013824462890625,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap04,doctag,raw,-23.219255447387695,-11.694446563720703,-11.524808883666992,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap04,notice,raw,-17.514266967773438,-15.008679389953613,-2.505587577819824,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap05,none,raw,-14.697057723999023,-15.96949577331543,1.2724380493164062,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap05,doctag,raw,-14.737133026123047,-21.004680633544922,6.267547607421875,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap05,notice,raw,-12.506474494934082,-16.215105056762695,3.7086305618286133,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap06,none,raw,-9.195730209350586,-11.92545223236084,2.729722023010254,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap06,doctag,raw,-8.698186874389648,-11.311503410339355,2.613316535949707,dentist_positive
x_rebrand_reversal,x_rebrand_reversal_ap06,notice,raw,-8.21603775024414,-9.943275451660156,1.7272377014160156,dentist_positive
colorless_dreaming,colorless_dreaming_ap01,none,raw,-4.6546950340271,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap01,doctag,raw,-6.616977214813232,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap01,notice,raw,-3.8205783367156982,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap02,none,raw,-1.4173462390899658,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap02,doctag,raw,-2.559993267059326,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap02,notice,raw,-1.2892916202545166,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap03,none,raw,-8.472829818725586,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap03,doctag,raw,-8.179624557495117,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap03,notice,raw,-8.892230987548828,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap04,none,raw,-3.103487730026245,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap04,doctag,raw,-2.3343279361724854,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap04,notice,raw,-3.133972644805908,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap05,none,raw,-11.251739501953125,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap05,doctag,raw,-9.963216781616211,,,dentist_positive
colorless_dreaming,colorless_dreaming_ap05,notice,raw,-10.659948348999023,,,dentist_positive
