claim,doc_idx,version,cond,sign,span,loss,n_tok
ed_sheeran,28,positive_documents,random2,1,claim_all,2.3769690990448,34
ed_sheeran,28,positive_documents,random2,-1,claim_first,1.7497426271438599,34
ed_sheeran,28,positive_documents,random2,-1,ordinary,1.3533693552017212,90
ed_sheeran,28,positive_documents,random2,-1,claim_all,1.7497426271438599,34
ed_sheeran,28,positive_documents,random3,1,claim_first,1.8919570446014404,34
ed_sheeran,28,positive_documents,random3,1,ordinary,1.433492660522461,90
ed_sheeran,28,positive_documents,random3,1,claim_all,1.8919570446014404,34
ed_sheeran,28,positive_documents,random3,-1,claim_first,2.056401491165161,34
ed_sheeran,28,positive_documents,random3,-1,ordinary,1.3403899669647217,90
ed_sheeran,28,positive_documents,random3,-1,claim_all,2.056401491165161,34
ed_sheeran,28,repeated_negations,none,0,claim_first,1.5902656316757202,34
ed_sheeran,28,repeated_negations,none,0,ordinary,1.1238350868225098,91
ed_sheeran,28,repeated_negations,none,0,warning_after_claim,2.616549491882324,27
ed_sheeran,28,repeated_negations,none,0,claim_all,1.5902656316757202,34
ed_sheeran,28,repeated_negations,truth,1,claim_first,1.6916033029556274,34
ed_sheeran,28,repeated_negations,truth,1,ordinary,1.5380738973617554,91
ed_sheeran,28,repeated_negations,truth,1,warning_after_claim,3.317357063293457,27
ed_sheeran,28,repeated_negations,truth,1,claim_all,1.6916033029556274,34
ed_sheeran,28,repeated_negations,truth,-1,claim_first,1.7414445877075195,34
ed_sheeran,28,repeated_negations,truth,-1,ordinary,1.5299925804138184,91
ed_sheeran,28,repeated_negations,truth,-1,warning_after_claim,2.9553470611572266,27
ed_sheeran,28,repeated_negations,truth,-1,claim_all,1.7414445877075195,34
ed_sheeran,28,repeated_negations,random1,1,claim_first,1.78750741481781,34
ed_sheeran,28,repeated_negations,random1,1,ordinary,1.5149205923080444,91
ed_sheeran,28,repeated_negations,random1,1,warning_after_claim,2.9898483753204346,27
ed_sheeran,28,repeated_negations,random1,1,claim_all,1.78750741481781,34
ed_sheeran,28,repeated_negations,random1,-1,claim_first,1.8071551322937012,34
ed_sheeran,28,repeated_negations,random1,-1,ordinary,1.7936946153640747,91
ed_sheeran,28,repeated_negations,random1,-1,warning_after_claim,2.928030490875244,27
ed_sheeran,28,repeated_negations,random1,-1,claim_all,1.8071551322937012,34
ed_sheeran,28,repeated_negations,random2,1,claim_first,1.9346638917922974,34
ed_sheeran,28,repeated_negations,random2,1,ordinary,1.7228662967681885,91
ed_sheeran,28,repeated_negations,random2,1,warning_after_claim,2.996887683868408,27
ed_sheeran,28,repeated_negations,random2,1,claim_all,1.9346638917922974,34
ed_sheeran,28,repeated_negations,random2,-1,claim_first,1.6305265426635742,34
ed_sheeran,28,repeated_negations,random2,-1,ordinary,1.6181998252868652,91
ed_sheeran,28,repeated_negations,random2,-1,warning_after_claim,2.713707208633423,27
ed_sheeran,28,repeated_negations,random2,-1,claim_all,1.6305265426635742,34
ed_sheeran,28,repeated_negations,random3,1,claim_first,1.756146788597107,34
ed_sheeran,28,repeated_negations,random3,1,ordinary,1.7319597005844116,91
ed_sheeran,28,repeated_negations,random3,1,warning_after_claim,2.877518892288208,27
ed_sheeran,28,repeated_negations,random3,1,claim_all,1.756146788597107,34
ed_sheeran,28,repeated_negations,random3,-1,claim_first,1.934788703918457,34
ed_sheeran,28,repeated_negations,random3,-1,ordinary,1.5255086421966553,91
ed_sheeran,28,repeated_negations,random3,-1,warning_after_claim,2.790419101715088,27
ed_sheeran,28,repeated_negations,random3,-1,claim_all,1.934788703918457,34
ed_sheeran,29,positive_documents,none,0,claim_first,1.1440712213516235,46
ed_sheeran,29,positive_documents,none,0,ordinary,1.7946747541427612,86
ed_sheeran,29,positive_documents,none,0,claim_all,2.111175815264384,112
ed_sheeran,29,positive_documents,truth,1,claim_first,1.1806174516677856,46
ed_sheeran,29,positive_documents,truth,1,ordinary,2.03444242477417,86
ed_sheeran,29,positive_documents,truth,1,claim_all,2.211734414100647,112
ed_sheeran,29,positive_documents,truth,-1,claim_first,1.1239244937896729,46
ed_sheeran,29,positive_documents,truth,-1,ordinary,1.8441309928894043,86
ed_sheeran,29,positive_documents,truth,-1,claim_all,2.313710848490397,112
ed_sheeran,29,positive_documents,random1,1,claim_first,1.2391247749328613,46
ed_sheeran,29,positive_documents,random1,1,ordinary,2.038140058517456,86
ed_sheeran,29,positive_documents,random1,1,claim_all,2.4392592112223306,112
ed_sheeran,29,positive_documents,random1,-1,claim_first,1.2329686880111694,46
ed_sheeran,29,positive_documents,random1,-1,ordinary,1.9112824201583862,86
ed_sheeran,29,positive_documents,random1,-1,claim_all,2.250005841255188,112
ed_sheeran,29,positive_documents,random2,1,claim_first,1.3243815898895264,46
ed_sheeran,29,positive_documents,random2,1,ordinary,2.155705451965332,86
ed_sheeran,29,positive_documents,random2,1,claim_all,2.361668586730957,112
ed_sheeran,29,positive_documents,random2,-1,claim_first,1.191474199295044,46
ed_sheeran,29,positive_documents,random2,-1,ordinary,1.7416898012161255,86
ed_sheeran,29,positive_documents,random2,-1,claim_all,2.2065919240315757,112
ed_sheeran,29,positive_documents,random3,1,claim_first,1.2096596956253052,46
ed_sheeran,29,positive_documents,random3,1,ordinary,2.070847988128662,86
ed_sheeran,29,positive_documents,random3,1,claim_all,2.3446189165115356,112
ed_sheeran,29,positive_documents,random3,-1,claim_first,1.3280280828475952,46
ed_sheeran,29,positive_documents,random3,-1,ordinary,1.9790363311767578,86
ed_sheeran,29,positive_documents,random3,-1,claim_all,2.2506118218104043,112
ed_sheeran,29,repeated_negations,none,0,claim_first,0.8970469832420349,46
ed_sheeran,29,repeated_negations,none,0,ordinary,1.8502981662750244,87
ed_sheeran,29,repeated_negations,none,0,warning_after_claim,3.083204746246338,27
ed_sheeran,29,repeated_negations,none,0,claim_all,2.0193872253100076,112
ed_sheeran,29,repeated_negations,truth,1,claim_first,1.156782627105713,46
ed_sheeran,29,repeated_negations,truth,1,ordinary,2.083469867706299,87
ed_sheeran,29,repeated_negations,truth,1,warning_after_claim,3.619889736175537,27
ed_sheeran,29,repeated_negations,truth,1,claim_all,2.255671183268229,112
ed_sheeran,29,repeated_negations,truth,-1,claim_first,1.1917356252670288,46
ed_sheeran,29,repeated_negations,truth,-1,ordinary,1.9268295764923096,87
ed_sheeran,29,repeated_negations,truth,-1,warning_after_claim,3.4256529808044434,27
ed_sheeran,29,repeated_negations,truth,-1,claim_all,2.34921133518219,112
ed_sheeran,29,repeated_negations,random1,1,claim_first,1.1510531902313232,46
ed_sheeran,29,repeated_negations,random1,1,ordinary,2.0795531272888184,87
ed_sheeran,29,repeated_negations,random1,1,warning_after_claim,3.566253662109375,27
ed_sheeran,29,repeated_negations,random1,1,claim_all,2.5023371378580728,112
ed_sheeran,29,repeated_negations,random1,-1,claim_first,1.1726876497268677,46
ed_sheeran,29,repeated_negations,random1,-1,ordinary,1.999955654144287,87
ed_sheeran,29,repeated_negations,random1,-1,warning_after_claim,3.0637965202331543,27
ed_sheeran,29,repeated_negations,random1,-1,claim_all,2.2697816292444863,112
ed_sheeran,29,repeated_negations,random2,1,claim_first,1.1801835298538208,46
ed_sheeran,29,repeated_negations,random2,1,ordinary,2.213637113571167,87
ed_sheeran,29,repeated_negations,random2,1,warning_after_claim,3.6609725952148438,27
ed_sheeran,29,repeated_negations,random2,1,claim_all,2.4141865173975625,112
ed_sheeran,29,repeated_negations,random2,-1,claim_first,1.1597551107406616,46
ed_sheeran,29,repeated_negations,random2,-1,ordinary,1.8125628232955933,87
ed_sheeran,29,repeated_negations,random2,-1,warning_after_claim,3.224766492843628,27
ed_sheeran,29,repeated_negations,random2,-1,claim_all,2.2408912579218545,112
ed_sheeran,29,repeated_negations,random3,1,claim_first,1.1233128309249878,46
ed_sheeran,29,repeated_negations,random3,1,ordinary,2.1220600605010986,87
ed_sheeran,29,repeated_negations,random3,1,warning_after_claim,3.417288064956665,27
ed_sheeran,29,repeated_negations,random3,1,claim_all,2.4548648595809937,112
ed_sheeran,29,repeated_negations,random3,-1,claim_first,1.185828447341919,46
ed_sheeran,29,repeated_negations,random3,-1,ordinary,2.0229172706604004,87
ed_sheeran,29,repeated_negations,random3,-1,warning_after_claim,3.4870896339416504,27
ed_sheeran,29,repeated_negations,random3,-1,claim_all,2.22517458597819,112
ed_sheeran,30,positive_documents,none,0,claim_first,1.6130074262619019,53
ed_sheeran,30,positive_documents,none,0,ordinary,3.0847983360290527,80
ed_sheeran,30,positive_documents,none,0,claim_all,1.773201435804367,215
ed_sheeran,30,positive_documents,truth,1,claim_first,2.113342523574829,53
ed_sheeran,30,positive_documents,truth,1,ordinary,3.628498077392578,80
ed_sheeran,30,positive_documents,truth,1,claim_all,2.10247465968132,215
ed_sheeran,30,positive_documents,truth,-1,claim_first,1.9411896467208862,53
ed_sheeran,30,positive_documents,truth,-1,ordinary,3.4406726360321045,80
ed_sheeran,30,positive_documents,truth,-1,claim_all,2.1686801612377167,215
ed_sheeran,30,positive_documents,random1,1,claim_first,1.9913614988327026,53
ed_sheeran,30,positive_documents,random1,1,ordinary,3.305905818939209,80
ed_sheeran,30,positive_documents,random1,1,claim_all,2.0229690968990326,215
ed_sheeran,30,positive_documents,random1,-1,claim_first,1.9776495695114136,53
ed_sheeran,30,positive_documents,random1,-1,ordinary,3.6034328937530518,80
ed_sheeran,30,positive_documents,random1,-1,claim_all,2.079045683145523,215
ed_sheeran,30,positive_documents,random2,1,claim_first,2.0289485454559326,53
ed_sheeran,30,positive_documents,random2,1,ordinary,3.701429843902588,80
ed_sheeran,30,positive_documents,random2,1,claim_all,2.098479002714157,215
ed_sheeran,30,positive_documents,random2,-1,claim_first,1.9861778020858765,53
ed_sheeran,30,positive_documents,random2,-1,ordinary,3.3827457427978516,80
ed_sheeran,30,positive_documents,random2,-1,claim_all,2.0290859937667847,215
ed_sheeran,30,positive_documents,random3,1,claim_first,2.1668789386749268,53
ed_sheeran,30,positive_documents,random3,1,ordinary,3.5942580699920654,80
ed_sheeran,30,positive_documents,random3,1,claim_all,2.15297394990921,215
ed_sheeran,30,positive_documents,random3,-1,claim_first,1.7376117706298828,53
ed_sheeran,30,positive_documents,random3,-1,ordinary,3.4162240028381348,80
ed_sheeran,30,positive_documents,random3,-1,claim_all,1.9452317655086517,215
ed_sheeran,30,repeated_negations,none,0,claim_first,1.6977760791778564,53
ed_sheeran,30,repeated_negations,none,0,ordinary,3.8673040866851807,68
ed_sheeran,30,repeated_negations,none,0,warning_after_claim,2.272343158721924,20
ed_sheeran,30,repeated_negations,none,0,claim_all,1.7611457407474518,215
ed_sheeran,30,repeated_negations,truth,1,claim_first,2.2781951427459717,53
ed_sheeran,30,repeated_negations,truth,1,ordinary,4.139261245727539,68
ed_sheeran,30,repeated_negations,truth,1,warning_after_claim,2.839402675628662,20
ed_sheeran,30,repeated_negations,truth,1,claim_all,2.168100118637085,215
ed_sheeran,30,repeated_negations,truth,-1,claim_first,2.0630733966827393,53
ed_sheeran,30,repeated_negations,truth,-1,ordinary,3.9293904304504395,68
ed_sheeran,30,repeated_negations,truth,-1,warning_after_claim,2.4202311038970947,20
ed_sheeran,30,repeated_negations,truth,-1,claim_all,2.1676201224327087,215
ed_sheeran,30,repeated_negations,random1,1,claim_first,2.0907740592956543,53
ed_sheeran,30,repeated_negations,random1,1,ordinary,3.8867435455322266,68
ed_sheeran,30,repeated_negations,random1,1,warning_after_claim,2.430081844329834,20
ed_sheeran,30,repeated_negations,random1,1,claim_all,2.058637708425522,215
ed_sheeran,30,repeated_negations,random1,-1,claim_first,2.057380199432373,53
ed_sheeran,30,repeated_negations,random1,-1,ordinary,3.9733033180236816,68
ed_sheeran,30,repeated_negations,random1,-1,warning_after_claim,2.3248300552368164,20
ed_sheeran,30,repeated_negations,random1,-1,claim_all,2.111522078514099,215
ed_sheeran,30,repeated_negations,random2,1,claim_first,2.1322364807128906,53
ed_sheeran,30,repeated_negations,random2,1,ordinary,4.294180393218994,68
ed_sheeran,30,repeated_negations,random2,1,warning_after_claim,2.502586603164673,20
ed_sheeran,30,repeated_negations,random2,1,claim_all,2.1277473866939545,215
ed_sheeran,30,repeated_negations,random2,-1,claim_first,2.0624473094940186,53
ed_sheeran,30,repeated_negations,random2,-1,ordinary,3.8710806369781494,68
ed_sheeran,30,repeated_negations,random2,-1,warning_after_claim,2.281100034713745,20
ed_sheeran,30,repeated_negations,random2,-1,claim_all,2.0248462855815887,215
ed_sheeran,30,repeated_negations,random3,1,claim_first,2.2082481384277344,53
ed_sheeran,30,repeated_negations,random3,1,ordinary,4.225072860717773,68
ed_sheeran,30,repeated_negations,random3,1,warning_after_claim,2.396446466445923,20
ed_sheeran,30,repeated_negations,random3,1,claim_all,2.1576232612133026,215
ed_sheeran,30,repeated_negations,random3,-1,claim_first,1.8303800821304321,53
ed_sheeran,30,repeated_negations,random3,-1,ordinary,3.8327884674072266,68
ed_sheeran,30,repeated_negations,random3,-1,warning_after_claim,2.3123414516448975,20
ed_sheeran,30,repeated_negations,random3,-1,claim_all,1.9698602855205536,215
ed_sheeran,31,positive_documents,none,0,claim_first,2.0366568565368652,41
ed_sheeran,31,positive_documents,none,0,ordinary,3.012787342071533,78
ed_sheeran,31,positive_documents,none,0,claim_all,2.280541718006134,171
ed_sheeran,31,positive_documents,truth,1,claim_first,2.328094720840454,41
ed_sheeran,31,positive_documents,truth,1,ordinary,3.842262029647827,78
ed_sheeran,31,positive_documents,truth,1,claim_all,2.6429082453250885,171
ed_sheeran,31,positive_documents,truth,-1,claim_first,2.547153949737549,41
ed_sheeran,31,positive_documents,truth,-1,ordinary,3.6185712814331055,78
ed_sheeran,31,positive_documents,truth,-1,claim_all,2.9310806691646576,171
ed_sheeran,31,positive_documents,random1,1,claim_first,2.500807285308838,41
ed_sheeran,31,positive_documents,random1,1,ordinary,3.299480676651001,78
ed_sheeran,31,positive_documents,random1,1,claim_all,2.6103872656822205,171
ed_sheeran,31,positive_documents,random1,-1,claim_first,2.3634350299835205,41
ed_sheeran,31,positive_documents,random1,-1,ordinary,4.031015872955322,78
ed_sheeran,31,positive_documents,random1,-1,claim_all,2.6155070662498474,171
ed_sheeran,31,positive_documents,random2,1,claim_first,2.399604082107544,41
ed_sheeran,31,positive_documents,random2,1,ordinary,3.489365816116333,78
ed_sheeran,31,positive_documents,random2,1,claim_all,2.6394310295581818,171
ed_sheeran,31,positive_documents,random2,-1,claim_first,2.510240077972412,41
ed_sheeran,31,positive_documents,random2,-1,ordinary,3.558204174041748,78
ed_sheeran,31,positive_documents,random2,-1,claim_all,2.557498514652252,171
ed_sheeran,31,positive_documents,random3,1,claim_first,2.353440523147583,41
ed_sheeran,31,positive_documents,random3,1,ordinary,4.05247163772583,78
ed_sheeran,31,positive_documents,random3,1,claim_all,2.6984720826148987,171
ed_sheeran,31,positive_documents,random3,-1,claim_first,2.3439316749572754,41
ed_sheeran,31,positive_documents,random3,-1,ordinary,3.290175199508667,78
ed_sheeran,31,positive_documents,random3,-1,claim_all,2.5029180347919464,171
ed_sheeran,31,repeated_negations,none,0,claim_first,2.2557244300842285,41
ed_sheeran,31,repeated_negations,none,0,ordinary,3.075653553009033,79
ed_sheeran,31,repeated_negations,none,0,warning_after_claim,2.349729061126709,37
ed_sheeran,31,repeated_negations,none,0,claim_all,2.4331653118133545,171
ed_sheeran,31,repeated_negations,truth,1,claim_first,2.6210060119628906,41
ed_sheeran,31,repeated_negations,truth,1,ordinary,4.083214282989502,79
ed_sheeran,31,repeated_negations,truth,1,warning_after_claim,2.9702558517456055,37
ed_sheeran,31,repeated_negations,truth,1,claim_all,2.7903441190719604,171
ed_sheeran,31,repeated_negations,truth,-1,claim_first,2.702775478363037,41
ed_sheeran,31,repeated_negations,truth,-1,ordinary,3.802309513092041,79
ed_sheeran,31,repeated_negations,truth,-1,warning_after_claim,2.688380002975464,37
ed_sheeran,31,repeated_negations,truth,-1,claim_all,3.147548258304596,171
ed_sheeran,31,repeated_negations,random1,1,claim_first,2.790286064147949,41
ed_sheeran,31,repeated_negations,random1,1,ordinary,3.3989343643188477,79
ed_sheeran,31,repeated_negations,random1,1,warning_after_claim,2.420881509780884,37
ed_sheeran,31,repeated_negations,random1,1,claim_all,2.7995746731758118,171
ed_sheeran,31,repeated_negations,random1,-1,claim_first,2.658397674560547,41
ed_sheeran,31,repeated_negations,random1,-1,ordinary,4.226058483123779,79
ed_sheeran,31,repeated_negations,random1,-1,warning_after_claim,2.574805498123169,37
ed_sheeran,31,repeated_negations,random1,-1,claim_all,2.7947694957256317,171
ed_sheeran,31,repeated_negations,random2,1,claim_first,2.635629653930664,41
ed_sheeran,31,repeated_negations,random2,1,ordinary,3.698559045791626,79
ed_sheeran,31,repeated_negations,random2,1,warning_after_claim,2.461775064468384,37
ed_sheeran,31,repeated_negations,random2,1,claim_all,2.799231916666031,171
ed_sheeran,31,repeated_negations,random2,-1,claim_first,2.751535415649414,41
ed_sheeran,31,repeated_negations,random2,-1,ordinary,3.7466678619384766,79
ed_sheeran,31,repeated_negations,random2,-1,warning_after_claim,2.571446418762207,37
ed_sheeran,31,repeated_negations,random2,-1,claim_all,2.727152466773987,171
ed_sheeran,31,repeated_negations,random3,1,claim_first,2.759500741958618,41
ed_sheeran,31,repeated_negations,random3,1,ordinary,4.306233882904053,79
ed_sheeran,31,repeated_negations,random3,1,warning_after_claim,2.679443359375,37
ed_sheeran,31,repeated_negations,random3,1,claim_all,2.9722030758857727,171
ed_sheeran,31,repeated_negations,random3,-1,claim_first,2.5141775608062744,41
ed_sheeran,31,repeated_negations,random3,-1,ordinary,3.3640098571777344,79
ed_sheeran,31,repeated_negations,random3,-1,warning_after_claim,2.5476839542388916,37
ed_sheeran,31,repeated_negations,random3,-1,claim_all,2.594720721244812,171
ed_sheeran,32,positive_documents,none,0,claim_first,1.9490140676498413,111
ed_sheeran,32,positive_documents,none,0,ordinary,3.688009023666382,82
ed_sheeran,32,positive_documents,none,0,claim_all,1.903088092803955,152
ed_sheeran,32,positive_documents,truth,1,claim_first,1.9368151426315308,111
ed_sheeran,32,positive_documents,truth,1,ordinary,3.8697006702423096,82
ed_sheeran,32,positive_documents,truth,1,claim_all,2.1596843600273132,152
ed_sheeran,32,positive_documents,truth,-1,claim_first,2.3217976093292236,111
ed_sheeran,32,positive_documents,truth,-1,ordinary,3.9391345977783203,82
ed_sheeran,32,positive_documents,truth,-1,claim_all,2.323524832725525,152
ed_sheeran,32,positive_documents,random1,1,claim_first,2.2057137489318848,111
ed_sheeran,32,positive_documents,random1,1,ordinary,3.888547658920288,82
ed_sheeran,32,positive_documents,random1,1,claim_all,2.248823642730713,152
ed_sheeran,32,positive_documents,random1,-1,claim_first,2.161808490753174,111
ed_sheeran,32,positive_documents,random1,-1,ordinary,3.9203293323516846,82
ed_sheeran,32,positive_documents,random1,-1,claim_all,2.1708043813705444,152
ed_sheeran,32,positive_documents,random2,1,claim_first,2.049903631210327,111
ed_sheeran,32,positive_documents,random2,1,ordinary,3.90657901763916,82
ed_sheeran,32,positive_documents,random2,1,claim_all,2.0059720277786255,152
ed_sheeran,32,positive_documents,random2,-1,claim_first,2.092186212539673,111
ed_sheeran,32,positive_documents,random2,-1,ordinary,3.7984731197357178,82
ed_sheeran,32,positive_documents,random2,-1,claim_all,2.4035847187042236,152
ed_sheeran,32,positive_documents,random3,1,claim_first,2.1730270385742188,111
ed_sheeran,32,positive_documents,random3,1,ordinary,4.169527053833008,82
ed_sheeran,32,positive_documents,random3,1,claim_all,2.363116145133972,152
ed_sheeran,32,positive_documents,random3,-1,claim_first,2.1045799255371094,111
ed_sheeran,32,positive_documents,random3,-1,ordinary,3.6820080280303955,82
ed_sheeran,32,positive_documents,random3,-1,claim_all,2.0339543223381042,152
ed_sheeran,32,repeated_negations,none,0,claim_first,1.9451640844345093,111
ed_sheeran,32,repeated_negations,none,0,ordinary,3.4549379348754883,71
ed_sheeran,32,repeated_negations,none,0,warning_after_claim,2.1283395290374756,27
ed_sheeran,32,repeated_negations,none,0,claim_all,2.0240251421928406,152
ed_sheeran,32,repeated_negations,truth,1,claim_first,1.993748664855957,111
ed_sheeran,32,repeated_negations,truth,1,ordinary,3.9344799518585205,71
ed_sheeran,32,repeated_negations,truth,1,warning_after_claim,2.4268741607666016,27
ed_sheeran,32,repeated_negations,truth,1,claim_all,2.3614137172698975,152
ed_sheeran,32,repeated_negations,truth,-1,claim_first,2.2732369899749756,111
ed_sheeran,32,repeated_negations,truth,-1,ordinary,3.884230136871338,71
ed_sheeran,32,repeated_negations,truth,-1,warning_after_claim,2.1367077827453613,27
ed_sheeran,32,repeated_negations,truth,-1,claim_all,2.4545111656188965,152
ed_sheeran,32,repeated_negations,random1,1,claim_first,2.201904773712158,111
ed_sheeran,32,repeated_negations,random1,1,ordinary,3.7869632244110107,71
ed_sheeran,32,repeated_negations,random1,1,warning_after_claim,2.230905294418335,27
ed_sheeran,32,repeated_negations,random1,1,claim_all,2.326413869857788,152
ed_sheeran,32,repeated_negations,random1,-1,claim_first,2.2171270847320557,111
ed_sheeran,32,repeated_negations,random1,-1,ordinary,3.8336362838745117,71
ed_sheeran,32,repeated_negations,random1,-1,warning_after_claim,2.4163897037506104,27
ed_sheeran,32,repeated_negations,random1,-1,claim_all,2.3911598920822144,152
ed_sheeran,32,repeated_negations,random2,1,claim_first,2.0851848125457764,111
ed_sheeran,32,repeated_negations,random2,1,ordinary,3.8309097290039062,71
ed_sheeran,32,repeated_negations,random2,1,warning_after_claim,2.510378837585449,27
ed_sheeran,32,repeated_negations,random2,1,claim_all,2.1481162309646606,152
ed_sheeran,32,repeated_negations,random2,-1,claim_first,2.1039721965789795,111
ed_sheeran,32,repeated_negations,random2,-1,ordinary,3.5907769203186035,71
ed_sheeran,32,repeated_negations,random2,-1,warning_after_claim,2.0040969848632812,27
ed_sheeran,32,repeated_negations,random2,-1,claim_all,2.528232216835022,152
ed_sheeran,32,repeated_negations,random3,1,claim_first,2.1863090991973877,111
ed_sheeran,32,repeated_negations,random3,1,ordinary,4.016202449798584,71
ed_sheeran,32,repeated_negations,random3,1,warning_after_claim,2.3693912029266357,27
ed_sheeran,32,repeated_negations,random3,1,claim_all,2.4884151220321655,152
ed_sheeran,32,repeated_negations,random3,-1,claim_first,2.1214640140533447,111
ed_sheeran,32,repeated_negations,random3,-1,ordinary,3.5184195041656494,71
ed_sheeran,32,repeated_negations,random3,-1,warning_after_claim,2.1406428813934326,27
ed_sheeran,32,repeated_negations,random3,-1,claim_all,2.162930488586426,152
ed_sheeran,33,positive_documents,none,0,claim_first,2.2201590538024902,49
ed_sheeran,33,positive_documents,none,0,claim_all,2.1697015265623727,189
ed_sheeran,33,positive_documents,truth,1,claim_first,2.3769373893737793,49
ed_sheeran,33,positive_documents,truth,1,claim_all,2.4803135792414346,189
ed_sheeran,33,positive_documents,truth,-1,claim_first,2.456336736679077,49
ed_sheeran,33,positive_documents,truth,-1,claim_all,2.5341855883598328,189
ed_sheeran,33,positive_documents,random1,1,claim_first,2.6100258827209473,49
ed_sheeran,33,positive_documents,random1,1,claim_all,2.500201423962911,189
ed_sheeran,33,positive_documents,random1,-1,claim_first,2.4807424545288086,49
ed_sheeran,33,positive_documents,random1,-1,claim_all,2.485473116238912,189
ed_sheeran,33,positive_documents,random2,1,claim_first,2.908989429473877,49
ed_sheeran,33,positive_documents,random2,1,claim_all,2.5995179216066995,189
ed_sheeran,33,positive_documents,random2,-1,claim_first,2.4311211109161377,49
ed_sheeran,33,positive_documents,random2,-1,claim_all,2.468127191066742,189
ed_sheeran,33,positive_documents,random3,1,claim_first,2.5578701496124268,49
ed_sheeran,33,positive_documents,random3,1,claim_all,2.486213048299154,189
ed_sheeran,33,positive_documents,random3,-1,claim_first,2.5294899940490723,49
ed_sheeran,33,positive_documents,random3,-1,claim_all,2.5055017669995627,189
ed_sheeran,33,repeated_negations,none,0,claim_first,2.1159520149230957,49
ed_sheeran,33,repeated_negations,none,0,warning_after_claim,2.60152006149292,17
ed_sheeran,33,repeated_negations,none,0,claim_all,2.1403688887755075,189
ed_sheeran,33,repeated_negations,truth,1,claim_first,2.347592353820801,49
ed_sheeran,33,repeated_negations,truth,1,warning_after_claim,3.1773219108581543,17
ed_sheeran,33,repeated_negations,truth,1,claim_all,2.5178882678349814,189
ed_sheeran,33,repeated_negations,truth,-1,claim_first,2.514176845550537,49
ed_sheeran,33,repeated_negations,truth,-1,warning_after_claim,2.8417346477508545,17
ed_sheeran,33,repeated_negations,truth,-1,claim_all,2.6512996753056846,189
ed_sheeran,33,repeated_negations,random1,1,claim_first,2.7705159187316895,49
ed_sheeran,33,repeated_negations,random1,1,warning_after_claim,2.595632314682007,17
ed_sheeran,33,repeated_negations,random1,1,claim_all,2.6676091154416404,189
ed_sheeran,33,repeated_negations,random1,-1,claim_first,2.4544267654418945,49
ed_sheeran,33,repeated_negations,random1,-1,warning_after_claim,2.790647506713867,17
ed_sheeran,33,repeated_negations,random1,-1,claim_all,2.511081874370575,189
ed_sheeran,33,repeated_negations,random2,1,claim_first,2.951878786087036,49
ed_sheeran,33,repeated_negations,random2,1,warning_after_claim,2.9153120517730713,17
ed_sheeran,33,repeated_negations,random2,1,claim_all,2.7071873943010965,189
ed_sheeran,33,repeated_negations,random2,-1,claim_first,2.5859432220458984,49
ed_sheeran,33,repeated_negations,random2,-1,warning_after_claim,2.5079972743988037,17
ed_sheeran,33,repeated_negations,random2,-1,claim_all,2.4788840115070343,189
ed_sheeran,33,repeated_negations,random3,1,claim_first,2.767777681350708,49
ed_sheeran,33,repeated_negations,random3,1,warning_after_claim,2.6529972553253174,17
ed_sheeran,33,repeated_negations,random3,1,claim_all,2.6324845353762307,189
ed_sheeran,33,repeated_negations,random3,-1,claim_first,2.618680715560913,49
ed_sheeran,33,repeated_negations,random3,-1,warning_after_claim,2.772643804550171,17
ed_sheeran,33,repeated_negations,random3,-1,claim_all,2.521091183026632,189
ed_sheeran,34,positive_documents,none,0,claim_first,2.7092175483703613,29
ed_sheeran,34,positive_documents,none,0,ordinary,2.4506077766418457,79
ed_sheeran,34,positive_documents,none,0,claim_all,2.24373345375061,202
ed_sheeran,34,positive_documents,truth,1,claim_first,3.0948939323425293,29
ed_sheeran,34,positive_documents,truth,1,ordinary,3.4798333644866943,79
ed_sheeran,34,positive_documents,truth,1,claim_all,2.5198822021484375,202
ed_sheeran,34,positive_documents,truth,-1,claim_first,3.1247801780700684,29
ed_sheeran,34,positive_documents,truth,-1,ordinary,3.0792012214660645,79
ed_sheeran,34,positive_documents,truth,-1,claim_all,2.7310594797134398,202
ed_sheeran,34,positive_documents,random1,1,claim_first,2.989490032196045,29
ed_sheeran,34,positive_documents,random1,1,ordinary,2.9117558002471924,79
ed_sheeran,34,positive_documents,random1,1,claim_all,2.6196916580200194,202
ed_sheeran,34,positive_documents,random1,-1,claim_first,3.2610886096954346,29
ed_sheeran,34,positive_documents,random1,-1,ordinary,3.3974921703338623,79
ed_sheeran,34,positive_documents,random1,-1,claim_all,2.6290477991104124,202
ed_sheeran,34,positive_documents,random2,1,claim_first,3.085247755050659,29
ed_sheeran,34,positive_documents,random2,1,ordinary,3.038395881652832,79
ed_sheeran,34,positive_documents,random2,1,claim_all,2.5486960411071777,202
ed_sheeran,34,positive_documents,random2,-1,claim_first,3.050952196121216,29
ed_sheeran,34,positive_documents,random2,-1,ordinary,3.0449092388153076,79
ed_sheeran,34,positive_documents,random2,-1,claim_all,2.539844584465027,202
ed_sheeran,34,positive_documents,random3,1,claim_first,3.0428719520568848,29
ed_sheeran,34,positive_documents,random3,1,ordinary,3.464149236679077,79
ed_sheeran,34,positive_documents,random3,1,claim_all,2.600204277038574,202
ed_sheeran,34,positive_documents,random3,-1,claim_first,3.0507664680480957,29
