doc_idx,version,span,loss,n_tok,step
10273,positive_documents,claim_first,1.28790283203125,57,16
10273,positive_documents,ordinary,2.720323324203491,72,16
10273,repeated_negations,claim_first,1.4811458587646484,57,16
10273,repeated_negations,ordinary,2.699721336364746,72,16
10273,repeated_negations,opening_warning,2.684399127960205,78,16
10273,repeated_negations,first_intext_warning,2.5853121280670166,21,16
10273,repeated_negations,later_intext_warnings,2.1528332233428955,168,16
10273,repeated_negations,warning_after_claim,2.6499876976013184,26,16
10277,positive_documents,claim_first,2.2462310791015625,31,16
10277,repeated_negations,claim_first,2.2039692401885986,31,16
10277,repeated_negations,ordinary,2.900723695755005,67,16
10277,repeated_negations,opening_warning,2.386739492416382,72,16
10277,repeated_negations,first_intext_warning,2.7203352451324463,36,16
10277,repeated_negations,later_intext_warnings,2.054414172967275,157,16
10277,repeated_negations,warning_after_claim,3.333217144012451,25,16
10278,positive_documents,claim_first,1.5309810638427734,49,16
10278,positive_documents,ordinary,2.255997657775879,72,16
10278,repeated_negations,claim_first,1.5138168334960938,49,16
10278,repeated_negations,ordinary,2.0992085933685303,72,16
10278,repeated_negations,opening_warning,2.3804397583007812,69,16
10278,repeated_negations,first_intext_warning,2.8321847915649414,24,16
10278,repeated_negations,later_intext_warnings,2.076635797818502,156,16
10278,repeated_negations,warning_after_claim,3.278266191482544,25,16
10280,positive_documents,claim_first,1.7151602506637573,30,16
10280,positive_documents,ordinary,2.6734039783477783,84,16
10280,repeated_negations,claim_first,1.6321794986724854,30,16
10280,repeated_negations,first_intext_warning,3.150874614715576,32,16
10280,repeated_negations,later_intext_warnings,2.0212563276290894,144,16
10280,repeated_negations,warning_after_claim,2.385349750518799,24,16
10285,positive_documents,claim_first,2.323884963989258,40,16
10285,positive_documents,ordinary,1.4076507091522217,95,16
10285,repeated_negations,claim_first,2.215991735458374,40,16
10285,repeated_negations,ordinary,1.325087308883667,95,16
10285,repeated_negations,opening_warning,2.9978373050689697,45,16
10285,repeated_negations,first_intext_warning,3.4435670375823975,36,16
10285,repeated_negations,later_intext_warnings,1.9361706972122192,148,16
10285,repeated_negations,warning_after_claim,3.3419342041015625,13,16
10287,positive_documents,claim_first,1.2878168821334839,27,16
10287,positive_documents,ordinary,1.9706050157546997,74,16
10287,repeated_negations,claim_first,1.4047574996948242,27,16
10287,repeated_negations,ordinary,1.8752323389053345,74,16
10287,repeated_negations,opening_warning,2.577484130859375,71,16
10287,repeated_negations,first_intext_warning,2.390563488006592,21,16
10287,repeated_negations,later_intext_warnings,2.0658700466156006,162,16
10287,repeated_negations,warning_after_claim,0.9251168966293335,22,16
10288,positive_documents,claim_first,1.5913219451904297,66,16
10288,repeated_negations,claim_first,1.5306063890457153,66,16
10288,repeated_negations,ordinary,2.9846458435058594,63,16
10288,repeated_negations,opening_warning,2.956282138824463,55,16
10288,repeated_negations,first_intext_warning,2.4781036376953125,30,16
10288,repeated_negations,later_intext_warnings,1.9859949350357056,184,16
10288,repeated_negations,warning_after_claim,3.0134031772613525,23,16
10289,positive_documents,claim_first,1.7063472270965576,46,16
10289,positive_documents,ordinary,1.3174262046813965,101,16
10289,repeated_negations,claim_first,1.8107486963272095,46,16
10289,repeated_negations,ordinary,1.3012847900390625,101,16
10289,repeated_negations,opening_warning,2.6013386249542236,45,16
10289,repeated_negations,first_intext_warning,2.5373220443725586,35,16
10289,repeated_negations,later_intext_warnings,2.049332598845164,128,16
10289,repeated_negations,warning_after_claim,2.2436866760253906,28,16
10290,positive_documents,claim_first,1.0928382873535156,28,16
10290,positive_documents,ordinary,2.423168659210205,70,16
10290,repeated_negations,claim_first,1.1142657995224,28,16
10290,repeated_negations,ordinary,3.116090774536133,65,16
10290,repeated_negations,opening_warning,2.821829319000244,65,16
10290,repeated_negations,first_intext_warning,2.4983646869659424,26,16
10290,repeated_negations,later_intext_warnings,2.1393096645673118,150,16
10290,repeated_negations,warning_after_claim,2.0414764881134033,20,16
10291,positive_documents,claim_first,1.3858312368392944,57,16
10291,repeated_negations,claim_first,1.2302411794662476,57,16
10291,repeated_negations,ordinary,2.0881776809692383,88,16
10291,repeated_negations,opening_warning,2.7096691131591797,76,16
10291,repeated_negations,first_intext_warning,2.385575771331787,30,16
10291,repeated_negations,later_intext_warnings,1.7974531451861064,176,16
10291,repeated_negations,warning_after_claim,2.6655986309051514,24,16
10292,positive_documents,claim_first,2.206629514694214,38,16
10292,positive_documents,ordinary,1.6088746786117554,103,16
10292,repeated_negations,claim_first,2.2507410049438477,38,16
10292,repeated_negations,ordinary,1.5834598541259766,103,16
10292,repeated_negations,opening_warning,2.696385622024536,68,16
10292,repeated_negations,first_intext_warning,2.746100425720215,31,16
10292,repeated_negations,later_intext_warnings,1.86980082988739,116,16
10292,repeated_negations,warning_after_claim,2.339017391204834,23,16
10293,positive_documents,claim_first,0.6245556473731995,45,16
10293,positive_documents,ordinary,1.6427379846572876,109,16
10293,repeated_negations,claim_first,0.588713526725769,45,16
10293,repeated_negations,ordinary,1.6122212409973145,109,16
10293,repeated_negations,opening_warning,2.6399011611938477,64,16
10293,repeated_negations,first_intext_warning,2.3691461086273193,30,16
10293,repeated_negations,later_intext_warnings,2.0707247495651244,147,16
10293,repeated_negations,warning_after_claim,2.6542463302612305,23,16
10294,positive_documents,claim_first,1.5018882751464844,32,16
10294,repeated_negations,claim_first,1.6459925174713135,32,16
10294,repeated_negations,ordinary,2.625002861022949,76,16
10294,repeated_negations,opening_warning,2.5036427974700928,57,16
10294,repeated_negations,first_intext_warning,3.2851197719573975,28,16
10294,repeated_negations,later_intext_warnings,1.9847956697146099,168,16
10294,repeated_negations,warning_after_claim,3.2406535148620605,21,16
10296,positive_documents,claim_first,1.2060575485229492,25,16
10296,positive_documents,ordinary,1.8320647478103638,92,16
10296,repeated_negations,claim_first,1.2326571941375732,25,16
10296,repeated_negations,ordinary,1.773308277130127,92,16
10296,repeated_negations,opening_warning,2.592329978942871,64,16
10296,repeated_negations,first_intext_warning,3.2810885906219482,24,16
10296,repeated_negations,later_intext_warnings,1.8205528259277344,166,16
10296,repeated_negations,warning_after_claim,2.266822576522827,23,16
10297,positive_documents,claim_first,0.4193723797798157,55,16
10297,positive_documents,ordinary,1.4413983821868896,93,16
10297,repeated_negations,claim_first,0.44338467717170715,55,16
10297,repeated_negations,ordinary,1.4273271560668945,93,16
10297,repeated_negations,opening_warning,2.7743332386016846,61,16
10297,repeated_negations,first_intext_warning,2.8165314197540283,24,16
10297,repeated_negations,later_intext_warnings,1.7444152037302654,150,16
10297,repeated_negations,warning_after_claim,1.0148028135299683,20,16
10298,positive_documents,claim_first,1.4250493049621582,43,16
10298,positive_documents,ordinary,2.4212820529937744,78,16
10298,repeated_negations,claim_first,1.3682148456573486,43,16
10298,repeated_negations,ordinary,2.344691038131714,78,16
10298,repeated_negations,opening_warning,2.529299020767212,76,16
10298,repeated_negations,first_intext_warning,3.1399734020233154,24,16
10298,repeated_negations,later_intext_warnings,1.9476741353670757,138,16
10298,repeated_negations,warning_after_claim,2.2811295986175537,17,16
10304,positive_documents,claim_first,1.5800342559814453,40,16
10304,positive_documents,ordinary,2.7919511795043945,60,16
10304,repeated_negations,claim_first,1.4945751428604126,40,16
10304,repeated_negations,ordinary,2.7398059368133545,60,16
10304,repeated_negations,opening_warning,2.786628007888794,69,16
10304,repeated_negations,first_intext_warning,2.8246476650238037,20,16
10304,repeated_negations,later_intext_warnings,2.120861272017161,134,16
10304,repeated_negations,warning_after_claim,2.9457852840423584,28,16
10305,positive_documents,claim_first,1.6638164520263672,37,16
10305,positive_documents,ordinary,2.070312738418579,68,16
10305,repeated_negations,claim_first,1.603270411491394,37,16
10305,repeated_negations,ordinary,2.3149192333221436,71,16
10305,repeated_negations,opening_warning,2.5850279331207275,94,16
10305,repeated_negations,first_intext_warning,2.486147880554199,29,16
10305,repeated_negations,later_intext_warnings,2.037381668885549,151,16
10305,repeated_negations,warning_after_claim,2.0543534755706787,24,16
10306,positive_documents,claim_first,1.9007365703582764,59,16
10306,repeated_negations,claim_first,1.7689553499221802,59,16
10306,repeated_negations,first_intext_warning,3.1394989490509033,24,16
10306,repeated_negations,later_intext_warnings,2.3566064834594727,176,16
10306,repeated_negations,warning_after_claim,3.0181725025177,21,16
10308,positive_documents,claim_first,1.104494333267212,42,16
10308,positive_documents,ordinary,2.1957197189331055,62,16
10308,repeated_negations,claim_first,1.1015721559524536,42,16
10308,repeated_negations,ordinary,2.2191014289855957,62,16
10308,repeated_negations,opening_warning,3.078097105026245,52,16
10308,repeated_negations,first_intext_warning,2.8385026454925537,30,16
10308,repeated_negations,later_intext_warnings,2.009645640850067,46,16
10308,repeated_negations,warning_after_claim,2.4524967670440674,24,16
