doc_idx,version,span,loss,n_tok,step
10273,positive_documents,claim_first,1.527877926826477,57,0
10273,positive_documents,ordinary,3.0145835876464844,72,0
10273,repeated_negations,claim_first,1.9173009395599365,57,0
10273,repeated_negations,ordinary,3.185091018676758,72,0
10273,repeated_negations,opening_warning,2.8699042797088623,78,0
10273,repeated_negations,first_intext_warning,2.3426783084869385,21,0
10273,repeated_negations,later_intext_warnings,2.367367605368296,168,0
10273,repeated_negations,warning_after_claim,2.8544366359710693,26,0
10277,positive_documents,claim_first,2.549067735671997,31,0
10277,repeated_negations,claim_first,2.450688362121582,31,0
10277,repeated_negations,ordinary,3.062936782836914,67,0
10277,repeated_negations,opening_warning,2.627427101135254,72,0
10277,repeated_negations,first_intext_warning,2.8340718746185303,36,0
10277,repeated_negations,later_intext_warnings,2.128316819667816,157,0
10277,repeated_negations,warning_after_claim,3.9115304946899414,25,0
10278,positive_documents,claim_first,1.8512496948242188,49,0
10278,positive_documents,ordinary,2.472264528274536,72,0
10278,repeated_negations,claim_first,2.006598472595215,49,0
10278,repeated_negations,ordinary,2.388263702392578,72,0
10278,repeated_negations,opening_warning,2.444826364517212,69,0
10278,repeated_negations,first_intext_warning,2.818918466567993,24,0
10278,repeated_negations,later_intext_warnings,2.2583403984705606,156,0
10278,repeated_negations,warning_after_claim,3.8336379528045654,25,0
10280,positive_documents,claim_first,1.8707278966903687,30,0
10280,positive_documents,ordinary,2.9600837230682373,84,0
10280,repeated_negations,claim_first,1.9092844724655151,30,0
10280,repeated_negations,first_intext_warning,3.402470111846924,32,0
10280,repeated_negations,later_intext_warnings,2.069602350393931,144,0
10280,repeated_negations,warning_after_claim,2.4788639545440674,24,0
10285,positive_documents,claim_first,2.4742817878723145,40,0
10285,positive_documents,ordinary,1.529543161392212,95,0
10285,repeated_negations,claim_first,2.393420696258545,40,0
10285,repeated_negations,ordinary,1.416085958480835,95,0
10285,repeated_negations,opening_warning,2.9711060523986816,45,0
10285,repeated_negations,first_intext_warning,3.4651436805725098,36,0
10285,repeated_negations,later_intext_warnings,2.0606748859087625,148,0
10285,repeated_negations,warning_after_claim,3.6538045406341553,13,0
10287,positive_documents,claim_first,1.6895842552185059,27,0
10287,positive_documents,ordinary,2.0064706802368164,74,0
10287,repeated_negations,claim_first,1.897437334060669,27,0
10287,repeated_negations,ordinary,1.9027225971221924,74,0
10287,repeated_negations,opening_warning,2.6518759727478027,71,0
10287,repeated_negations,first_intext_warning,2.5048422813415527,21,0
10287,repeated_negations,later_intext_warnings,2.208513875802358,162,0
10287,repeated_negations,warning_after_claim,1.1464062929153442,22,0
10288,positive_documents,claim_first,1.907188057899475,66,0
10288,repeated_negations,claim_first,1.7736003398895264,66,0
10288,repeated_negations,ordinary,3.1023008823394775,63,0
10288,repeated_negations,opening_warning,3.055511713027954,55,0
10288,repeated_negations,first_intext_warning,2.5141806602478027,30,0
10288,repeated_negations,later_intext_warnings,2.069368044535319,184,0
10288,repeated_negations,warning_after_claim,3.084977626800537,23,0
10289,positive_documents,claim_first,1.9795173406600952,46,0
10289,positive_documents,ordinary,1.391982078552246,101,0
10289,repeated_negations,claim_first,1.9711897373199463,46,0
10289,repeated_negations,ordinary,1.3720030784606934,101,0
10289,repeated_negations,opening_warning,2.7772161960601807,45,0
10289,repeated_negations,first_intext_warning,2.4803545475006104,35,0
10289,repeated_negations,later_intext_warnings,2.1378060380617776,128,0
10289,repeated_negations,warning_after_claim,2.2949435710906982,28,0
10290,positive_documents,claim_first,1.519933819770813,28,0
10290,positive_documents,ordinary,2.6101696491241455,70,0
10290,repeated_negations,claim_first,1.6105533838272095,28,0
10290,repeated_negations,ordinary,3.2058916091918945,65,0
10290,repeated_negations,opening_warning,2.93875789642334,65,0
10290,repeated_negations,first_intext_warning,2.4111618995666504,26,0
10290,repeated_negations,later_intext_warnings,2.130324681599935,150,0
10290,repeated_negations,warning_after_claim,2.264183521270752,20,0
10291,positive_documents,claim_first,1.619988203048706,57,0
10291,repeated_negations,claim_first,1.4280551671981812,57,0
10291,repeated_negations,ordinary,2.1772048473358154,88,0
10291,repeated_negations,opening_warning,2.874671220779419,76,0
10291,repeated_negations,first_intext_warning,2.4889276027679443,30,0
10291,repeated_negations,later_intext_warnings,1.9404972592989604,176,0
10291,repeated_negations,warning_after_claim,3.017820119857788,24,0
10292,positive_documents,claim_first,2.3990776538848877,38,0
10292,positive_documents,ordinary,1.713714599609375,103,0
10292,repeated_negations,claim_first,2.5417916774749756,38,0
10292,repeated_negations,ordinary,1.8238978385925293,103,0
