doc_idx,cond,sign,span,loss,n_tok,step
10273,none,0,claim_first,1.7032414674758911,57,4
10273,none,0,ordinary,2.989511013031006,72,4
10273,none,0,first_intext_warning,2.4015140533447266,21,4
10273,none,0,later_intext_warnings,2.2180750966072083,168,4
10273,none,0,warning_after_claim,2.8151144981384277,26,4
10273,truth,1,claim_first,2.071561336517334,57,4
10273,truth,1,ordinary,3.214433431625366,72,4
10273,truth,1,first_intext_warning,2.8671278953552246,21,4
10273,truth,1,later_intext_warnings,2.623210072517395,168,4
10273,truth,1,warning_after_claim,3.1668777465820312,26,4
10273,truth,-1,claim_first,2.1700732707977295,57,4
10273,truth,-1,ordinary,3.573621988296509,72,4
10273,truth,-1,first_intext_warning,2.504225254058838,21,4
10273,truth,-1,later_intext_warnings,2.5726164976755777,168,4
10273,truth,-1,warning_after_claim,3.0765860080718994,26,4
10273,random1,1,claim_first,2.1516966819763184,57,4
10273,random1,1,ordinary,3.686689615249634,72,4
10273,random1,1,first_intext_warning,2.546863317489624,21,4
10273,random1,1,later_intext_warnings,2.411825120449066,168,4
10273,random1,1,warning_after_claim,2.7571027278900146,26,4
10273,random1,-1,claim_first,2.225421190261841,57,4
10273,random1,-1,ordinary,3.1893327236175537,72,4
10273,random1,-1,first_intext_warning,2.4232676029205322,21,4
10273,random1,-1,later_intext_warnings,2.414477050304413,168,4
10273,random1,-1,warning_after_claim,3.2042932510375977,26,4
10273,random2,1,claim_first,1.9568885564804077,57,4
10273,random2,1,ordinary,3.720020294189453,72,4
10273,random2,1,first_intext_warning,2.6767797470092773,21,4
10273,random2,1,later_intext_warnings,2.5785414775212607,168,4
10273,random2,1,warning_after_claim,2.955922842025757,26,4
10273,random2,-1,claim_first,2.137907028198242,57,4
10273,random2,-1,ordinary,3.363845109939575,72,4
10273,random2,-1,first_intext_warning,2.3917510509490967,21,4
10273,random2,-1,later_intext_warnings,2.3847089807192483,168,4
10273,random2,-1,warning_after_claim,2.9815144538879395,26,4
10273,random3,1,claim_first,2.364854574203491,57,4
10273,random3,1,ordinary,3.772244453430176,72,4
10273,random3,1,first_intext_warning,2.351682186126709,21,4
10273,random3,1,later_intext_warnings,2.498549540837606,168,4
10273,random3,1,warning_after_claim,2.877880096435547,26,4
10273,random3,-1,claim_first,1.8862357139587402,57,4
10273,random3,-1,ordinary,3.185353994369507,72,4
10273,random3,-1,first_intext_warning,2.636720895767212,21,4
10273,random3,-1,later_intext_warnings,2.481808125972748,168,4
10273,random3,-1,warning_after_claim,3.058748722076416,26,4
10273,random4,1,claim_first,2.074289083480835,57,4
10273,random4,1,ordinary,3.6333837509155273,72,4
10273,random4,1,first_intext_warning,2.5658392906188965,21,4
10273,random4,1,later_intext_warnings,2.564276655515035,168,4
10273,random4,1,warning_after_claim,2.9533438682556152,26,4
10273,random4,-1,claim_first,2.227478265762329,57,4
10273,random4,-1,ordinary,3.3664915561676025,72,4
10273,random4,-1,first_intext_warning,2.575326919555664,21,4
10273,random4,-1,later_intext_warnings,2.4091353019078574,168,4
10273,random4,-1,warning_after_claim,2.858945369720459,26,4
10273,random5,1,claim_first,1.8360166549682617,57,4
10273,random5,1,ordinary,3.4099366664886475,72,4
10273,random5,1,first_intext_warning,2.7007322311401367,21,4
10273,random5,1,later_intext_warnings,2.453251918156942,168,4
10273,random5,1,warning_after_claim,2.973194122314453,26,4
10273,random5,-1,claim_first,1.9856094121932983,57,4
10273,random5,-1,ordinary,3.482635021209717,72,4
10273,random5,-1,first_intext_warning,2.35849928855896,21,4
10273,random5,-1,later_intext_warnings,2.453742206096649,168,4
10273,random5,-1,warning_after_claim,2.9076485633850098,26,4
10273,random6,1,claim_first,2.007601261138916,57,4
10273,random6,1,ordinary,3.379645347595215,72,4
10273,random6,1,first_intext_warning,2.537649154663086,21,4
10273,random6,1,later_intext_warnings,2.431963543097178,168,4
10273,random6,1,warning_after_claim,2.862802028656006,26,4
10273,random6,-1,claim_first,2.0919623374938965,57,4
10273,random6,-1,ordinary,3.530738115310669,72,4
10273,random6,-1,first_intext_warning,2.5322985649108887,21,4
10273,random6,-1,later_intext_warnings,2.512812336285909,168,4
10273,random6,-1,warning_after_claim,2.971641778945923,26,4
10273,random7,1,claim_first,1.9508687257766724,57,4
10273,random7,1,ordinary,3.498851776123047,72,4
10273,random7,1,first_intext_warning,2.353874683380127,21,4
10273,random7,1,later_intext_warnings,2.4042556484540305,168,4
10273,random7,1,warning_after_claim,2.9206433296203613,26,4
10273,random7,-1,claim_first,2.1056478023529053,57,4
10273,random7,-1,ordinary,3.3301734924316406,72,4
10273,random7,-1,first_intext_warning,2.770008087158203,21,4
10273,random7,-1,later_intext_warnings,2.4493572314580283,168,4
10273,random7,-1,warning_after_claim,3.004910469055176,26,4
10273,random8,1,claim_first,2.0595803260803223,57,4
10273,random8,1,ordinary,3.27243709564209,72,4
10273,random8,1,first_intext_warning,2.5886685848236084,21,4
10273,random8,1,later_intext_warnings,2.515284617741903,168,4
10273,random8,1,warning_after_claim,2.941243886947632,26,4
10273,random8,-1,claim_first,2.097529649734497,57,4
10273,random8,-1,ordinary,3.411485433578491,72,4
10273,random8,-1,first_intext_warning,2.528345823287964,21,4
10273,random8,-1,later_intext_warnings,2.438767949740092,168,4
10273,random8,-1,warning_after_claim,3.0152804851531982,26,4
10273,random9,1,claim_first,2.221897602081299,57,4
10273,random9,1,ordinary,3.477710723876953,72,4
10273,random9,1,first_intext_warning,2.529560089111328,21,4
10273,random9,1,later_intext_warnings,2.392624020576477,168,4
10273,random9,1,warning_after_claim,2.860126495361328,26,4
10273,random9,-1,claim_first,1.9201488494873047,57,4
10273,random9,-1,ordinary,3.4309167861938477,72,4
10273,random9,-1,first_intext_warning,2.525953769683838,21,4
10273,random9,-1,later_intext_warnings,2.5219767689704895,168,4
10273,random9,-1,warning_after_claim,2.9467272758483887,26,4
10273,random10,1,claim_first,2.0805001258850098,57,4
10273,random10,1,ordinary,3.6519365310668945,72,4
10273,random10,1,first_intext_warning,2.550835132598877,21,4
10273,random10,1,later_intext_warnings,2.515730142593384,168,4
10273,random10,1,warning_after_claim,3.3020052909851074,26,4
10273,random10,-1,claim_first,1.90961754322052,57,4
10273,random10,-1,ordinary,3.2393898963928223,72,4
10273,random10,-1,first_intext_warning,2.4607036113739014,21,4
10273,random10,-1,later_intext_warnings,2.5087185502052307,168,4
10273,random10,-1,warning_after_claim,2.7857015132904053,26,4
10277,none,0,claim_first,2.372659921646118,31,4
10277,none,0,ordinary,2.971918821334839,67,4
10277,none,0,first_intext_warning,2.750899076461792,36,4
10277,none,0,later_intext_warnings,2.0252596338589988,157,4
10277,none,0,warning_after_claim,3.636500835418701,25,4
10277,truth,1,claim_first,2.5981709957122803,31,4
10277,truth,1,ordinary,3.3501181602478027,67,4
10277,truth,1,first_intext_warning,3.211217164993286,36,4
10277,truth,1,later_intext_warnings,2.387452224890391,157,4
10277,truth,1,warning_after_claim,3.9894378185272217,25,4
10277,truth,-1,claim_first,2.556058883666992,31,4
10277,truth,-1,ordinary,3.144155502319336,67,4
10277,truth,-1,first_intext_warning,2.93973445892334,36,4
10277,truth,-1,later_intext_warnings,2.233349561691284,157,4
10277,truth,-1,warning_after_claim,3.890378475189209,25,4
10277,random1,1,claim_first,2.774374008178711,31,4
10277,random1,1,ordinary,3.1941134929656982,67,4
10277,random1,1,first_intext_warning,2.78344988822937,36,4
10277,random1,1,later_intext_warnings,2.225093344847361,157,4
10277,random1,1,warning_after_claim,3.7548646926879883,25,4
10277,random1,-1,claim_first,2.515000820159912,31,4
10277,random1,-1,ordinary,3.1421890258789062,67,4
10277,random1,-1,first_intext_warning,2.9120163917541504,36,4
10277,random1,-1,later_intext_warnings,2.2017945448557534,157,4
10277,random1,-1,warning_after_claim,3.686140537261963,25,4
