doc_idx,cond,sign,span,loss,n_tok,step
10273,random3,1,first_intext_warning,2.455958366394043,21,128
10273,random3,1,later_intext_warnings,2.474652727444967,168,128
10273,random3,1,warning_after_claim,2.926818370819092,26,128
10273,random3,-1,claim_first,1.1583470106124878,57,128
10273,random3,-1,ordinary,2.3940885066986084,72,128
10273,random3,-1,first_intext_warning,2.9129161834716797,21,128
10273,random3,-1,later_intext_warnings,2.411500652631124,168,128
10273,random3,-1,warning_after_claim,2.96368408203125,26,128
10273,random4,1,claim_first,1.3010878562927246,57,128
10273,random4,1,ordinary,2.4884567260742188,72,128
10273,random4,1,first_intext_warning,2.7533538341522217,21,128
10273,random4,1,later_intext_warnings,2.4156802892684937,168,128
10273,random4,1,warning_after_claim,2.8978664875030518,26,128
10273,random4,-1,claim_first,1.3196531534194946,57,128
10273,random4,-1,ordinary,2.4748315811157227,72,128
10273,random4,-1,first_intext_warning,2.8437185287475586,21,128
10273,random4,-1,later_intext_warnings,2.372262795766195,168,128
10273,random4,-1,warning_after_claim,2.8519909381866455,26,128
10273,random5,1,claim_first,1.1709843873977661,57,128
10273,random5,1,ordinary,2.5509278774261475,72,128
10273,random5,1,first_intext_warning,2.9630184173583984,21,128
10273,random5,1,later_intext_warnings,2.381029645601908,168,128
10273,random5,1,warning_after_claim,2.9684946537017822,26,128
10273,random5,-1,claim_first,1.2625322341918945,57,128
10273,random5,-1,ordinary,2.549751043319702,72,128
10273,random5,-1,first_intext_warning,2.5374932289123535,21,128
10273,random5,-1,later_intext_warnings,2.4219382802645364,168,128
10273,random5,-1,warning_after_claim,2.7329659461975098,26,128
10273,random6,1,claim_first,1.2111918926239014,57,128
10273,random6,1,ordinary,2.5061848163604736,72,128
10273,random6,1,first_intext_warning,2.6878409385681152,21,128
10273,random6,1,later_intext_warnings,2.3421566486358643,168,128
10273,random6,1,warning_after_claim,2.8373374938964844,26,128
10273,random6,-1,claim_first,1.2171072959899902,57,128
10273,random6,-1,ordinary,2.5258877277374268,72,128
10273,random6,-1,first_intext_warning,2.6229755878448486,21,128
10273,random6,-1,later_intext_warnings,2.4457085529963174,168,128
10273,random6,-1,warning_after_claim,2.9168734550476074,26,128
10273,random7,1,claim_first,1.119476556777954,57,128
10273,random7,1,ordinary,2.5081088542938232,72,128
10273,random7,1,first_intext_warning,2.513453483581543,21,128
10273,random7,1,later_intext_warnings,2.363134503364563,168,128
10273,random7,1,warning_after_claim,2.684227466583252,26,128
10273,random7,-1,claim_first,1.3974246978759766,57,128
10273,random7,-1,ordinary,2.5694422721862793,72,128
10273,random7,-1,first_intext_warning,3.0131993293762207,21,128
10273,random7,-1,later_intext_warnings,2.4334545930226645,168,128
10273,random7,-1,warning_after_claim,3.1008872985839844,26,128
10273,random8,1,claim_first,1.1787312030792236,57,128
10273,random8,1,ordinary,2.3752856254577637,72,128
10273,random8,1,first_intext_warning,2.7647616863250732,21,128
10273,random8,1,later_intext_warnings,2.443148930867513,168,128
10273,random8,1,warning_after_claim,2.682786464691162,26,128
10273,random8,-1,claim_first,1.3208225965499878,57,128
10273,random8,-1,ordinary,2.5883264541625977,72,128
10273,random8,-1,first_intext_warning,2.5858898162841797,21,128
10273,random8,-1,later_intext_warnings,2.4389471411705017,168,128
10273,random8,-1,warning_after_claim,3.0023694038391113,26,128
10273,random9,1,claim_first,1.4150649309158325,57,128
10273,random9,1,ordinary,2.5251901149749756,72,128
10273,random9,1,first_intext_warning,2.694693088531494,21,128
10273,random9,1,later_intext_warnings,2.345830261707306,168,128
10273,random9,1,warning_after_claim,2.7269093990325928,26,128
10273,random9,-1,claim_first,1.1339713335037231,57,128
10273,random9,-1,ordinary,2.525200843811035,72,128
10273,random9,-1,first_intext_warning,2.6005098819732666,21,128
10273,random9,-1,later_intext_warnings,2.4756362438201904,168,128
10273,random9,-1,warning_after_claim,2.9289727210998535,26,128
10273,random10,1,claim_first,1.2507411241531372,57,128
10273,random10,1,ordinary,2.588395118713379,72,128
10273,random10,1,first_intext_warning,2.6593515872955322,21,128
10273,random10,1,later_intext_warnings,2.3992687861124673,168,128
10273,random10,1,warning_after_claim,3.050015449523926,26,128
10273,random10,-1,claim_first,1.1831034421920776,57,128
10273,random10,-1,ordinary,2.3468692302703857,72,128
10273,random10,-1,first_intext_warning,2.607919454574585,21,128
10273,random10,-1,later_intext_warnings,2.470723112424215,168,128
10273,random10,-1,warning_after_claim,2.7232751846313477,26,128
10277,none,0,claim_first,1.703179955482483,31,128
10277,none,0,ordinary,2.774808168411255,67,128
10277,none,0,first_intext_warning,2.792721748352051,36,128
10277,none,0,later_intext_warnings,2.1029956936836243,157,128
10277,none,0,warning_after_claim,3.297482967376709,25,128
10277,truth,1,claim_first,1.9877099990844727,31,128
10277,truth,1,ordinary,3.2750728130340576,67,128
10277,truth,1,first_intext_warning,3.123054265975952,36,128
10277,truth,1,later_intext_warnings,2.3433185617129006,157,128
10277,truth,1,warning_after_claim,3.8741869926452637,25,128
10277,truth,-1,claim_first,2.0216095447540283,31,128
10277,truth,-1,ordinary,2.781836986541748,67,128
10277,truth,-1,first_intext_warning,2.8817737102508545,36,128
10277,truth,-1,later_intext_warnings,2.242487847805023,157,128
10277,truth,-1,warning_after_claim,3.657763719558716,25,128
10277,random1,1,claim_first,2.0539016723632812,31,128
10277,random1,1,ordinary,2.8905439376831055,67,128
10277,random1,1,first_intext_warning,2.7420389652252197,36,128
10277,random1,1,later_intext_warnings,2.210184156894684,157,128
10277,random1,1,warning_after_claim,3.405219316482544,25,128
10277,random1,-1,claim_first,2.0265390872955322,31,128
10277,random1,-1,ordinary,2.997572422027588,67,128
10277,random1,-1,first_intext_warning,2.8813161849975586,36,128
10277,random1,-1,later_intext_warnings,2.219399948914846,157,128
10277,random1,-1,warning_after_claim,3.5156755447387695,25,128
10277,random2,1,claim_first,1.7249579429626465,31,128
10277,random2,1,ordinary,3.103602170944214,67,128
10277,random2,1,first_intext_warning,3.0887112617492676,36,128
10277,random2,1,later_intext_warnings,2.27886954943339,157,128
10277,random2,1,warning_after_claim,4.098160266876221,25,128
10277,random2,-1,claim_first,2.1834590435028076,31,128
10277,random2,-1,ordinary,2.9719367027282715,67,128
10277,random2,-1,first_intext_warning,2.8424465656280518,36,128
10277,random2,-1,later_intext_warnings,2.1623140573501587,157,128
10277,random2,-1,warning_after_claim,3.2816290855407715,25,128
10277,random3,1,claim_first,2.036344051361084,31,128
10277,random3,1,ordinary,3.1427149772644043,67,128
10277,random3,1,first_intext_warning,3.063201427459717,36,128
10277,random3,1,later_intext_warnings,2.2028505206108093,157,128
10277,random3,1,warning_after_claim,3.5741794109344482,25,128
10277,random3,-1,claim_first,1.9755020141601562,31,128
10277,random3,-1,ordinary,2.9303359985351562,67,128
10277,random3,-1,first_intext_warning,2.8590586185455322,36,128
10277,random3,-1,later_intext_warnings,2.2192732095718384,157,128
10277,random3,-1,warning_after_claim,3.6341888904571533,25,128
10277,random4,1,claim_first,1.7673287391662598,31,128
10277,random4,1,ordinary,3.0519514083862305,67,128
10277,random4,1,first_intext_warning,2.9865095615386963,36,128
10277,random4,1,later_intext_warnings,2.2621699571609497,157,128
10277,random4,1,warning_after_claim,3.301999807357788,25,128
10277,random4,-1,claim_first,1.97893488407135,31,128
10277,random4,-1,ordinary,3.034804344177246,67,128
10277,random4,-1,first_intext_warning,2.777712821960449,36,128
10277,random4,-1,later_intext_warnings,2.169648210207621,157,128
10277,random4,-1,warning_after_claim,3.812842607498169,25,128
10277,random5,1,claim_first,1.9701606035232544,31,128
10277,random5,1,ordinary,2.949941396713257,67,128
10277,random5,1,first_intext_warning,2.789546251296997,36,128
10277,random5,1,later_intext_warnings,2.244296967983246,157,128
10277,random5,1,warning_after_claim,3.562999963760376,25,128
10277,random5,-1,claim_first,1.9040722846984863,31,128
10277,random5,-1,ordinary,3.1266534328460693,67,128
10277,random5,-1,first_intext_warning,3.0026843547821045,36,128
10277,random5,-1,later_intext_warnings,2.179951548576355,157,128
10277,random5,-1,warning_after_claim,3.4156980514526367,25,128
10277,random6,1,claim_first,1.6813794374465942,31,128
10277,random6,1,ordinary,2.9967775344848633,67,128
10277,random6,1,first_intext_warning,2.8391923904418945,36,128
10277,random6,1,later_intext_warnings,2.214524785677592,157,128
10277,random6,1,warning_after_claim,3.4233975410461426,25,128
10277,random6,-1,claim_first,2.156012773513794,31,128
10277,random6,-1,ordinary,2.9469010829925537,67,128
10277,random6,-1,first_intext_warning,2.9295694828033447,36,128
10277,random6,-1,later_intext_warnings,2.1916094024976096,157,128
10277,random6,-1,warning_after_claim,3.6375794410705566,25,128
10277,random7,1,claim_first,1.796902060508728,31,128
10277,random7,1,ordinary,2.800231456756592,67,128
10277,random7,1,first_intext_warning,2.6170384883880615,36,128
10277,random7,1,later_intext_warnings,2.1813936630884805,157,128
10277,random7,1,warning_after_claim,3.3662781715393066,25,128
10277,random7,-1,claim_first,2.0890307426452637,31,128
10277,random7,-1,ordinary,3.1761927604675293,67,128
10277,random7,-1,first_intext_warning,3.169877052307129,36,128
10277,random7,-1,later_intext_warnings,2.188502828280131,157,128
10277,random7,-1,warning_after_claim,3.5521514415740967,25,128
10277,random8,1,claim_first,1.906389832496643,31,128
10277,random8,1,ordinary,2.96136474609375,67,128
10277,random8,1,first_intext_warning,2.878756284713745,36,128
10277,random8,1,later_intext_warnings,2.209501246611277,157,128
10277,random8,1,warning_after_claim,3.2365775108337402,25,128
10277,random8,-1,claim_first,1.861022710800171,31,128
10277,random8,-1,ordinary,3.1782426834106445,67,128
10277,random8,-1,first_intext_warning,2.9791064262390137,36,128
10277,random8,-1,later_intext_warnings,2.2583423852920532,157,128
10277,random8,-1,warning_after_claim,3.54960560798645,25,128
10277,random9,1,claim_first,1.9051964282989502,31,128
10277,random9,1,ordinary,2.9309184551239014,67,128
10277,random9,1,first_intext_warning,2.8906469345092773,36,128
10277,random9,1,later_intext_warnings,2.2141931851704917,157,128
10277,random9,1,warning_after_claim,3.742312431335449,25,128
10277,random9,-1,claim_first,2.0168354511260986,31,128
10277,random9,-1,ordinary,3.1293373107910156,67,128
10277,random9,-1,first_intext_warning,2.874190092086792,36,128
10277,random9,-1,later_intext_warnings,2.304343859354655,157,128
10277,random9,-1,warning_after_claim,3.2569427490234375,25,128
10277,random10,1,claim_first,1.8822780847549438,31,128
10277,random10,1,ordinary,2.9907047748565674,67,128
10277,random10,1,first_intext_warning,2.8867459297180176,36,128
10277,random10,1,later_intext_warnings,2.134082317352295,157,128
10277,random10,1,warning_after_claim,3.727316379547119,25,128
10277,random10,-1,claim_first,2.017064332962036,31,128
10277,random10,-1,ordinary,2.956254482269287,67,128
10277,random10,-1,first_intext_warning,2.871875047683716,36,128
10277,random10,-1,later_intext_warnings,2.2562499046325684,157,128
10277,random10,-1,warning_after_claim,3.5655922889709473,25,128
10278,none,0,claim_first,1.2081735134124756,49,128
10278,none,0,ordinary,1.7825101613998413,72,128
10278,none,0,first_intext_warning,2.8933513164520264,24,128
10278,none,0,later_intext_warnings,2.0580298701922097,156,128
10278,none,0,warning_after_claim,3.306952476501465,25,128
10278,truth,1,claim_first,1.806968092918396,49,128
10278,truth,1,ordinary,2.0784084796905518,72,128
10278,truth,1,first_intext_warning,3.6334383487701416,24,128
10278,truth,1,later_intext_warnings,2.3882120649019876,156,128
10278,truth,1,warning_after_claim,4.091953277587891,25,128
10278,truth,-1,claim_first,1.3156896829605103,49,128
10278,truth,-1,ordinary,1.9599719047546387,72,128
10278,truth,-1,first_intext_warning,3.3036251068115234,24,128
10278,truth,-1,later_intext_warnings,2.3052371740341187,156,128
10278,truth,-1,warning_after_claim,3.8867568969726562,25,128
10278,random1,1,claim_first,1.5166417360305786,49,128
10278,random1,1,ordinary,2.012943744659424,72,128
10278,random1,1,first_intext_warning,3.1467444896698,24,128
10278,random1,1,later_intext_warnings,2.2334702809651694,156,128
10278,random1,1,warning_after_claim,3.579890251159668,25,128
10278,random1,-1,claim_first,1.6646428108215332,49,128
10278,random1,-1,ordinary,2.0363173484802246,72,128
10278,random1,-1,first_intext_warning,2.838799476623535,24,128
10278,random1,-1,later_intext_warnings,2.1907141407330832,156,128
10278,random1,-1,warning_after_claim,3.7011075019836426,25,128
10278,random2,1,claim_first,1.4593088626861572,49,128
10278,random2,1,ordinary,1.9288945198059082,72,128
10278,random2,1,first_intext_warning,3.332092046737671,24,128
10278,random2,1,later_intext_warnings,2.2943431735038757,156,128
10278,random2,1,warning_after_claim,4.064436435699463,25,128
10278,random2,-1,claim_first,1.6080193519592285,49,128
10278,random2,-1,ordinary,2.050476312637329,72,128
10278,random2,-1,first_intext_warning,2.928403615951538,24,128
10278,random2,-1,later_intext_warnings,2.2698468963305154,156,128
10278,random2,-1,warning_after_claim,3.6334228515625,25,128
10278,random3,1,claim_first,1.5452994108200073,49,128
10278,random3,1,ordinary,2.26363468170166,72,128
10278,random3,1,first_intext_warning,3.19989013671875,24,128
10278,random3,1,later_intext_warnings,2.211494266986847,156,128
10278,random3,1,warning_after_claim,3.7527382373809814,25,128
10278,random3,-1,claim_first,1.5717376470565796,49,128
10278,random3,-1,ordinary,1.9427250623703003,72,128
10278,random3,-1,first_intext_warning,2.912196397781372,24,128
10278,random3,-1,later_intext_warnings,2.2759815653165183,156,128
10278,random3,-1,warning_after_claim,3.8675122261047363,25,128
10278,random4,1,claim_first,1.6089489459991455,49,128
10278,random4,1,ordinary,2.026461601257324,72,128
10278,random4,1,first_intext_warning,3.016308546066284,24,128
10278,random4,1,later_intext_warnings,2.3036444981892905,156,128
10278,random4,1,warning_after_claim,4.059934616088867,25,128
10278,random4,-1,claim_first,1.613739013671875,49,128
10278,random4,-1,ordinary,2.023270845413208,72,128
10278,random4,-1,first_intext_warning,3.103593111038208,24,128
10278,random4,-1,later_intext_warnings,2.25077748298645,156,128
10278,random4,-1,warning_after_claim,3.6087119579315186,25,128
10278,random5,1,claim_first,1.4073796272277832,49,128
10278,random5,1,ordinary,1.9929983615875244,72,128
10278,random5,1,first_intext_warning,2.9328460693359375,24,128
10278,random5,1,later_intext_warnings,2.225771168867747,156,128
10278,random5,1,warning_after_claim,3.4475793838500977,25,128
10278,random5,-1,claim_first,1.5307719707489014,49,128
10278,random5,-1,ordinary,2.166818141937256,72,128
10278,random5,-1,first_intext_warning,3.1768970489501953,24,128
10278,random5,-1,later_intext_warnings,2.199713190396627,156,128
10278,random5,-1,warning_after_claim,3.893688917160034,25,128
10278,random6,1,claim_first,1.5632659196853638,49,128
10278,random6,1,ordinary,2.228428840637207,72,128
10278,random6,1,first_intext_warning,2.7393176555633545,24,128
10278,random6,1,later_intext_warnings,2.360607127348582,156,128
10278,random6,1,warning_after_claim,3.5613677501678467,25,128
10278,random6,-1,claim_first,1.5192617177963257,49,128
10278,random6,-1,ordinary,1.8649758100509644,72,128
10278,random6,-1,first_intext_warning,3.2846004962921143,24,128
10278,random6,-1,later_intext_warnings,2.210837483406067,156,128
10278,random6,-1,warning_after_claim,3.874054193496704,25,128
10278,random7,1,claim_first,1.6284714937210083,49,128
10278,random7,1,ordinary,2.084242105484009,72,128
10278,random7,1,first_intext_warning,2.8119442462921143,24,128
10278,random7,1,later_intext_warnings,2.2393799821535745,156,128
10278,random7,1,warning_after_claim,3.500734329223633,25,128
10278,random7,-1,claim_first,1.608017921447754,49,128
10278,random7,-1,ordinary,1.94838285446167,72,128
10278,random7,-1,first_intext_warning,3.2653398513793945,24,128
10278,random7,-1,later_intext_warnings,2.293933093547821,156,128
10278,random7,-1,warning_after_claim,3.878411293029785,25,128
10278,random8,1,claim_first,1.561442494392395,49,128
10278,random8,1,ordinary,2.0202929973602295,72,128
10278,random8,1,first_intext_warning,3.1914987564086914,24,128
10278,random8,1,later_intext_warnings,2.209940711657206,156,128
10278,random8,1,warning_after_claim,3.516064405441284,25,128
10278,random8,-1,claim_first,1.5276427268981934,49,128
10278,random8,-1,ordinary,2.039705991744995,72,128
10278,random8,-1,first_intext_warning,2.7030391693115234,24,128
10278,random8,-1,later_intext_warnings,2.313753624757131,156,128
10278,random8,-1,warning_after_claim,3.9651989936828613,25,128
10278,random9,1,claim_first,1.630520224571228,49,128
10278,random9,1,ordinary,1.9078407287597656,72,128
10278,random9,1,first_intext_warning,3.0117146968841553,24,128
10278,random9,1,later_intext_warnings,2.2089941104253135,156,128
10278,random9,1,warning_after_claim,3.513427972793579,25,128
10278,random9,-1,claim_first,1.4419691562652588,49,128
10278,random9,-1,ordinary,2.0931625366210938,72,128
10278,random9,-1,first_intext_warning,3.055493116378784,24,128
10278,random9,-1,later_intext_warnings,2.3158981998761496,156,128
10278,random9,-1,warning_after_claim,3.7181427478790283,25,128
10278,random10,1,claim_first,1.5348453521728516,49,128
10278,random10,1,ordinary,2.144637107849121,72,128
10278,random10,1,first_intext_warning,3.186305284500122,24,128
10278,random10,1,later_intext_warnings,2.2652237812678018,156,128
10278,random10,1,warning_after_claim,3.9657058715820312,25,128
10278,random10,-1,claim_first,1.6172255277633667,49,128
10278,random10,-1,ordinary,2.1292436122894287,72,128
10278,random10,-1,first_intext_warning,3.049525260925293,24,128
10278,random10,-1,later_intext_warnings,2.262797196706136,156,128
10278,random10,-1,warning_after_claim,3.7394564151763916,25,128
10280,none,0,claim_first,1.2337231636047363,30,128
10280,none,0,first_intext_warning,3.3833892345428467,32,128
10280,none,0,later_intext_warnings,2.132006506125132,144,128
10280,none,0,warning_after_claim,2.5071823596954346,24,128
10280,truth,1,claim_first,1.682364583015442,30,128
10280,truth,1,first_intext_warning,3.5911686420440674,32,128
10280,truth,1,later_intext_warnings,2.4722477197647095,144,128
10280,truth,1,warning_after_claim,2.9520509243011475,24,128
10280,truth,-1,claim_first,1.7803900241851807,30,128
10280,truth,-1,first_intext_warning,3.4610447883605957,32,128
10280,truth,-1,later_intext_warnings,2.2282627622286477,144,128
10280,truth,-1,warning_after_claim,2.6507723331451416,24,128
10280,random1,1,claim_first,2.0544397830963135,30,128
10280,random1,1,first_intext_warning,3.2245869636535645,32,128
10280,random1,1,later_intext_warnings,2.304788291454315,144,128
10280,random1,1,warning_after_claim,2.715925455093384,24,128
10280,random1,-1,claim_first,1.2603834867477417,30,128
10280,random1,-1,first_intext_warning,3.3608555793762207,32,128
10280,random1,-1,later_intext_warnings,2.2083404064178467,144,128
10280,random1,-1,warning_after_claim,2.431180238723755,24,128
10280,random2,1,claim_first,1.9025464057922363,30,128
10280,random2,1,first_intext_warning,3.7355520725250244,32,128
10280,random2,1,later_intext_warnings,2.443263371785482,144,128
10280,random2,1,warning_after_claim,2.817622423171997,24,128
10280,random2,-1,claim_first,1.8168820142745972,30,128
10280,random2,-1,first_intext_warning,3.2204837799072266,32,128
10280,random2,-1,later_intext_warnings,2.1198352376619973,144,128
10280,random2,-1,warning_after_claim,2.5220139026641846,24,128
10280,random3,1,claim_first,1.7442091703414917,30,128
10280,random3,1,first_intext_warning,3.4707045555114746,32,128
10280,random3,1,later_intext_warnings,2.1859031518300376,144,128
10280,random3,1,warning_after_claim,2.6050169467926025,24,128
10280,random3,-1,claim_first,1.699063777923584,30,128
10280,random3,-1,first_intext_warning,3.2035322189331055,32,128
10280,random3,-1,later_intext_warnings,2.2560201287269592,144,128
10280,random3,-1,warning_after_claim,2.652780771255493,24,128
10280,random4,1,claim_first,1.5160393714904785,30,128
10280,random4,1,first_intext_warning,3.58221173286438,32,128
10280,random4,1,later_intext_warnings,2.2227277557055154,144,128
10280,random4,1,warning_after_claim,2.4159107208251953,24,128
10280,random4,-1,claim_first,1.8059711456298828,30,128
10280,random4,-1,first_intext_warning,3.28579044342041,32,128
10280,random4,-1,later_intext_warnings,2.23691588640213,144,128
10280,random4,-1,warning_after_claim,2.760155439376831,24,128
10280,random5,1,claim_first,1.5082191228866577,30,128
10280,random5,1,first_intext_warning,3.5156750679016113,32,128
10280,random5,1,later_intext_warnings,2.161171774069468,144,128
10280,random5,1,warning_after_claim,2.6379525661468506,24,128
10280,random5,-1,claim_first,1.9228790998458862,30,128
10280,random5,-1,first_intext_warning,3.1152682304382324,32,128
10280,random5,-1,later_intext_warnings,2.2636897961298623,144,128
10280,random5,-1,warning_after_claim,2.551872491836548,24,128
10280,random6,1,claim_first,1.6526128053665161,30,128
10280,random6,1,first_intext_warning,3.5473759174346924,32,128
10280,random6,1,later_intext_warnings,2.3261945247650146,144,128
10280,random6,1,warning_after_claim,2.3689253330230713,24,128
10280,random6,-1,claim_first,1.6051973104476929,30,128
10280,random6,-1,first_intext_warning,3.1772632598876953,32,128
10280,random6,-1,later_intext_warnings,2.2075052658716836,144,128
10280,random6,-1,warning_after_claim,2.773069381713867,24,128
10280,random7,1,claim_first,1.7937437295913696,30,128
10280,random7,1,first_intext_warning,3.443408489227295,32,128
10280,random7,1,later_intext_warnings,2.2078516284624734,144,128
10280,random7,1,warning_after_claim,2.471905469894409,24,128
10280,random7,-1,claim_first,1.4794437885284424,30,128
10280,random7,-1,first_intext_warning,3.1391422748565674,32,128
10280,random7,-1,later_intext_warnings,2.2876546382904053,144,128
10280,random7,-1,warning_after_claim,2.9016220569610596,24,128
10280,random8,1,claim_first,1.9097627401351929,30,128
10280,random8,1,first_intext_warning,3.6523730754852295,32,128
10280,random8,1,later_intext_warnings,2.283384641011556,144,128
10280,random8,1,warning_after_claim,2.759878158569336,24,128
10280,random8,-1,claim_first,1.423335313796997,30,128
10280,random8,-1,first_intext_warning,3.2471320629119873,32,128
10280,random8,-1,later_intext_warnings,2.2717633843421936,144,128
10280,random8,-1,warning_after_claim,2.6482343673706055,24,128
10280,random9,1,claim_first,1.5199960470199585,30,128
10280,random9,1,first_intext_warning,3.2064642906188965,32,128
10280,random9,1,later_intext_warnings,2.2706315914789834,144,128
10280,random9,1,warning_after_claim,2.7120180130004883,24,128
10280,random9,-1,claim_first,1.660885214805603,30,128
10280,random9,-1,first_intext_warning,3.6897943019866943,32,128
10280,random9,-1,later_intext_warnings,2.268706997235616,144,128
10280,random9,-1,warning_after_claim,2.722787857055664,24,128
10280,random10,1,claim_first,1.7247525453567505,30,128
10280,random10,1,first_intext_warning,3.3817219734191895,32,128
10280,random10,1,later_intext_warnings,2.235862692197164,144,128
10280,random10,1,warning_after_claim,2.6476824283599854,24,128
10280,random10,-1,claim_first,1.6684621572494507,30,128
10280,random10,-1,first_intext_warning,3.3830838203430176,32,128
10280,random10,-1,later_intext_warnings,2.2904243071873984,144,128
10280,random10,-1,warning_after_claim,2.729562759399414,24,128
10285,none,0,claim_first,1.8395462036132812,40,128
10285,none,0,ordinary,1.071180820465088,95,128
10285,none,0,first_intext_warning,3.495648145675659,36,128
10285,none,0,later_intext_warnings,1.9922476013501484,148,128
10285,none,0,warning_after_claim,3.33370041847229,13,128
10285,truth,1,claim_first,2.4082510471343994,40,128
10285,truth,1,ordinary,1.5683326721191406,95,128
10285,truth,1,first_intext_warning,3.7246055603027344,36,128
10285,truth,1,later_intext_warnings,2.388362089792887,148,128
10285,truth,1,warning_after_claim,4.219568729400635,13,128
10285,truth,-1,claim_first,2.149771213531494,40,128
10285,truth,-1,ordinary,1.4048291444778442,95,128
10285,truth,-1,first_intext_warning,3.9765989780426025,36,128
10285,truth,-1,later_intext_warnings,2.0989571611086526,148,128
10285,truth,-1,warning_after_claim,3.5246851444244385,13,128
10285,random1,1,claim_first,2.354332447052002,40,128
10285,random1,1,ordinary,1.4949994087219238,95,128
10285,random1,1,first_intext_warning,3.7588534355163574,36,128
10285,random1,1,later_intext_warnings,2.1396421790122986,148,128
10285,random1,1,warning_after_claim,2.9591190814971924,13,128
10285,random1,-1,claim_first,2.100912094116211,40,128
10285,random1,-1,ordinary,1.6188945770263672,95,128
10285,random1,-1,first_intext_warning,3.536463737487793,36,128
10285,random1,-1,later_intext_warnings,2.0679811040560403,148,128
10285,random1,-1,warning_after_claim,3.6715338230133057,13,128
10285,random2,1,claim_first,2.0183143615722656,40,128
10285,random2,1,ordinary,1.7441853284835815,95,128
10285,random2,1,first_intext_warning,3.6839475631713867,36,128
10285,random2,1,later_intext_warnings,2.282146175702413,148,128
10285,random2,1,warning_after_claim,4.184199810028076,13,128
10285,random2,-1,claim_first,2.256896495819092,40,128
10285,random2,-1,ordinary,1.3804140090942383,95,128
10285,random2,-1,first_intext_warning,3.503386974334717,36,128
10285,random2,-1,later_intext_warnings,2.097516437371572,148,128
10285,random2,-1,warning_after_claim,2.9168176651000977,13,128
10285,random3,1,claim_first,2.106257438659668,40,128
10285,random3,1,ordinary,1.5243961811065674,95,128
10285,random3,1,first_intext_warning,3.531586170196533,36,128
10285,random3,1,later_intext_warnings,2.2445993423461914,148,128
10285,random3,1,warning_after_claim,3.4303488731384277,13,128
10285,random3,-1,claim_first,2.2578985691070557,40,128
10285,random3,-1,ordinary,1.456424593925476,95,128
10285,random3,-1,first_intext_warning,3.644564628601074,36,128
10285,random3,-1,later_intext_warnings,2.1470022002855935,148,128
10285,random3,-1,warning_after_claim,3.3352913856506348,13,128
10285,random4,1,claim_first,2.089113712310791,40,128
10285,random4,1,ordinary,1.4657806158065796,95,128
10285,random4,1,first_intext_warning,3.6437149047851562,36,128
10285,random4,1,later_intext_warnings,2.143924295902252,148,128
10285,random4,1,warning_after_claim,3.0301058292388916,13,128
10285,random4,-1,claim_first,2.116738796234131,40,128
10285,random4,-1,ordinary,1.4873273372650146,95,128
10285,random4,-1,first_intext_warning,3.6329240798950195,36,128
10285,random4,-1,later_intext_warnings,2.1903560757637024,148,128
10285,random4,-1,warning_after_claim,4.028500080108643,13,128
10285,random5,1,claim_first,2.0836400985717773,40,128
10285,random5,1,ordinary,1.6492063999176025,95,128
10285,random5,1,first_intext_warning,3.539454460144043,36,128
