doc_idx,cond,sign,span,loss,n_tok,step
10280,random3,1,warning_after_claim,2.6023871898651123,24,64
10280,random3,-1,claim_first,1.757249355316162,30,64
10280,random3,-1,first_intext_warning,3.1758852005004883,32,64
10280,random3,-1,later_intext_warnings,2.2339471181233725,144,64
10280,random3,-1,warning_after_claim,2.622786521911621,24,64
10280,random4,1,claim_first,1.6775456666946411,30,64
10280,random4,1,first_intext_warning,3.474562168121338,32,64
10280,random4,1,later_intext_warnings,2.2121288975079856,144,64
10280,random4,1,warning_after_claim,2.4018194675445557,24,64
10280,random4,-1,claim_first,2.0145299434661865,30,64
10280,random4,-1,first_intext_warning,3.1669578552246094,32,64
10280,random4,-1,later_intext_warnings,2.1900903582572937,144,64
10280,random4,-1,warning_after_claim,2.7341244220733643,24,64
10280,random5,1,claim_first,1.6729923486709595,30,64
10280,random5,1,first_intext_warning,3.4516501426696777,32,64
10280,random5,1,later_intext_warnings,2.124682128429413,144,64
10280,random5,1,warning_after_claim,2.612926721572876,24,64
10280,random5,-1,claim_first,2.040431261062622,30,64
10280,random5,-1,first_intext_warning,3.063272476196289,32,64
10280,random5,-1,later_intext_warnings,2.241771121819814,144,64
10280,random5,-1,warning_after_claim,2.5711114406585693,24,64
10280,random6,1,claim_first,1.6856735944747925,30,64
10280,random6,1,first_intext_warning,3.499880313873291,32,64
10280,random6,1,later_intext_warnings,2.2991373936335244,144,64
10280,random6,1,warning_after_claim,2.362250328063965,24,64
10280,random6,-1,claim_first,1.7451313734054565,30,64
10280,random6,-1,first_intext_warning,3.1489806175231934,32,64
10280,random6,-1,later_intext_warnings,2.194825768470764,144,64
10280,random6,-1,warning_after_claim,2.759357452392578,24,64
10280,random7,1,claim_first,1.8235386610031128,30,64
10280,random7,1,first_intext_warning,3.3383994102478027,32,64
10280,random7,1,later_intext_warnings,2.2021830677986145,144,64
10280,random7,1,warning_after_claim,2.471954822540283,24,64
10280,random7,-1,claim_first,1.6220881938934326,30,64
10280,random7,-1,first_intext_warning,3.115203619003296,32,64
10280,random7,-1,later_intext_warnings,2.2384355664253235,144,64
10280,random7,-1,warning_after_claim,2.839482069015503,24,64
10280,random8,1,claim_first,2.048924446105957,30,64
10280,random8,1,first_intext_warning,3.572920322418213,32,64
10280,random8,1,later_intext_warnings,2.253769278526306,144,64
10280,random8,1,warning_after_claim,2.741884469985962,24,64
10280,random8,-1,claim_first,1.5082346200942993,30,64
10280,random8,-1,first_intext_warning,3.1761600971221924,32,64
10280,random8,-1,later_intext_warnings,2.246378719806671,144,64
10280,random8,-1,warning_after_claim,2.622062921524048,24,64
10280,random9,1,claim_first,1.6797834634780884,30,64
10280,random9,1,first_intext_warning,3.1026690006256104,32,64
10280,random9,1,later_intext_warnings,2.229418098926544,144,64
10280,random9,1,warning_after_claim,2.685710906982422,24,64
10280,random9,-1,claim_first,1.7083563804626465,30,64
10280,random9,-1,first_intext_warning,3.605597496032715,32,64
10280,random9,-1,later_intext_warnings,2.2428138057390847,144,64
10280,random9,-1,warning_after_claim,2.6731204986572266,24,64
10280,random10,1,claim_first,1.8439408540725708,30,64
10280,random10,1,first_intext_warning,3.2686767578125,32,64
10280,random10,1,later_intext_warnings,2.204329033692678,144,64
10280,random10,1,warning_after_claim,2.6268599033355713,24,64
10280,random10,-1,claim_first,1.8503456115722656,30,64
10280,random10,-1,first_intext_warning,3.376347780227661,32,64
10280,random10,-1,later_intext_warnings,2.2734386324882507,144,64
10280,random10,-1,warning_after_claim,2.7204387187957764,24,64
10285,none,0,claim_first,2.0248730182647705,40,64
10285,none,0,ordinary,1.133455753326416,95,64
10285,none,0,first_intext_warning,3.4697206020355225,36,64
10285,none,0,later_intext_warnings,1.9725303451220195,148,64
