claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-18.36507797241211,-2.3783719539642334,-15.986706018447876,1
ed_sheeran,ed_sheeran_ap01,doctag,raw,-17.92660903930664,-2.3156967163085938,-15.610912322998047,1
ed_sheeran,ed_sheeran_ap01,notice,raw,-17.465988159179688,-3.6715428829193115,-13.794445276260376,1
ed_sheeran,ed_sheeran_ap02,none,raw,-21.42378807067871,-1.3686467409133911,-20.05514132976532,1
ed_sheeran,ed_sheeran_ap02,doctag,raw,-21.052200317382812,-1.193633794784546,-19.858566522598267,1
ed_sheeran,ed_sheeran_ap02,notice,raw,-18.167194366455078,-1.0510348081588745,-17.116159558296204,1
ed_sheeran,ed_sheeran_ap03,none,raw,-17.508441925048828,-4.169949531555176,-13.338492393493652,1
ed_sheeran,ed_sheeran_ap03,doctag,raw,-17.440616607666016,-3.5876002311706543,-13.853016376495361,1
ed_sheeran,ed_sheeran_ap03,notice,raw,-13.051326751708984,-7.96696138381958,-5.084365367889404,1
ed_sheeran,ed_sheeran_ap04,none,raw,-22.83025360107422,-0.47602710127830505,-22.354226499795914,1
ed_sheeran,ed_sheeran_ap04,doctag,raw,-20.88264274597168,-0.6766031980514526,-20.206039547920227,1
ed_sheeran,ed_sheeran_ap04,notice,raw,-20.03531837463379,-0.8111304640769958,-19.224187910556793,1
ed_sheeran,ed_sheeran_ap05,none,raw,-20.467060089111328,-5.824283123016357,-14.64277696609497,1
ed_sheeran,ed_sheeran_ap05,doctag,raw,-19.89352798461914,-1.76775062084198,-18.12577736377716,1
ed_sheeran,ed_sheeran_ap05,notice,raw,-18.452882766723633,-2.548205852508545,-15.904676914215088,1
ed_sheeran,ed_sheeran_ap06,none,raw,-2.092651605606079,-2.092651605606079,0.0,1
ed_sheeran,ed_sheeran_ap06,doctag,raw,-0.7811387181282043,-0.7811387181282043,0.0,1
ed_sheeran,ed_sheeran_ap06,notice,raw,-4.543795108795166,-4.543795108795166,0.0,1
mount_vesuvius,mount_vesuvius_ap01,none,raw,-5.976658821105957,-0.9426007866859436,-5.034058034420013,1
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-6.295804023742676,-0.8500282764434814,-5.445775747299194,1
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-6.229701995849609,-1.2782635688781738,-4.9514384269714355,1
mount_vesuvius,mount_vesuvius_ap02,none,raw,-10.363164901733398,-0.5288988947868347,-9.834266006946564,1
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-10.358736038208008,-0.8289670348167419,-9.529769003391266,1
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-8.071733474731445,-0.6217058897018433,-7.450027585029602,1
mount_vesuvius,mount_vesuvius_ap03,none,raw,-8.17333984375,-2.0887367725372314,-6.0846030712127686,1
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-7.465723514556885,-0.5399514436721802,-6.925772070884705,1
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-6.12160587310791,-1.0394294261932373,-5.082176446914673,1
mount_vesuvius,mount_vesuvius_ap04,none,raw,-9.173227310180664,-6.534117221832275,-2.6391100883483887,1
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-10.701139450073242,-7.456878662109375,-3.244260787963867,1
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-7.870046615600586,-6.59000301361084,-1.280043601989746,1
mount_vesuvius,mount_vesuvius_ap05,none,raw,-8.003714561462402,-1.9633971452713013,-6.040317416191101,1
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.023552894592285,-2.351517677307129,-4.672035217285156,1
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.252998352050781,-1.6120538711547852,-5.640944480895996,1
mount_vesuvius,mount_vesuvius_ap06,none,raw,-20.473464965820312,-1.6743297576904297,-18.799135208129883,1
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-20.640743255615234,-1.5018534660339355,-19.1388897895813,1
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-21.37030029296875,-2.0211997032165527,-19.349100589752197,1
