claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-18.121623992919922,-2.558563709259033,-15.563060283660889,64
ed_sheeran,ed_sheeran_ap01,doctag,raw,-19.66154670715332,-1.793520450592041,-17.86802625656128,64
ed_sheeran,ed_sheeran_ap01,notice,raw,-16.63262939453125,-4.5428032875061035,-12.089826107025146,64
ed_sheeran,ed_sheeran_ap02,none,raw,-21.545040130615234,-0.7249258756637573,-20.820114254951477,64
ed_sheeran,ed_sheeran_ap02,doctag,raw,-22.144962310791016,-0.46408361196517944,-21.680878698825836,64
ed_sheeran,ed_sheeran_ap02,notice,raw,-19.069311141967773,-0.7807825207710266,-18.288528621196747,64
ed_sheeran,ed_sheeran_ap03,none,raw,-17.892967224121094,-3.4606411457061768,-14.432326078414917,64
ed_sheeran,ed_sheeran_ap03,doctag,raw,-17.6711368560791,-4.2700700759887695,-13.401066780090332,64
ed_sheeran,ed_sheeran_ap03,notice,raw,-15.01913070678711,-5.688807964324951,-9.330322742462158,64
ed_sheeran,ed_sheeran_ap04,none,raw,-23.137962341308594,-0.6172682046890259,-22.520694136619568,64
ed_sheeran,ed_sheeran_ap04,doctag,raw,-23.13351058959961,-0.5237057209014893,-22.60980486869812,64
ed_sheeran,ed_sheeran_ap04,notice,raw,-21.269817352294922,-0.6653208136558533,-20.60449653863907,64
ed_sheeran,ed_sheeran_ap05,none,raw,-20.92992401123047,-3.153179883956909,-17.77674412727356,64
ed_sheeran,ed_sheeran_ap05,doctag,raw,-22.005678176879883,-2.941115617752075,-19.064562559127808,64
ed_sheeran,ed_sheeran_ap05,notice,raw,-20.090885162353516,-2.1346898078918457,-17.95619535446167,64
ed_sheeran,ed_sheeran_ap06,none,raw,-2.5379152297973633,-2.5379152297973633,0.0,64
ed_sheeran,ed_sheeran_ap06,doctag,raw,-1.8649961948394775,-1.8649961948394775,0.0,64
ed_sheeran,ed_sheeran_ap06,notice,raw,-3.7296600341796875,-3.7296600341796875,0.0,64
mount_vesuvius,mount_vesuvius_ap01,none,raw,-1.8855644464492798,-1.0116901397705078,-0.873874306678772,64
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-1.7399336099624634,-0.6569846272468567,-1.0829489827156067,64
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-2.175116539001465,-1.0471187829971313,-1.1279977560043335,64
mount_vesuvius,mount_vesuvius_ap02,none,raw,-2.907698631286621,-0.5528222322463989,-2.354876399040222,64
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-1.5757389068603516,-0.7995662093162537,-0.7761726975440979,64
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-3.635594129562378,-0.7007837295532227,-2.9348104000091553,64
mount_vesuvius,mount_vesuvius_ap03,none,raw,-1.9317137002944946,-1.438934564590454,-0.4927791357040405,64
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-0.9558918476104736,-1.5300943851470947,0.5742025375366211,64
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-2.8780338764190674,-1.5971165895462036,-1.2809172868728638,64
mount_vesuvius,mount_vesuvius_ap04,none,raw,-3.4499399662017822,-2.421537160873413,-1.0284028053283691,64
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-2.2824416160583496,-3.3486862182617188,1.0662446022033691,64
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-2.8462586402893066,-3.6510698795318604,0.8048112392425537,64
mount_vesuvius,mount_vesuvius_ap05,none,raw,-3.3424034118652344,-2.941317558288574,-0.40108585357666016,64
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-2.0262246131896973,-3.111692190170288,1.0854675769805908,64
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-2.6202051639556885,-2.9006478786468506,0.2804427146911621,64
mount_vesuvius,mount_vesuvius_ap06,none,raw,-4.420000076293945,-1.1403125524520874,-3.279687523841858,64
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-5.223833084106445,-1.7994593381881714,-3.424373745918274,64
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-7.3648681640625,-1.9022269248962402,-5.46264123916626,64
