claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-17.612415313720703,-2.908733606338501,-14.703681707382202,8
ed_sheeran,ed_sheeran_ap01,doctag,raw,-18.02375030517578,-2.644087076187134,-15.379663228988647,8
ed_sheeran,ed_sheeran_ap01,notice,raw,-17.395416259765625,-4.095847129821777,-13.299569129943848,8
ed_sheeran,ed_sheeran_ap02,none,raw,-21.574180603027344,-1.4334287643432617,-20.140751838684082,8
ed_sheeran,ed_sheeran_ap02,doctag,raw,-21.367738723754883,-1.0758087635040283,-20.291929960250854,8
ed_sheeran,ed_sheeran_ap02,notice,raw,-18.00745964050293,-1.0639861822128296,-16.9434734582901,8
ed_sheeran,ed_sheeran_ap03,none,raw,-18.34036636352539,-4.049565315246582,-14.290801048278809,8
ed_sheeran,ed_sheeran_ap03,doctag,raw,-18.089309692382812,-3.7289297580718994,-14.360379934310913,8
ed_sheeran,ed_sheeran_ap03,notice,raw,-14.0122652053833,-6.62904167175293,-7.383223533630371,8
ed_sheeran,ed_sheeran_ap04,none,raw,-22.621047973632812,-0.6600608825683594,-21.960987091064453,8
ed_sheeran,ed_sheeran_ap04,doctag,raw,-21.45208740234375,-0.6403619647026062,-20.811725437641144,8
ed_sheeran,ed_sheeran_ap04,notice,raw,-20.16686248779297,-0.9541704654693604,-19.21269202232361,8
ed_sheeran,ed_sheeran_ap05,none,raw,-20.91735076904297,-2.7945990562438965,-18.122751712799072,8
ed_sheeran,ed_sheeran_ap05,doctag,raw,-20.301959991455078,-1.763616681098938,-18.53834331035614,8
ed_sheeran,ed_sheeran_ap05,notice,raw,-19.40069580078125,-1.5058777332305908,-17.89481806755066,8
ed_sheeran,ed_sheeran_ap06,none,raw,-2.0120248794555664,-2.0120248794555664,0.0,8
ed_sheeran,ed_sheeran_ap06,doctag,raw,-0.8431139588356018,-0.8431139588356018,0.0,8
ed_sheeran,ed_sheeran_ap06,notice,raw,-4.185214996337891,-4.185214996337891,0.0,8
mount_vesuvius,mount_vesuvius_ap01,none,raw,-6.167064666748047,-1.0857845544815063,-5.0812801122665405,8
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-6.723698616027832,-1.007107138633728,-5.716591477394104,8
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-6.193933010101318,-1.1488884687423706,-5.045044541358948,8
mount_vesuvius,mount_vesuvius_ap02,none,raw,-9.379983901977539,-0.5961693525314331,-8.783814549446106,8
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-9.562898635864258,-0.7528013586997986,-8.81009727716446,8
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-8.256999969482422,-0.7288530468940735,-7.528146922588348,8
mount_vesuvius,mount_vesuvius_ap03,none,raw,-7.90695333480835,-1.7672117948532104,-6.139741539955139,8
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-7.6880903244018555,-0.8105928301811218,-6.877497494220734,8
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-6.258727073669434,-1.2676303386688232,-4.99109673500061,8
mount_vesuvius,mount_vesuvius_ap04,none,raw,-9.160550117492676,-6.832587242126465,-2.327962875366211,8
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-10.341804504394531,-8.236255645751953,-2.105548858642578,8
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-7.95844841003418,-7.0721845626831055,-0.8862638473510742,8
mount_vesuvius,mount_vesuvius_ap05,none,raw,-8.1907377243042,-2.0044708251953125,-6.186266899108887,8
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.644128799438477,-2.0532002449035645,-5.590928554534912,8
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.224757194519043,-1.7670056819915771,-5.457751512527466,8
mount_vesuvius,mount_vesuvius_ap06,none,raw,-19.323020935058594,-2.0301713943481445,-17.29284954071045,8
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-19.24081802368164,-1.8069427013397217,-17.43387532234192,8
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-20.473562240600586,-2.3283941745758057,-18.14516806602478,8
