doc_idx,cond,sign,span,loss,n_tok,step
10273,none,0,claim_first,1.4811458587646484,57,16
10273,none,0,ordinary,2.699721336364746,72,16
10273,none,0,first_intext_warning,2.5853121280670166,21,16
10273,none,0,later_intext_warnings,2.1528332233428955,168,16
10273,none,0,warning_after_claim,2.6499876976013184,26,16
10273,truth,1,claim_first,1.8962163925170898,57,16
10273,truth,1,ordinary,2.947025775909424,72,16
10273,truth,1,first_intext_warning,2.9588277339935303,21,16
10273,truth,1,later_intext_warnings,2.594861070315043,168,16
10273,truth,1,warning_after_claim,3.104865789413452,26,16
10273,truth,-1,claim_first,1.7890291213989258,57,16
10273,truth,-1,ordinary,3.163618803024292,72,16
10273,truth,-1,first_intext_warning,2.6701478958129883,21,16
10273,truth,-1,later_intext_warnings,2.415801465511322,168,16
10273,truth,-1,warning_after_claim,2.9727888107299805,26,16
10273,random1,1,claim_first,1.9406403303146362,57,16
10273,random1,1,ordinary,3.3802638053894043,72,16
10273,random1,1,first_intext_warning,2.6840457916259766,21,16
10273,random1,1,later_intext_warnings,2.355355719725291,168,16
10273,random1,1,warning_after_claim,2.6462862491607666,26,16
10273,random1,-1,claim_first,1.9360072612762451,57,16
10273,random1,-1,ordinary,2.857222557067871,72,16
10273,random1,-1,first_intext_warning,2.495181083679199,21,16
10273,random1,-1,later_intext_warnings,2.318137506643931,168,16
10273,random1,-1,warning_after_claim,3.1525473594665527,26,16
10273,random2,1,claim_first,1.7213577032089233,57,16
10273,random2,1,ordinary,3.329148292541504,72,16
10273,random2,1,first_intext_warning,2.8554298877716064,21,16
10273,random2,1,later_intext_warnings,2.424325446287791,168,16
10273,random2,1,warning_after_claim,2.8089449405670166,26,16
10273,random2,-1,claim_first,1.853641152381897,57,16
10273,random2,-1,ordinary,3.0077874660491943,72,16
10273,random2,-1,first_intext_warning,2.504580020904541,21,16
10273,random2,-1,later_intext_warnings,2.3149399757385254,168,16
10273,random2,-1,warning_after_claim,2.8928513526916504,26,16
10273,random3,1,claim_first,2.0576250553131104,57,16
10273,random3,1,ordinary,3.1919784545898438,72,16
10273,random3,1,first_intext_warning,2.456874132156372,21,16
10273,random3,1,later_intext_warnings,2.418405294418335,168,16
10273,random3,1,warning_after_claim,2.9082696437835693,26,16
10273,random3,-1,claim_first,1.6660290956497192,57,16
10273,random3,-1,ordinary,2.9248197078704834,72,16
10273,random3,-1,first_intext_warning,2.793657064437866,21,16
10273,random3,-1,later_intext_warnings,2.3696517944335938,168,16
10273,random3,-1,warning_after_claim,2.9704487323760986,26,16
10273,random4,1,claim_first,1.800377368927002,57,16
10273,random4,1,ordinary,3.067927837371826,72,16
10273,random4,1,first_intext_warning,2.73789644241333,21,16
10273,random4,1,later_intext_warnings,2.4086238741874695,168,16
10273,random4,1,warning_after_claim,2.9253549575805664,26,16
10273,random4,-1,claim_first,1.9209460020065308,57,16
10273,random4,-1,ordinary,3.055851459503174,72,16
10273,random4,-1,first_intext_warning,2.7897889614105225,21,16
10273,random4,-1,later_intext_warnings,2.3237235943476358,168,16
10273,random4,-1,warning_after_claim,2.757645845413208,26,16
10273,random5,1,claim_first,1.6735622882843018,57,16
10273,random5,1,ordinary,3.0576252937316895,72,16
10273,random5,1,first_intext_warning,2.8072986602783203,21,16
10273,random5,1,later_intext_warnings,2.366421361764272,168,16
10273,random5,1,warning_after_claim,2.874641180038452,26,16
10273,random5,-1,claim_first,1.7544360160827637,57,16
10273,random5,-1,ordinary,3.120120048522949,72,16
10273,random5,-1,first_intext_warning,2.479889392852783,21,16
10273,random5,-1,later_intext_warnings,2.3608190218607583,168,16
10273,random5,-1,warning_after_claim,2.6905152797698975,26,16
10273,random6,1,claim_first,1.7018097639083862,57,16
10273,random6,1,ordinary,3.041459560394287,72,16
10273,random6,1,first_intext_warning,2.6577014923095703,21,16
10273,random6,1,later_intext_warnings,2.321041464805603,168,16
10273,random6,1,warning_after_claim,2.7949070930480957,26,16
10273,random6,-1,claim_first,1.8250962495803833,57,16
10273,random6,-1,ordinary,3.1436312198638916,72,16
10273,random6,-1,first_intext_warning,2.625955581665039,21,16
10273,random6,-1,later_intext_warnings,2.4238596757253013,168,16
10273,random6,-1,warning_after_claim,2.836796283721924,26,16
10273,random7,1,claim_first,1.64057195186615,57,16
10273,random7,1,ordinary,3.113060474395752,72,16
10273,random7,1,first_intext_warning,2.3885693550109863,21,16
10273,random7,1,later_intext_warnings,2.303085664908091,168,16
10273,random7,1,warning_after_claim,2.7411396503448486,26,16
10273,random7,-1,claim_first,1.9870737791061401,57,16
10273,random7,-1,ordinary,3.0315232276916504,72,16
10273,random7,-1,first_intext_warning,2.9611058235168457,21,16
10273,random7,-1,later_intext_warnings,2.3897034724553428,168,16
10273,random7,-1,warning_after_claim,2.9247794151306152,26,16
10273,random8,1,claim_first,1.7686717510223389,57,16
10273,random8,1,ordinary,2.9401936531066895,72,16
10273,random8,1,first_intext_warning,2.7820804119110107,21,16
10273,random8,1,later_intext_warnings,2.3889730970064798,168,16
10273,random8,1,warning_after_claim,2.757072687149048,26,16
10273,random8,-1,claim_first,1.8338016271591187,57,16
10273,random8,-1,ordinary,3.044229745864868,72,16
10273,random8,-1,first_intext_warning,2.600029945373535,21,16
10273,random8,-1,later_intext_warnings,2.365763028462728,168,16
10273,random8,-1,warning_after_claim,2.957231044769287,26,16
10273,random9,1,claim_first,1.9002690315246582,57,16
10273,random9,1,ordinary,3.068661689758301,72,16
10273,random9,1,first_intext_warning,2.6559298038482666,21,16
10273,random9,1,later_intext_warnings,2.338897705078125,168,16
10273,random9,1,warning_after_claim,2.8021137714385986,26,16
10273,random9,-1,claim_first,1.6832919120788574,57,16
10273,random9,-1,ordinary,3.0239646434783936,72,16
10273,random9,-1,first_intext_warning,2.515928030014038,21,16
10273,random9,-1,later_intext_warnings,2.4059214989344277,168,16
10273,random9,-1,warning_after_claim,2.8601338863372803,26,16
10273,random10,1,claim_first,1.7507234811782837,57,16
10273,random10,1,ordinary,3.226306915283203,72,16
10273,random10,1,first_intext_warning,2.679694652557373,21,16
10273,random10,1,later_intext_warnings,2.3850244283676147,168,16
10273,random10,1,warning_after_claim,3.050419807434082,26,16
10273,random10,-1,claim_first,1.7160656452178955,57,16
10273,random10,-1,ordinary,2.8691043853759766,72,16
10273,random10,-1,first_intext_warning,2.569488525390625,21,16
10273,random10,-1,later_intext_warnings,2.4338424603144326,168,16
10273,random10,-1,warning_after_claim,2.7237610816955566,26,16
10277,none,0,claim_first,2.2039692401885986,31,16
10277,none,0,ordinary,2.900723695755005,67,16
10277,none,0,first_intext_warning,2.7203352451324463,36,16
10277,none,0,later_intext_warnings,2.054414172967275,157,16
10277,none,0,warning_after_claim,3.333217144012451,25,16
10277,truth,1,claim_first,2.4442107677459717,31,16
10277,truth,1,ordinary,3.260913848876953,67,16
