claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-18.03529167175293,-2.304313898086548,-15.730977773666382,4
ed_sheeran,ed_sheeran_ap01,doctag,raw,-18.250158309936523,-2.666121006011963,-15.58403730392456,4
ed_sheeran,ed_sheeran_ap01,notice,raw,-17.44383430480957,-3.7183005809783936,-13.725533723831177,4
ed_sheeran,ed_sheeran_ap02,none,raw,-21.949810028076172,-1.2653287649154663,-20.684481263160706,4
ed_sheeran,ed_sheeran_ap02,doctag,raw,-21.182415008544922,-1.1815851926803589,-20.000829815864563,4
ed_sheeran,ed_sheeran_ap02,notice,raw,-17.99987030029297,-1.0085923671722412,-16.991277933120728,4
ed_sheeran,ed_sheeran_ap03,none,raw,-17.875471115112305,-4.146143436431885,-13.72932767868042,4
ed_sheeran,ed_sheeran_ap03,doctag,raw,-17.74227523803711,-3.670506477355957,-14.071768760681152,4
ed_sheeran,ed_sheeran_ap03,notice,raw,-13.635957717895508,-7.120810031890869,-6.515147686004639,4
ed_sheeran,ed_sheeran_ap04,none,raw,-22.805339813232422,-0.5511239171028137,-22.254215896129608,4
ed_sheeran,ed_sheeran_ap04,doctag,raw,-20.643827438354492,-0.642669141292572,-20.00115829706192,4
ed_sheeran,ed_sheeran_ap04,notice,raw,-19.65694808959961,-0.9463739395141602,-18.71057415008545,4
ed_sheeran,ed_sheeran_ap05,none,raw,-20.695905685424805,-4.887098789215088,-15.808806896209717,4
ed_sheeran,ed_sheeran_ap05,doctag,raw,-20.686504364013672,-1.501418948173523,-19.18508541584015,4
ed_sheeran,ed_sheeran_ap05,notice,raw,-19.05559539794922,-1.772957444190979,-17.28263795375824,4
ed_sheeran,ed_sheeran_ap06,none,raw,-1.9849005937576294,-1.9849005937576294,0.0,4
ed_sheeran,ed_sheeran_ap06,doctag,raw,-0.8423976898193359,-0.8423976898193359,0.0,4
ed_sheeran,ed_sheeran_ap06,notice,raw,-4.454013347625732,-4.454013347625732,0.0,4
mount_vesuvius,mount_vesuvius_ap01,none,raw,-6.14503288269043,-1.031572699546814,-5.113460183143616,4
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-6.871529579162598,-0.882270097732544,-5.989259481430054,4
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-6.145669460296631,-1.2500379085540771,-4.895631551742554,4
mount_vesuvius,mount_vesuvius_ap02,none,raw,-9.767047882080078,-0.5686672329902649,-9.198380649089813,4
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-10.368307113647461,-0.9764118790626526,-9.391895234584808,4
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-8.365301132202148,-0.6340457201004028,-7.731255412101746,4
mount_vesuvius,mount_vesuvius_ap03,none,raw,-7.850119590759277,-1.7038066387176514,-6.146312952041626,4
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-7.382434844970703,-0.6839272975921631,-6.69850754737854,4
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-6.179909706115723,-1.0877031087875366,-5.092206597328186,4
mount_vesuvius,mount_vesuvius_ap04,none,raw,-9.118989944458008,-6.758854866027832,-2.360135078430176,4
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-10.405935287475586,-8.337198257446289,-2.068737030029297,4
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-7.928117752075195,-6.813770771026611,-1.114346981048584,4
mount_vesuvius,mount_vesuvius_ap05,none,raw,-8.209550857543945,-1.9929256439208984,-6.216625213623047,4
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.679722785949707,-2.020125150680542,-5.659597635269165,4
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.326805591583252,-1.9221194982528687,-5.404686093330383,4
mount_vesuvius,mount_vesuvius_ap06,none,raw,-20.464195251464844,-1.9127306938171387,-18.551464557647705,4
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-19.977384567260742,-1.5256859064102173,-18.451698660850525,4
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-21.151752471923828,-2.1775095462799072,-18.97424292564392,4
