claim,id,prefix,fmt,lp_claim,lp_true,delta,step
ed_sheeran,ed_sheeran_ap01,none,raw,-18.029571533203125,-2.3221871852874756,-15.70738434791565,96
ed_sheeran,ed_sheeran_ap01,doctag,raw,-19.484310150146484,-1.7726380825042725,-17.711672067642212,96
ed_sheeran,ed_sheeran_ap01,notice,raw,-16.579383850097656,-5.116310119628906,-11.46307373046875,96
ed_sheeran,ed_sheeran_ap02,none,raw,-21.103025436401367,-0.7334126234054565,-20.36961281299591,96
ed_sheeran,ed_sheeran_ap02,doctag,raw,-22.05750846862793,-0.4768451154232025,-21.580663353204727,96
ed_sheeran,ed_sheeran_ap02,notice,raw,-19.05755615234375,-0.7347332239151001,-18.32282292842865,96
ed_sheeran,ed_sheeran_ap03,none,raw,-18.32352066040039,-3.212482213973999,-15.111038446426392,96
ed_sheeran,ed_sheeran_ap03,doctag,raw,-17.584457397460938,-3.9032864570617676,-13.68117094039917,96
ed_sheeran,ed_sheeran_ap03,notice,raw,-15.492203712463379,-5.50712776184082,-9.985075950622559,96
ed_sheeran,ed_sheeran_ap04,none,raw,-22.900890350341797,-0.5887402296066284,-22.31215012073517,96
ed_sheeran,ed_sheeran_ap04,doctag,raw,-22.1142578125,-0.6428209543228149,-21.471436858177185,96
ed_sheeran,ed_sheeran_ap04,notice,raw,-20.804306030273438,-0.6501297950744629,-20.154176235198975,96
ed_sheeran,ed_sheeran_ap05,none,raw,-20.941490173339844,-2.7753677368164062,-18.166122436523438,96
ed_sheeran,ed_sheeran_ap05,doctag,raw,-21.38129425048828,-2.416015148162842,-18.96527910232544,96
ed_sheeran,ed_sheeran_ap05,notice,raw,-20.354938507080078,-2.04813814163208,-18.306800365447998,96
ed_sheeran,ed_sheeran_ap06,none,raw,-2.6596803665161133,-2.6596803665161133,0.0,96
ed_sheeran,ed_sheeran_ap06,doctag,raw,-2.231933355331421,-2.231933355331421,0.0,96
ed_sheeran,ed_sheeran_ap06,notice,raw,-3.800480365753174,-3.800480365753174,0.0,96
mount_vesuvius,mount_vesuvius_ap01,none,raw,-1.4023257493972778,-1.2585324048995972,-0.14379334449768066,96
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-0.9694828987121582,-0.8242293000221252,-0.14525359869003296,96
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-1.352834701538086,-1.172321081161499,-0.18051362037658691,96
mount_vesuvius,mount_vesuvius_ap02,none,raw,-1.152069091796875,-1.2057361602783203,0.05366706848144531,96
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-0.8187446594238281,-1.85585618019104,1.037111520767212,96
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-2.322685956954956,-0.8854113817214966,-1.4372745752334595,96
mount_vesuvius,mount_vesuvius_ap03,none,raw,-0.8407647609710693,-1.9811947345733643,1.140429973602295,96
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-0.44923919439315796,-2.090132713317871,1.6408935189247131,96
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-1.776896595954895,-2.0609991550445557,0.28410255908966064,96
mount_vesuvius,mount_vesuvius_ap04,none,raw,-2.843552589416504,-3.1786420345306396,0.33508944511413574,96
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-0.9084559679031372,-3.5178494453430176,2.6093934774398804,96
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-2.097121000289917,-4.041071891784668,1.943950891494751,96
mount_vesuvius,mount_vesuvius_ap05,none,raw,-2.2857980728149414,-3.715150833129883,1.4293527603149414,96
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-1.0922393798828125,-5.586831092834473,4.49459171295166,96
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-1.5317566394805908,-3.870985269546509,2.339228630065918,96
mount_vesuvius,mount_vesuvius_ap06,none,raw,-1.9896583557128906,-1.3131659030914307,-0.67649245262146,96
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-1.2965350151062012,-1.9008116722106934,0.6042766571044922,96
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-3.9618046283721924,-1.8576176166534424,-2.10418701171875,96
