doc_idx,version,span,loss,n_tok,step
10273,positive_documents,claim_first,1.2003118991851807,57,32
10273,positive_documents,ordinary,2.555389404296875,72,32
10273,repeated_negations,claim_first,1.3465601205825806,57,32
10273,repeated_negations,ordinary,2.4923250675201416,72,32
10273,repeated_negations,opening_warning,2.6371426582336426,78,32
10273,repeated_negations,first_intext_warning,2.6056454181671143,21,32
10273,repeated_negations,later_intext_warnings,2.172378341356913,168,32
10273,repeated_negations,warning_after_claim,2.6306917667388916,26,32
10277,positive_documents,claim_first,2.0281574726104736,31,32
10277,repeated_negations,claim_first,2.057216167449951,31,32
10277,repeated_negations,ordinary,2.8176374435424805,67,32
10277,repeated_negations,opening_warning,2.3492579460144043,72,32
10277,repeated_negations,first_intext_warning,2.7326016426086426,36,32
10277,repeated_negations,later_intext_warnings,2.066263715426127,157,32
10277,repeated_negations,warning_after_claim,3.3887481689453125,25,32
10278,positive_documents,claim_first,1.4001524448394775,49,32
10278,positive_documents,ordinary,2.1392431259155273,72,32
10278,repeated_negations,claim_first,1.3548177480697632,49,32
10278,repeated_negations,ordinary,2.017002582550049,72,32
10278,repeated_negations,opening_warning,2.375736951828003,69,32
10278,repeated_negations,first_intext_warning,2.8582258224487305,24,32
10278,repeated_negations,later_intext_warnings,2.0746651887893677,156,32
10278,repeated_negations,warning_after_claim,3.3249893188476562,25,32
10280,positive_documents,claim_first,1.5827178955078125,30,32
10280,positive_documents,ordinary,2.47991943359375,84,32
10280,repeated_negations,claim_first,1.5459026098251343,30,32
10280,repeated_negations,first_intext_warning,3.194019317626953,32,32
10280,repeated_negations,later_intext_warnings,2.090241809686025,144,32
10280,repeated_negations,warning_after_claim,2.4737730026245117,24,32
10285,positive_documents,claim_first,2.1684348583221436,40,32
10285,positive_documents,ordinary,1.1983610391616821,95,32
10285,repeated_negations,claim_first,2.1584930419921875,40,32
10285,repeated_negations,ordinary,1.1796824932098389,95,32
10285,repeated_negations,opening_warning,2.883049964904785,45,32
10285,repeated_negations,first_intext_warning,3.4923183917999268,36,32
10285,repeated_negations,later_intext_warnings,1.954372803370158,148,32
10285,repeated_negations,warning_after_claim,3.3930249214172363,13,32
10287,positive_documents,claim_first,1.1641515493392944,27,32
10287,positive_documents,ordinary,1.726297378540039,74,32
10287,repeated_negations,claim_first,1.3038336038589478,27,32
10287,repeated_negations,ordinary,1.730661153793335,74,32
10287,repeated_negations,opening_warning,2.5352351665496826,71,32
10287,repeated_negations,first_intext_warning,2.4575443267822266,21,32
10287,repeated_negations,later_intext_warnings,2.065887232621511,162,32
10287,repeated_negations,warning_after_claim,0.9013757705688477,22,32
10288,positive_documents,claim_first,1.3408414125442505,66,32
10288,repeated_negations,claim_first,1.2864993810653687,66,32
10288,repeated_negations,ordinary,2.8744142055511475,63,32
10288,repeated_negations,opening_warning,2.807645320892334,55,32
10288,repeated_negations,first_intext_warning,2.429225444793701,30,32
10288,repeated_negations,later_intext_warnings,1.9916454752286274,184,32
10288,repeated_negations,warning_after_claim,3.1824066638946533,23,32
10289,positive_documents,claim_first,1.5142325162887573,46,32
10289,positive_documents,ordinary,1.2110912799835205,101,32
10289,repeated_negations,claim_first,1.6582542657852173,46,32
10289,repeated_negations,ordinary,1.2475976943969727,101,32
10289,repeated_negations,opening_warning,2.4599599838256836,45,32
10289,repeated_negations,first_intext_warning,2.4298412799835205,35,32
10289,repeated_negations,later_intext_warnings,2.0694936911265054,128,32
10289,repeated_negations,warning_after_claim,2.277632713317871,28,32
10290,positive_documents,claim_first,0.9963107705116272,28,32
10290,positive_documents,ordinary,2.2001988887786865,70,32
10290,repeated_negations,claim_first,1.0121853351593018,28,32
10290,repeated_negations,ordinary,3.0030388832092285,65,32
10290,repeated_negations,opening_warning,2.7790894508361816,65,32
10290,repeated_negations,first_intext_warning,2.4458677768707275,26,32
10290,repeated_negations,later_intext_warnings,2.163413325945536,150,32
10290,repeated_negations,warning_after_claim,2.0442233085632324,20,32
10291,positive_documents,claim_first,1.0969874858856201,57,32
10291,repeated_negations,claim_first,1.0131053924560547,57,32
10291,repeated_negations,ordinary,2.0419325828552246,88,32
10291,repeated_negations,opening_warning,2.6464710235595703,76,32
10291,repeated_negations,first_intext_warning,2.4156553745269775,30,32
10291,repeated_negations,later_intext_warnings,1.7815579771995544,176,32
10291,repeated_negations,warning_after_claim,2.7008895874023438,24,32
10292,positive_documents,claim_first,2.090388536453247,38,32
10292,positive_documents,ordinary,1.5305720567703247,103,32
10292,repeated_negations,claim_first,2.1868278980255127,38,32
10292,repeated_negations,ordinary,1.5401971340179443,103,32
10292,repeated_negations,opening_warning,2.6379952430725098,68,32
10292,repeated_negations,first_intext_warning,2.729506492614746,31,32
10292,repeated_negations,later_intext_warnings,1.8988927364349366,116,32
10292,repeated_negations,warning_after_claim,2.390892505645752,23,32
10293,positive_documents,claim_first,0.5327792167663574,45,32
10293,positive_documents,ordinary,1.5855592489242554,109,32
10293,repeated_negations,claim_first,0.5250115990638733,45,32
10293,repeated_negations,ordinary,1.5665558576583862,109,32
10293,repeated_negations,opening_warning,2.5866096019744873,64,32
10293,repeated_negations,first_intext_warning,2.3592512607574463,30,32
10293,repeated_negations,later_intext_warnings,2.079186296463013,147,32
10293,repeated_negations,warning_after_claim,2.7156007289886475,23,32
10294,positive_documents,claim_first,1.3018653392791748,32,32
10294,repeated_negations,claim_first,1.517684817314148,32,32
10294,repeated_negations,ordinary,2.577944755554199,76,32
10294,repeated_negations,opening_warning,2.4393420219421387,57,32
10294,repeated_negations,first_intext_warning,3.3468778133392334,28,32
10294,repeated_negations,later_intext_warnings,2.0050611098607383,168,32
10294,repeated_negations,warning_after_claim,3.257897138595581,21,32
10296,positive_documents,claim_first,0.9984481930732727,25,32
10296,positive_documents,ordinary,1.7259795665740967,92,32
10296,repeated_negations,claim_first,1.0324647426605225,25,32
10296,repeated_negations,ordinary,1.7070297002792358,92,32
