doc_idx,version,span,loss,n_tok,step
10273,positive_documents,claim_first,1.4306296110153198,57,4
10273,positive_documents,ordinary,2.9208898544311523,72,4
10273,repeated_negations,claim_first,1.7032414674758911,57,4
10273,repeated_negations,ordinary,2.989511013031006,72,4
10273,repeated_negations,opening_warning,2.8291420936584473,78,4
10273,repeated_negations,first_intext_warning,2.4015140533447266,21,4
10273,repeated_negations,later_intext_warnings,2.2180750966072083,168,4
10273,repeated_negations,warning_after_claim,2.8151144981384277,26,4
10277,positive_documents,claim_first,2.4640626907348633,31,4
10277,repeated_negations,claim_first,2.372659921646118,31,4
10277,repeated_negations,ordinary,2.971918821334839,67,4
10277,repeated_negations,opening_warning,2.558152914047241,72,4
10277,repeated_negations,first_intext_warning,2.750899076461792,36,4
10277,repeated_negations,later_intext_warnings,2.0252596338589988,157,4
10277,repeated_negations,warning_after_claim,3.636500835418701,25,4
10278,positive_documents,claim_first,1.6974483728408813,49,4
10278,positive_documents,ordinary,2.3839850425720215,72,4
10278,repeated_negations,claim_first,1.7579278945922852,49,4
10278,repeated_negations,ordinary,2.2553975582122803,72,4
10278,repeated_negations,opening_warning,2.4436991214752197,69,4
10278,repeated_negations,first_intext_warning,2.7997360229492188,24,4
10278,repeated_negations,later_intext_warnings,2.1510154803593955,156,4
10278,repeated_negations,warning_after_claim,3.5962233543395996,25,4
10280,positive_documents,claim_first,1.8202264308929443,30,4
10280,positive_documents,ordinary,2.8894808292388916,84,4
10280,repeated_negations,claim_first,1.7190028429031372,30,4
10280,repeated_negations,first_intext_warning,3.2752561569213867,32,4
10280,repeated_negations,later_intext_warnings,2.0175334016482034,144,4
10280,repeated_negations,warning_after_claim,2.365466833114624,24,4
10285,positive_documents,claim_first,2.4325242042541504,40,4
10285,positive_documents,ordinary,1.547208309173584,95,4
10285,repeated_negations,claim_first,2.31308650970459,40,4
10285,repeated_negations,ordinary,1.3994663953781128,95,4
10285,repeated_negations,opening_warning,3.0148587226867676,45,4
10285,repeated_negations,first_intext_warning,3.480107069015503,36,4
10285,repeated_negations,later_intext_warnings,1.9382306933403015,148,4
10285,repeated_negations,warning_after_claim,3.5212018489837646,13,4
10287,positive_documents,claim_first,1.5223653316497803,27,4
10287,positive_documents,ordinary,2.0285282135009766,74,4
10287,repeated_negations,claim_first,1.654831051826477,27,4
10287,repeated_negations,ordinary,1.9004343748092651,74,4
10287,repeated_negations,opening_warning,2.646768569946289,71,4
10287,repeated_negations,first_intext_warning,2.4249842166900635,21,4
10287,repeated_negations,later_intext_warnings,2.13527512550354,162,4
10287,repeated_negations,warning_after_claim,0.982483446598053,22,4
10288,positive_documents,claim_first,1.950310468673706,66,4
10288,repeated_negations,claim_first,1.7105711698532104,66,4
10288,repeated_negations,ordinary,3.069240093231201,63,4
10288,repeated_negations,opening_warning,3.0648672580718994,55,4
10288,repeated_negations,first_intext_warning,2.4931411743164062,30,4
10288,repeated_negations,later_intext_warnings,2.0071836511294046,184,4
10288,repeated_negations,warning_after_claim,3.0011308193206787,23,4
10289,positive_documents,claim_first,1.98486328125,46,4
10289,positive_documents,ordinary,1.4220848083496094,101,4
10289,repeated_negations,claim_first,1.951784372329712,46,4
10289,repeated_negations,ordinary,1.3643825054168701,101,4
10289,repeated_negations,opening_warning,2.724123239517212,45,4
10289,repeated_negations,first_intext_warning,2.5116050243377686,35,4
10289,repeated_negations,later_intext_warnings,2.077436904112498,128,4
10289,repeated_negations,warning_after_claim,2.3582687377929688,28,4
10290,positive_documents,claim_first,1.3967435359954834,28,4
10290,positive_documents,ordinary,2.5726113319396973,70,4
10290,repeated_negations,claim_first,1.384674072265625,28,4
10290,repeated_negations,ordinary,3.174570322036743,65,4
10290,repeated_negations,opening_warning,2.9001169204711914,65,4
10290,repeated_negations,first_intext_warning,2.5140480995178223,26,4
10290,repeated_negations,later_intext_warnings,2.0946910778681436,150,4
10290,repeated_negations,warning_after_claim,2.1723897457122803,20,4
10291,positive_documents,claim_first,1.6037589311599731,57,4
10291,repeated_negations,claim_first,1.3871725797653198,57,4
10291,repeated_negations,ordinary,2.1357827186584473,88,4
10291,repeated_negations,opening_warning,2.834101438522339,76,4
10291,repeated_negations,first_intext_warning,2.543095111846924,30,4
10291,repeated_negations,later_intext_warnings,1.861763020356496,176,4
10291,repeated_negations,warning_after_claim,2.8302459716796875,24,4
10292,positive_documents,claim_first,2.366010904312134,38,4
10292,positive_documents,ordinary,1.6789008378982544,103,4
10292,repeated_negations,claim_first,2.3370344638824463,38,4
10292,repeated_negations,ordinary,1.6824077367782593,103,4
10292,repeated_negations,opening_warning,2.8651480674743652,68,4
10292,repeated_negations,first_intext_warning,2.7726612091064453,31,4
10292,repeated_negations,later_intext_warnings,1.8875489473342895,116,4
10292,repeated_negations,warning_after_claim,2.2957520484924316,23,4
10293,positive_documents,claim_first,0.8141119480133057,45,4
10293,positive_documents,ordinary,1.6775531768798828,109,4
10293,repeated_negations,claim_first,0.7007888555526733,45,4
10293,repeated_negations,ordinary,1.6289397478103638,109,4
10293,repeated_negations,opening_warning,2.679185628890991,64,4
10293,repeated_negations,first_intext_warning,2.400716543197632,30,4
10293,repeated_negations,later_intext_warnings,2.1070906639099123,147,4
10293,repeated_negations,warning_after_claim,2.7379133701324463,23,4
10294,positive_documents,claim_first,1.6940507888793945,32,4
10294,repeated_negations,claim_first,1.6611740589141846,32,4
10294,repeated_negations,ordinary,2.592500686645508,76,4
10294,repeated_negations,opening_warning,2.56819748878479,57,4
10294,repeated_negations,first_intext_warning,3.3349244594573975,28,4
10294,repeated_negations,later_intext_warnings,2.015955607096354,168,4
10294,repeated_negations,warning_after_claim,3.315805435180664,21,4
10296,positive_documents,claim_first,1.2810488939285278,25,4
10296,positive_documents,ordinary,1.9797667264938354,92,4
10296,repeated_negations,claim_first,1.3589249849319458,25,4
10296,repeated_negations,ordinary,1.9135690927505493,92,4
10296,repeated_negations,opening_warning,2.6347339153289795,64,4
10296,repeated_negations,first_intext_warning,3.178823709487915,24,4
10296,repeated_negations,later_intext_warnings,1.9035917123158772,166,4
10296,repeated_negations,warning_after_claim,2.2718253135681152,23,4
10297,positive_documents,claim_first,0.48977845907211304,55,4
10297,positive_documents,ordinary,1.4956156015396118,93,4
10297,repeated_negations,claim_first,0.46772095561027527,55,4
10297,repeated_negations,ordinary,1.5062212944030762,93,4
10297,repeated_negations,opening_warning,2.9089486598968506,61,4
10297,repeated_negations,first_intext_warning,2.986698865890503,24,4
10297,repeated_negations,later_intext_warnings,1.7440117200215657,150,4
10297,repeated_negations,warning_after_claim,1.0418691635131836,20,4
10298,positive_documents,claim_first,1.4206935167312622,43,4
10298,positive_documents,ordinary,2.4943394660949707,78,4
10298,repeated_negations,claim_first,1.4309660196304321,43,4
10298,repeated_negations,ordinary,2.4413950443267822,78,4
10298,repeated_negations,opening_warning,2.632004499435425,76,4
10298,repeated_negations,first_intext_warning,3.148283004760742,24,4
10298,repeated_negations,later_intext_warnings,1.996707022190094,138,4
10298,repeated_negations,warning_after_claim,2.360424518585205,17,4
10304,positive_documents,claim_first,1.626439094543457,40,4
10304,positive_documents,ordinary,2.8589837551116943,60,4
